date,yangbyungi,goldenbyungi,longbyungi,soxl_bnh
2023-06-01,541831.1921536364,292278.0509653177,64024.91201000706,10214.532871972318
2023-06-02,546508.1198436082,292278.0509653177,65588.54545116938,10145.328719723184
2023-06-05,546508.1198436082,292278.0509653177,65588.54545116938,9730.103806228373
2023-06-06,561895.2639515395,304434.2070200985,68240.29297672497,10020.761245674741
2023-06-07,550261.7864612306,297501.93273200694,66870.4083591864,9983.852364475202
2023-06-08,555063.1906984468,300215.60551789845,67715.41781483898,10279.123414071511
2023-06-09,544129.1773853034,297991.9067357426,66930.20059740233,10329.873125720876
2023-06-12,574937.5589144996,322610.60599312023,72414.92779458742,11363.321799307958
2023-06-13,584141.8176955973,337124.9201332751,75672.88953211842,11806.228373702423
2023-06-14,599291.9813311504,350313.4033759399,78492.34965508714,12309.111880046137
2023-06-15,587156.6364578342,334098.46085253835,75117.6252463551,11976.93194925029
2023-06-16,600224.6306768506,344230.16636220133,77395.60538322623,11672.433679354095
2023-06-20,590865.013131097,334910.47668598604,75406.19955711423,11361.014994232988
2023-06-21,582667.4000353521,328171.14934301696,73888.81775546602,10495.9630911188
2023-06-22,590252.5042392595,328171.14934301696,75277.98206807992,10652.82583621684
2023-06-23,572212.7877896968,322727.56191466126,70127.51922326832,10089.965397923877
2023-06-26,569188.1438313632,329383.0233746565,69573.0204154973,10177.62399077278
2023-06-27,604398.7797336322,355213.2962953408,75748.95862215117,11266.435986159171
2023-06-28,593450.4481577293,337180.3894355015,73526.46841927012,11118.800461361016
2023-06-29,593450.4481577293,337180.3894355015,73463.98378824572,10980.392156862745
2023-06-30,591830.9301524832,338047.48470278806,73166.6005539695,11492.502883506344
2023-07-03,593818.5423155513,341930.9791266421,73494.00489579387,11737.024221453288
2023-07-05,586526.5272794028,335865.81543962145,72190.36996091249,10994.232987312571
2023-07-06,586526.5272794028,335865.81543962145,71880.64123237104,10546.712802768165
2023-07-07,577983.9866803162,330144.11616218905,70899.09931913088,10576.70126874279
2023-07-10,595286.5879529367,345318.2904940509,73945.54082684498,11215.686274509804
2023-07-11,598167.3534600015,349992.27960170025,74946.41643030471,11252.595155709343
2023-07-12,596226.3038243793,348577.30849601806,74587.7934837651,11870.818915801614
2023-07-13,613959.9277288202,358839.1526850262,77772.43456219466,12595.155709342562
2023-07-14,590829.293968955,358839.1526850262,73578.92288959384,12115.34025374856
2023-07-17,611880.0657761418,375285.7767907063,77328.93482620922,12945.790080738176
2023-07-18,610684.7393642869,369888.8950710878,76571.73198097938,13033.448673587081
2023-07-19,611595.1504526237,369888.8950710878,76885.80745547658,12585.928489042677
2023-07-20,611595.1504526237,369888.8950710878,76885.80745547658,11192.618223760093
2023-07-21,603709.2792233039,369888.8950710878,75458.25344606483,11504.036908881199
2023-07-24,595524.6900885527,365059.177145837,73974.57477216606,11469.434832756633
2023-07-25,609350.2721672523,379504.46380086854,76445.19323127306,12050.749711649367
2023-07-26,592924.6145774255,365681.2157836049,72136.2785884793,11561.707035755479
2023-07-27,624049.7282195766,353294.56699172774,74856.54443835102,12198.38523644752
2023-07-28,624049.7282195766,372820.2201809617,78386.69984149537,12987.312572087658
2023-07-31,624049.7282195766,372820.2201809617,79210.40199242254,13116.493656286044
2023-08-01,629226.9092035994,379690.09021666535,80165.20174164108,13162.629757785468
2023-08-02,622904.0808797363,365006.5082843938,77065.00940525759,11667.820069204152
2023-08-03,634360.6127848935,365006.5082843938,78268.4390001583,11552.479815455594
2023-08-04,627289.970056717,361555.1785780488,76519.63705161278,11483.27566320646
2023-08-07,638496.924718624,370754.4441575826,78466.57213924108,11847.750865051903
2023-08-08,638496.924718624,370754.4441575826,78466.57213924108,11271.04959630911
2023-08-09,638496.924718624,370754.4441575826,78466.57213924108,10671.280276816608
2023-08-10,617009.3627154913,370754.4441575826,74682.98846324487,10505.190311418684
2023-08-11,601120.3829976143,370754.4441575826,71883.14417971509,9757.785467128027
2023-08-14,635760.8686811747,370754.4441575826,77816.38700223433,10583.621683967705
2023-08-15,632128.3790130338,370754.4441575826,76564.00604416225,10043.829296424452
2023-08-16,632128.3790130338,370754.4441575826,76564.00604416225,9517.877739331027
2023-08-17,632128.3790130338,370754.4441575826,76564.00604416225,9167.243367935409
2023-08-18,646861.0813356189,383811.1439977316,79129.0294428941,9319.492502883506
2023-08-21,670435.2915988051,403423.4685322252,84454.08798644826,10113.033448673588
2023-08-22,678395.4593967889,413631.3162646581,87461.96338934141,9863.8985005767
2023-08-23,703091.6563574683,429577.3026378248,92278.76943146584,10445.213379469435
2023-08-24,714734.6930137184,446035.1422448361,97250.19104215821,9418.685121107266
2023-08-25,713485.3164862089,446035.1422448361,96952.31458989604,9527.104959630911
2023-08-28,722296.3429427191,446035.1422448361,98912.97156973029,9882.352941176472
2023-08-29,748835.8041366324,472669.6112251048,104915.92638928352,10657.439446366783
2023-08-30,748924.8084290181,469157.15367294685,104418.32359522648,10784.313725490196
2023-08-31,753038.8133575862,474188.6531264671,104831.35355660896,11008.073817762399
2023-09-01,757353.5776283887,480467.9151099587,106805.5035025467,11081.891580161477
2023-09-05,753543.3241572768,479210.47065311135,106021.96484430258,11063.437139561707
2023-09-06,733963.119735837,462554.0212379565,102059.96531800303,10828.143021914648
2023-09-07,698841.4644558264,430555.9762313528,94999.77512686024,10071.510957324104
2023-09-08,686174.8802057644,430555.9762313528,92526.05807835508,9914.648212226068
2023-09-11,696330.5395509608,430555.9762313528,95673.83802569204,9891.580161476355
2023-09-12,693832.2031233953,420684.1062834906,93955.20385155967,9647.05882352941
2023-09-13,693589.5450222443,421203.1174215512,93912.06664552378,9803.921568627451
2023-09-14,700445.109822659,433024.92277012876,96547.87375579002,9997.69319492503
2023-09-15,702090.5037509152,433024.92277012876,96547.87375579002,9111.880046136102
2023-09-18,714062.0432739555,433024.92277012876,98290.33836567625,9208.765859284891
2023-09-19,711306.6124367493,433024.92277012876,97198.17171476295,8955.017301038062
2023-09-20,712449.9823408358,402360.19416935666,97198.17171476295,8516.72433679354
2023-09-21,700133.7955037421,371085.65571683523,93793.74466386726,8027.681660899653
2023-09-22,705164.0571208722,381211.53037511156,94742.49914337722,8244.521337946944
2023-09-25,705896.1840908164,387035.9435399948,95158.40862793676,8419.838523644752
2023-09-26,700131.2276382821,379638.65443736705,92576.87107146175,7926.182237600922
2023-09-27,693633.6606730034,379638.65443736705,91131.26245082937,8152.249134948098
2023-09-28,709120.6149796748,392087.0080155638,94501.64080680352,8595.15570934256
2023-09-29,718156.1546347366,403637.3649139574,98425.24138739416,8710.495963091118
2023-10-02,715525.1791055058,402440.3853006373,97809.59259838001,8816.608996539791
2023-10-03,681625.9038702564,380187.32468657556,90109.26576876128,8258.36216839677
2023-10-04,691908.7396303366,384056.22454209387,92414.49003947432,8611.30334486736
2023-10-05,691037.1756205433,384056.22454209387,92014.39820283224,8470.588235294117
2023-10-06,715316.8073513592,400273.42906012817,97422.09972888377,8996.539792387544
2023-10-09,710388.3473585526,390975.5462843491,94751.3596030976,8936.562860438293
2023-10-10,716757.4660385181,394260.3343121304,96608.4680192828,9264.129181084198
2023-10-11,717529.3519529791,396002.37498251244,97290.45942412077,9485.58246828143
2023-10-12,713259.1081050537,394579.690861613,96294.90114148683,9545.55940023068
2023-10-13,722587.2285458623,396074.8293523784,96817.59602468474,8756.632064590543
2023-10-16,729222.0189213158,396074.8293523784,98599.0558342339,9116.493656286044
2023-10-17,716137.2141067057,403051.76420891983,94768.44330919985,8908.881199538639
2023-10-18,716137.2141067057,380839.382974565,88237.52573168147,8433.67935409458
2023-10-19,719511.5739082167,387551.67072061985,90477.5293667847,8050.749711649366
2023-10-20,694429.3599029644,387551.67072061985,85178.98637303124,7686.274509803921
2023-10-23,680957.2111638776,382865.6825955355,82369.61292188562,7557.093425605536
2023-10-24,685863.9031670355,384733.4391755663,83338.93544678038,7783.160322952711
2023-10-25,677803.0339995043,376551.8049484197,80800.17737947458,6901.960784313726
2023-10-26,657558.5996721203,376551.8049484197,77126.61914398657,6786.6205305651665
2023-10-27,674252.7744599073,376551.8049484197,80440.02765828469,6985.005767012688
2023-10-30,662319.408701943,368283.2819654231,77581.02483539158,6698.9619377162635
2023-10-31,665603.0396189478,370112.6915531182,78354.18478080041,6878.892733564014
2023-11-01,682808.5839163054,383327.20818418753,82492.2400885921,7363.321799307959
2023-11-02,692875.2748747598,398940.8624374862,86676.27733157607,7866.205305651673
2023-11-03,702297.4303459104,398940.8624374862,91950.32179958223,8484.429065743945
2023-11-06,703140.0331957669,398940.8624374862,92371.75695323359,8433.67935409458
2023-11-07,706763.7085434197,402177.8860074382,93183.79796044462,8581.314878892734
2023-11-08,701184.5073939601,399993.71323573915,92044.9554990658,8618.223760092273
2023-11-09,687630.6774206274,392553.326492823,89028.26986692246,8475.20184544406
2023-11-10,729774.8692010649,419840.955038803,98288.5878214268,9513.264129181085
2023-11-13,724291.7840033702,412489.7268236613,95871.3798355735,9227.22029988466
2023-11-14,724291.7840033702,421575.82720852486,97224.85238883038,10228.373702422146
2023-11-15,717102.430672766,429767.3090588636,97693.88825460686,10459.054209919263
2023-11-16,709831.8810523277,431587.2534162113,96277.38218390838,10479.815455594002
2023-11-17,714025.5168176567,435135.28095345874,96423.48452551223,10671.280276816608
2023-11-20,728945.5035033483,449753.80372259475,99142.33488376321,11155.709342560553
2023-11-21,721952.2182838835,437477.554529859,96436.19655094895,10528.258362168397
2023-11-22,708148.6146270987,437477.554529859,93788.05938065409,10606.689734717416
2023-11-24,707804.5205626993,437477.554529859,93708.35594309092,10643.598615916955
2023-11-27,702922.2585662513,437821.9573261303,92771.0377156121,10579.008073817762
2023-11-28,686729.7866966869,425199.4168769451,89692.87160632858,10399.077277970011
2023-11-29,693940.4413529813,433741.33523241925,90996.06896994119,10726.643598615918
2023-11-30,697642.0858213706,437007.4700364175,91681.28249179861,10500.576701268743
2023-12-01,704953.2990332679,444116.77253827173,93072.48089882173,10648.212226066897
2023-12-04,697051.1882853028,429896.52896039106,90092.37874862688,10288.350634371396
2023-12-05,695051.2553007742,428894.8643307199,89709.64878191109,10103.806228373702
2023-12-06,716386.0880854783,447217.4340818078,93542.08286739992,9914.648212226068
2023-12-07,730723.0449656688,462880.68098634825,96974.0108142395,10698.961937716263
2023-12-08,735141.8112823067,458797.7854693629,97393.67842347405,10929.64244521338
2023-12-11,770966.9026828795,486092.4556171364,105698.0434937678,12059.976931949252
2023-12-12,777581.6925568844,478618.9888138497,106186.24995583827,12318.33910034602
2023-12-13,793457.7317138256,495050.8902195197,109250.54573637157,12885.813148788928
2023-12-14,821074.3795316725,524907.9455197481,116090.21492141404,13921.56862745098
2023-12-15,816654.3632071217,529589.1647255057,115674.97978036791,14103.806228373702
2023-12-18,816255.684211066,529589.1647255057,115576.67629067607,13983.852364475202
2023-12-19,815390.613619542,531471.0747642191,115384.37690508581,14196.078431372549
2023-12-20,802770.7738971538,484585.4644448437,113188.16180008579,13047.28950403691
2023-12-21,783048.1438269343,509854.71515993995,113216.60444259406,13960.784313725491
2023-12-22,773863.7627452901,509854.71515993995,112347.56478586834,14085.351787773934
2023-12-26,792940.1220398115,524370.4164562675,116326.42689476037,14828.14302191465
2023-12-27,796220.4095951817,530445.325954123,117674.085903387,14938.869665513266
2023-12-28,796220.4095951817,530445.325954123,117674.085903387,14853.51787773933
2023-12-29,796220.4095951817,530445.325954123,117674.085903387,14484.429065743945
2024-01-02,796220.4095951817,530445.325954123,117674.085903387,12929.64244521338
2024-01-03,796220.4095951817,530445.325954123,114353.73087135548,12096.885813148789
2024-01-04,800384.1967336461,530445.325954123,109512.60831098673,11778.546712802769
2024-01-05,799073.881746592,528441.3970256196,109440.71882348954,11967.704728950404
2024-01-08,842230.8427535229,571507.4260316836,117931.19406178518,13111.8800461361
2024-01-09,842869.85312809,552637.3359919409,116113.45558760973,13125.720876585929
2024-01-10,845006.873583308,552637.3359919409,116932.29530082303,13014.994232987312
2024-01-11,841435.498264428,549777.350371122,116208.84449029613,13130.33448673587
2024-01-12,844326.949119301,552398.3164996098,116762.84957077856,12950.40369088812
2024-01-16,856563.6287541669,565728.5176756745,119204.14992228319,13476.355247981544
2024-01-17,847113.5617885573,547928.4480900704,115453.51318184253,13084.198385236448
2024-01-18,847113.5617885573,548782.8327592362,115370.97904889745,14387.543252595156
2024-01-19,882394.403199876,569855.2694698608,126954.3119976172,16096.88581314879
2024-01-22,872441.8737455955,569855.2694698608,126189.85805955314,16267.589388696655
2024-01-23,873285.7757849992,571660.2337939243,126366.58514926428,16562.860438292966
2024-01-24,879445.7567991436,588815.0796967959,129757.67052668757,17291.81084198385
2024-01-25,911608.6383547836,619551.2489650269,136531.02580015193,17130.334486735872
2024-01-26,911608.6383547836,594215.0496666798,131878.59604794093,15690.888119953863
2024-01-29,915735.794386615,597637.8793285472,133522.80614679295,16152.249134948097
2024-01-30,884167.2081390541,575096.8379769855,125811.99690615051,15474.048442906575
2024-01-31,851238.194062329,540405.7879924692,118318.7613067062,14795.847750865052
2024-02-01,851238.194062329,543650.5675246243,119029.18725603615,14971.164936562862
2024-02-02,865172.7005351954,558357.9278130842,121837.08262497591,15538.638985005768
2024-02-05,873093.3558844122,574264.2600116123,124991.71164773274,16207.612456747405
2024-02-06,867637.0341994336,578676.1183453181,125951.97639530043,15607.8431372549
2024-02-07,868794.5541598221,582948.0126300481,127543.04441788385,16373.70242214533
2024-02-08,883749.139702837,599287.8423127386,131118.031514242,17139.561707035755
2024-02-09,904588.6543198912,624132.2423634559,136563.17808472962,18149.942329873127
2024-02-12,890950.2988697106,625504.0308608556,133736.04886294177,18071.510957324106
2024-02-13,835688.1553944462,631374.0785944347,123375.72723840522,16950.40369088812
2024-02-14,840500.7931293449,657279.8124224443,129520.48144941231,18092.27220299885
2024-02-15,846420.9547565237,657279.8124224443,132099.93065413157,18020.76124567474
2024-02-16,814438.2096542115,624882.172099306,124950.45119610358,17679.35409457901
2024-02-20,785239.0052196353,605451.1495441296,121065.05464635993,16793.540945790082
2024-02-21,805175.8368333306,605451.1495441296,123160.71094105879,16678.200692041522
2024-02-22,838656.8500813647,613083.6462347531,138693.13629085568,19095.732410611305
2024-02-23,832767.7408765857,622330.4830508602,140784.97613468766,18505.190311418686
2024-02-26,822850.4825912949,622330.4830508602,140784.97613468766,19021.914648212223
2024-02-27,822850.4825912949,607107.7960368993,140784.97613468766,18966.55132641292
2024-02-28,810659.1971617609,577564.8528230246,137784.50069533603,18228.373702422145
2024-02-29,847800.4272390348,620119.6629566228,146888.01630502625,19757.78546712803
2024-03-01,901695.2298792332,642090.430452506,163076.46823611774,22302.191464821226
2024-03-04,899037.6218323278,642090.430452506,164839.7303806781,22920.415224913497
2024-03-05,853474.9781892784,618316.8788494972,152892.28124402266,21614.763552479817
2024-03-06,889817.6038355057,656296.2403270784,161161.70149010804,23164.93656286044
2024-03-07,916771.2296168092,656296.2403270784,174752.79664833093,25538.638985005768
2024-03-08,838922.2274345836,656296.2403270784,162095.38892096197,22620.530565167242
2024-03-11,812165.9478685918,656296.2403270784,160190.94767555516,21543.25259515571
2024-03-12,816239.6255723548,661937.5384006996,167535.49525454777,22908.88119953864
2024-03-13,805751.010648641,637599.8711305807,161375.6646015058,21199.538638985006
2024-03-14,770224.3499261794,637599.8711305807,148287.541005797,20073.817762399078
2024-03-15,755484.1004035482,637599.8711305807,148867.71378684233,19686.274509803923
2024-03-18,767949.9120656981,637599.8711305807,155852.33545880084,19612.456747404845
2024-03-19,769762.2828610148,638061.9878399038,156409.0621723835,19063.437139561705
2024-03-20,786292.4639408586,658368.5594918366,161784.5370468204,20048.442906574393
2024-03-21,813186.8877268411,722068.6280116803,169540.6736109601,21361.014994232984
2024-03-22,815752.5202452904,722068.6280116803,167363.690138423,21439.446366782005
2024-03-25,813320.3152817534,738977.0692696975,162467.17364076007,21160.322952710496
2024-03-26,818956.1242948789,753400.9895612884,165638.33234113798,20733.56401384083
2024-03-27,818956.1242948789,753400.9895612884,165638.33234113798,21471.741637831605
2024-03-28,813137.9281359145,746325.0998082878,163932.64264631338,21467.12802768166
2024-04-01,821832.3954248136,764200.3827821264,166450.7818615357,22161.47635524798
2024-04-02,807974.3833677748,727388.1814872089,158432.7020154148,21146.48212226067
2024-04-03,823276.7445482521,751094.7902126578,162751.79708791777,21333.333333333336
2024-04-04,856317.532438366,781130.4263798415,169260.10180070103,19485.582468281427
2024-04-05,857583.6567097427,781130.4263798415,170118.2431457936,20175.317185697808
2024-04-08,862938.996823075,781130.4263798415,173122.05280432283,20299.88465974625
2024-04-09,862938.996823075,773355.0922559462,173122.05280432283,20945.790080738177
2024-04-10,862938.996823075,719890.0620782702,170240.4922678354,19831.603229527107
2024-04-11,882099.1376927882,731075.2150519646,178405.01997940693,21130.33448673587
2024-04-12,864061.5247514828,731075.2150519646,168056.37797772972,19079.584775086503
2024-04-15,864061.5247514828,731075.2150519646,168056.37797772972,18329.873125720875
2024-04-16,866780.7595052022,725091.1012898892,168845.68683866982,18712.80276816609
2024-04-17,878072.791979326,725367.9911056141,168910.16377271514,17010.38062283737
2024-04-18,851653.5197684192,725367.9911056141,160648.73548175298,16078.431372549021
2024-04-19,772650.166054424,725367.9911056141,142838.63607581903,14117.64705882353
2024-04-22,789165.6746814271,725367.9911056141,143367.82008099978,14860.438292964245
2024-04-23,807654.5624488723,725367.9911056141,150377.67139345667,15847.750865051905
2024-04-24,826420.7294660264,725367.9911056141,161863.0767648163,16385.236447520187
2024-04-25,847932.8149820053,744928.4417218294,168919.13299549723,17280.276816608995
2024-04-26,871757.2108637252,742299.9682627632,176408.8181142103,18348.327566320648
2024-04-29,875027.2080493027,742299.9682627632,177371.6132274424,18758.93886966551
2024-04-30,838475.597087627,707613.4674350077,164799.80974169687,17720.876585928487
2024-05-01,807110.909403067,676422.7222085767,144639.0362431325,15813.148788927334
2024-05-02,807110.909403067,676422.7222085767,151639.6679118889,16855.8246828143
2024-05-03,807110.909403067,676422.7222085767,159003.5541534337,17970.011534025376
2024-05-06,816209.2081386868,676422.7222085767,166104.17482120942,19086.505190311418
2024-05-07,816632.5445632678,676422.7222085767,166364.1828906144,18602.076124567473
2024-05-08,822275.136209888,684382.4445502345,168313.68835288347,18528.258362168395
2024-05-09,824445.6125164188,688525.0260941309,169761.90733417348,18422.145328719722
2024-05-10,812092.2837769131,679980.9949946599,165497.60680871806,18929.64244521338
2024-05-13,817510.6582291345,673954.4332871679,167331.7352099462,19049.59630911188
2024-05-14,838948.3845616037,701867.5739291927,173634.98723427698,19990.772779700113
2024-05-15,870511.0953938373,749740.5604922761,185124.87048313906,21670.12687427912
2024-05-16,851018.9080458758,749821.0969883911,179171.86147114867,21324.10611303345
2024-05-17,859915.4752476008,749821.0969883911,181847.03736758066,20964.244521337947
2024-05-20,882786.5899477522,777776.5222023957,188794.1837111337,22339.10034602076
2024-05-21,879246.727439862,746300.5575078026,183885.7579058228,22122.26066897347
2024-05-22,881399.2307425432,743714.8000811568,186838.9022606684,22853.51787773933
2024-05-23,925088.7519469551,796411.9188462913,200077.67580840926,22530.56516724337
2024-05-24,935268.277869765,799107.6574186115,203263.49946683878,23778.546712802767
2024-05-28,946131.0591984072,826777.8816564236,210159.79776589188,24996.539792387543
2024-05-29,927147.0229161979,826777.8816564236,198083.0392462581,23430.21914648212
2024-05-30,927147.0229161979,826777.8816564236,198083.0392462581,22989.619377162628
2024-05-31,917006.2660888343,826777.8816564236,198083.0392462581,22445.213379469435
2024-06-03,894773.5632638296,826777.8816564236,198083.0392462581,22385.236447520187
2024-06-04,896856.9950687254,826777.8816564236,198083.0392462581,21956.17070357555
2024-06-05,896856.9950687254,877086.540672817,209228.02996294168,24779.700115340253
2024-06-06,896856.9950687254,876259.5897831884,209030.76173741362,24179.930795847748
2024-06-07,886369.1809808915,864090.5718288431,205507.92351650668,23815.455594002306
2024-06-10,906293.7962300854,895832.3560635234,212014.02255991465,24980.392156862745
2024-06-11,899631.0137439893,878631.467706016,208282.63373956946,25010.38062283737
2024-06-12,934096.1401180524,940413.5769170905,222239.11037278644,27132.641291810844
2024-06-13,932451.4807076517,959426.017963657,226127.9121907985,28069.204152249138
2024-06-14,912837.245407972,961897.5140033655,219336.9878689095,27681.66089965398
2024-06-17,925046.1313924138,993610.3874323092,225184.6035975401,28895.040369088816
2024-06-18,936747.6211477078,1016079.2829973106,230603.62982739724,30085.35178777393
2024-06-20,947590.6764545009,1020197.6835279003,231538.3188101659,27640.138408304498
2024-06-21,942016.5946005019,1020197.6835279003,227746.1420865945,26765.859284890426
2024-06-24,876296.6681279544,943941.8895037567,205099.43114254548,24507.497116493654
2024-06-25,891863.3791889683,960894.5930951807,210408.1353163196,25580.161476355246
2024-06-26,875283.1980899137,939527.7984315308,204128.53570533142,25231.833910034602
2024-06-27,856015.0545480305,909244.3626090962,197649.85730572478,24839.677047289504
2024-06-28,862702.4761093862,922233.86395307,199814.16192433666,25531.718569780853
2024-07-01,859560.4143751009,917287.4498043072,198742.455889352,25573.241061130335
2024-07-02,883228.341457905,953717.6326968691,206601.4262685672,26606.689734717416
2024-07-03,900827.8476438883,986420.1826749705,213350.25608848446,27935.409457900805
2024-07-05,907578.0844601281,1007230.5178712305,217851.26937003472,28055.36332179931
2024-07-08,918317.6663880504,1029578.03387484,221578.2734306328,29683.96770472895
2024-07-09,921755.18928195,1040374.7115640923,223901.85563854765,29577.854671280278
2024-07-10,937254.1594326,1066686.4950618534,229326.0401335195,31667.82006920415
2024-07-11,963871.458193504,1085809.9544712752,233437.376726154,28519.031141868512
2024-07-12,962789.1213750194,1085809.9544712752,234162.4022659788,29540.945790080736
2024-07-15,949352.5114525434,1045845.3209832223,231245.21017641746,29660.89965397924
2024-07-16,956521.1354342187,1057065.6133948914,233726.11134308137,30154.55594002307
2024-07-17,956521.1354342187,1057065.6133948914,233726.11134308137,23727.7970011534
2024-07-18,956521.1354342187,1057065.6133948914,233726.11134308137,23891.58016147635
2024-07-19,964454.1737255959,1057065.6133948914,233726.11134308137,21674.740484429065
2024-07-22,951466.875949594,1057065.6133948914,243180.29881848913,24401.384083044984
2024-07-23,936392.9151346077,1057065.6133948914,228235.80827997005,23284.89042675894
2024-07-24,923671.7463919942,1057065.6133948914,217785.16075289028,19746.25144175317
2024-07-25,886634.4463188584,1057065.6133948914,204185.4520295609,18242.214532871974
2024-07-26,920229.4737906868,1057065.6133948914,212762.04127082942,19326.41291810842
2024-07-29,891476.9996914538,1057065.6133948914,208262.62602853574,19234.14071510957
2024-07-30,920783.0031765953,1057065.6133948914,211329.9583958261,16871.9723183391
2024-07-31,892771.9696076722,1057065.6133948914,218829.09668417904,20567.474048442906
2024-08-01,892771.9696076722,1057065.6133948914,189418.23341475122,15953.863898500575
2024-08-02,892771.9696076722,1057065.6133948914,174055.76066314426,13527.104959630911
2024-08-05,892771.9696076722,1057065.6133948914,204438.8535598827,12936.562860438291
2024-08-06,885560.380374512,1015360.4856157274,205091.24326817293,13194.925028835063
2024-08-07,926991.3557767409,1081116.7877409812,206205.49130846965,12092.272202998847
2024-08-08,926991.3557767409,1081116.7877409812,224243.92748291855,14551.326412918108
2024-08-09,923091.2651428231,1081116.7877409812,216289.07300349936,14269.896193771625
2024-08-12,923736.7436803962,1077009.2465418521,216651.08590512318,14532.87197231834
2024-08-13,979123.4246818731,1150160.7781024673,238521.9116754024,16267.589388696655
2024-08-14,976991.2084588427,1170573.4073751536,244469.81900651936,16138.408304498269
2024-08-15,951934.574588612,1209522.4237308493,257933.94202738855,18454.44059976932
2024-08-16,956306.3432171296,1182957.1448649932,251914.6364659617,18325.25951557093
2024-08-19,976958.2718516416,1219020.971037711,259497.48255615582,19192.618223760095
2024-08-20,949425.7806422408,1206248.8275046137,245473.16762616244,18459.05420991926
2024-08-21,964612.2384303282,1212658.7721347471,252115.51241272799,19275.663206459052
2024-08-22,986724.426244556,1223939.9683198398,255458.50445617505,17312.57208765859
2024-08-23,987710.9996171723,1223939.9683198398,259496.45001313952,18643.598615916955
2024-08-26,979757.866466386,1223939.9683198398,254912.95318908212,17287.19723183391
2024-08-27,1016261.0490269058,1223939.9683198398,264642.14397872484,17767.012687427912
2024-08-28,970679.2175971065,1223939.9683198398,240259.0833574448,16848.90426758939
2024-08-29,954522.3290518402,1223939.9683198398,231353.46991107502,16775.086505190313
2024-08-30,996360.4423893279,1223939.9683198398,245969.71703541718,17877.73933102653
2024-09-03,996360.4423893279,1223939.9683198398,245969.71703541718,13905.420991926181
2024-09-04,1009583.8110341695,1223939.9683198398,251460.72033474356,13923.87543252595
2024-09-05,1002772.8945722862,1222637.0969726592,243799.91339486427,13725.490196078432
2024-09-06,1012218.1866201666,1202373.467109007,238024.89239327004,11930.795847750866
2024-09-09,1002254.2048936856,1202373.467109007,237067.68961098234,12682.814302191464
2024-09-10,1007587.5293232984,1202373.467109007,239783.3883964593,13042.675893886966
2024-09-11,1008379.3560273282,1279722.8705819505,267622.9176793182,14800.461361014994
2024-09-12,1002640.3542410288,1268065.0849153488,261579.02179623654,14708.189158016146
2024-09-13,1017315.6948223457,1273466.3240275402,269300.067560683,15395.617070357554
2024-09-16,1003518.4303915503,1235373.0040471554,256694.12461383175,14920.415224913497
2024-09-17,1012971.3476902309,1263482.9628124095,265041.0400702517,14862.745098039219
2024-09-18,972444.6748036838,1208041.8281619714,248839.82430151498,14371.395617070357
2024-09-19,1036447.2435401686,1292203.613868322,275702.599119608,16189.158016147636
2024-09-20,1036447.2435401686,1265244.607196174,267460.9571500046,15492.502883506342
2024-09-23,1036447.2435401686,1265244.607196174,267460.9571500046,15656.2860438293
2024-09-24,1033158.4748387729,1266319.7047186603,266006.56256488094,16230.680507497116
2024-09-25,1048054.0034898988,1287451.716431795,272339.4230234752,16895.04036908881
2024-09-26,1078944.8415841507,1375474.680748505,298635.1666724495,18214.532871972315
2024-09-27,1076653.2540178276,1375474.680748505,298635.1666724495,17356.401384083045
2024-09-30,1089129.0256912645,1366358.803644764,297176.0755628878,16901.960784313724
2024-10-01,1095251.9801027454,1362817.176890873,296072.51192439976,15603.229527104959
2024-10-02,1107461.4709136537,1362817.176890873,302256.4481969464,16193.77162629758
2024-10-03,1109841.7286333675,1376071.3258188001,298511.88727322686,16260.66897347174
2024-10-04,1130210.5765412184,1434612.811270376,316579.35670099757,16904.267589388695
2024-10-07,1128273.9621780398,1432519.8398367302,315627.893240466,16779.700115340253
2024-10-08,1136504.2376355408,1448418.8728449212,319482.85710729175,17268.74279123414
2024-10-09,1146489.368652694,1462188.7789185038,323629.2538900649,17785.467128027678
2024-10-10,1135312.8196029682,1425098.0033224556,311905.8495582082,17427.91234140715
2024-10-11,1147326.4184101983,1431732.69408827,313555.5594650025,17813.148788927334
2024-10-14,1171231.5007813629,1484760.78075159,326688.3661276122,18869.665513264128
2024-10-15,1045409.6289752708,1468990.4463032777,297004.3242497106,15898.500576701268
2024-10-16,1066330.2523380872,1468990.4463032777,297004.3242497106,15866.205305651672
2024-10-17,1066330.2523380872,1468990.4463032777,297004.3242497106,16267.589388696655
2024-10-18,1066330.2523380872,1468990.4463032777,297004.3242497106,16262.975778546712
2024-10-21,1066330.2523380872,1463890.2654275675,297004.3242497106,16216.83967704729
2024-10-22,1053932.0466955444,1414642.5691668796,292027.26435318077,15884.659746251442
2024-10-23,1035953.2642937382,1375015.3213101828,291609.6010881991,15596.309111880048
2024-10-24,1026682.6034471899,1408187.8888447299,291609.6010881991,15808.535178777394
2024-10-25,1020148.17511154,1404513.379906718,288914.84412206296,16341.407151095733
2024-10-28,1007418.7527553982,1383282.598447771,283680.32287302415,16313.725490196079
2024-10-29,1046456.2766690857,1468274.0223376653,299410.5992409529,17506.343713956172
2024-10-30,1017146.6824326988,1352393.6776361787,262393.7227201935,15598.61591695502
