date,walk_forward,YB_RSI_70_60_50,YB_Consensus_80_60_40,YB_HybridAND_80_60_40,YB_MDD_AND_60_40_20,GB_intraday_opt,bench
2023-05-04,266673.19685932505,414506.8798993882,430895.70727504237,447255.50923666824,321322.3024952669,191181.68053623626,112780.08298755187
2023-05-05,277044.52114278596,428610.1237962518,447653.8935687261,464649.95299212716,330691.57455554296,200624.10911688753,120248.96265560166
2023-05-08,276325.17541531543,427634.36373225827,446491.56083463726,463443.49001254706,330044.9567098637,200038.59589954084,121659.7510373444
2023-05-09,267283.3224983065,415392.792333809,431881.56007851794,448278.79187839903,321948.2121997051,200038.59589954084,115518.67219917012
2023-05-10,263097.5754152176,409700.7498654611,425118.14901552506,441258.59462861554,318166.84891394735,200038.59589954084,118838.17427385892
2023-05-11,263097.1215836366,409700.13271669875,425117.41570568236,441257.8334772241,318166.4389269023,200038.59589954084,116597.51037344399
2023-05-12,263097.1215836366,409700.13271669875,425117.41570568236,441257.8334772241,318166.4389269023,200038.59589954084,116265.5601659751
2023-05-15,274901.2357761251,425784.0363789142,444190.7316355573,461055.3053132639,328872.57936670753,211543.4078834862,125560.16597510374
2023-05-16,271198.414717497,420755.3758256292,438207.64177965355,454845.05569802946,325536.391120026,209268.1574648438,124813.27800829873
2023-05-17,283600.68788248376,437558.4204843892,458247.4745419405,475645.740076612,336657.48383197386,216314.24642431934,134190.87136929462
2023-05-18,299501.8831897579,459019.7271520348,483940.9333489794,502314.7015185009,350807.29127264203,218402.66026934932,146721.9917012448
2023-05-19,298799.803936919,458072.3701224344,482806.50011842605,501137.19730191265,350182.82557586,218402.66026934932,144149.377593361
2023-05-22,303640.72867647366,464566.0394951651,490628.5599057695,509256.2369544354,354437.87029483647,224291.1568710038,145560.16597510374
2023-05-23,293189.8857650508,450557.8239791987,473741.8858756326,491728.4271732125,345265.8253853478,213011.76290688146,140165.97510373444
2023-05-24,279244.2069335689,431869.5136025963,451208.18839762185,468339.19360612193,333032.2866159748,199188.75683660916,132863.07053941907
2023-05-25,279244.2069335689,431869.5136025963,451208.18839762185,468339.19360612193,333032.2866159748,225746.01995778646,159170.1244813278
2023-05-26,307073.8673219853,469529.86213478196,496175.8917045903,515014.18410196365,357924.9483206057,225746.01995778646,190124.4813278008
2023-05-30,316084.2825087998,481723.1613565136,510735.0947684527,530126.1559096831,365984.450805839,225746.01995778646,189709.54356846472
2023-05-31,316084.2825087998,481723.1613565136,510735.0947684527,530126.1559096831,365984.450805839,213781.5878416041,175186.72199170123
2023-06-01,319613.37107957527,486429.30564289395,516437.4643115858,536045.0271140363,369049.119662913,217444.9116684448,183734.43983402487
2023-06-02,322707.1760697852,490554.98636352626,521436.4942295825,541233.8550227715,371735.7872296818,217444.9116684448,182738.58921161827
2023-06-05,322707.1760697852,490554.98636352626,521436.4942295825,541233.8550227715,371735.7872296818,217444.9116684448,173941.90871369294
2023-06-06,333091.11133871245,504366.74870330613,538215.0575974002,558649.4495080118,380706.9551443876,226461.50439229672,180248.96265560164
2023-06-07,325294.6303479225,494063.02260716516,525617.3528773602,545573.4481818296,374057.52095403924,221072.9214351501,179502.07468879665
2023-06-08,328677.5443612705,498549.47643423866,531083.5307445014,551247.1602292461,376962.9913452056,223202.8225583009,184896.26556016598
2023-06-09,321947.70034611295,489645.37414609356,520209.3186717683,539960.0873342884,371210.3618013684,221792.12896190057,186058.09128630706
2023-06-12,342285.75589727506,516608.73947269324,553071.9420419754,574070.4047548169,388665.9249161667,239405.87673031676,204232.3651452282
2023-06-13,348807.32367112715,525258.0791705253,563609.6173372489,585008.1635924788,394267.48196404096,250671.69871786667,212365.14522821576
2023-06-14,359254.7419039865,539023.9655303245,580490.7577055509,602530.2296155253,403124.2568942708,260512.25394305662,221493.77593360998
2023-06-15,351842.14547403314,529262.2772873605,568513.3410808344,590098.0668406755,396847.20662314084,248350.24961400122,215352.69709543567
2023-06-16,360806.458413281,541105.0162489694,582998.0512417499,605132.7174760567,404497.8349637672,255980.20269251653,208962.65560165973
2023-06-20,354416.219634031,532897.8215600603,572672.5798750346,594415.219305946,399391.47274658195,249033.492125425,204232.3651452282
2023-06-21,349179.2961148234,526025.6887866749,564210.6576033911,585632.0235329855,394988.1614088926,244373.19339463496,188879.66804979253
2023-06-22,355250.95976150746,534029.0833219298,574021.3691116582,595815.2179754474,400139.3157453205,244373.19339463496,191950.20746887964
2023-06-23,347934.887061796,524385.3646194987,562199.9173964309,583544.9416242472,393932.4140120003,239885.85313949117,181410.78838174272
2023-06-26,340924.7695318709,515140.81117877224,550872.8339598015,571787.8032144599,387979.7646289692,244396.68823867763,183153.52697095435
2023-06-27,364809.2766323638,546682.9693230806,589465.8823095829,611846.1124555381,408318.75476748473,263541.75127957406,202572.6141078838
2023-06-28,357308.8005084939,536776.0159807714,577346.4679763931,599266.5607502781,401929.44368827686,250157.29121103187,197095.4356846473
2023-06-29,357308.8005084939,536776.0159807714,577346.4679763931,599266.5607502781,401929.44368827686,250157.29121103187,197676.34854771782
2023-06-30,356207.7815285329,535328.73702165,575567.4202217594,597419.967952947,401000.5582001301,250473.53829414764,206390.0414937759
2023-07-03,358707.6677162989,538617.3543601984,579606.7846560966,601612.6947928056,403112.8731619852,254168.58309941928,211618.2572614108
2023-07-05,352778.7798306139,530832.432562295,570026.7729828411,591668.959157769,398121.8770163558,248873.53259762112,197759.33609958502
2023-07-06,352778.7798306139,530832.432562295,570026.7729828411,591668.959157769,398121.8770163558,248873.53259762112,190539.41908713692
2023-07-07,346848.4392152473,523024.38074508146,560444.4139608794,581722.7870523217,393102.4459901975,244585.69797483514,190456.4315352697
2023-07-10,358773.12608346343,538741.7794856956,579712.5535513159,601722.4794119003,403217.3695354957,255645.8752541102,201991.70124481327
2023-07-11,360689.4627345379,541268.240772008,582809.007362073,604936.4961741373,404843.67258943425,258996.64610661025,202157.6763485477
2023-07-12,359465.9944850054,539661.7440385333,580832.1037102636,602884.5354918337,403813.74221175816,258024.23718510932,213443.98340248963
2023-07-13,371955.0143757197,556047.9097690171,601012.1035091192,623830.7086238672,414310.7844024212,265723.5433774332,226473.02904564314
2023-07-14,356048.33452946343,535242.3822051085,575309.7826779564,597152.5486937001,401024.14246993867,265723.5433774332,218008.2987551867
2023-07-17,370758.3753550951,554592.9063506069,599078.5510440886,621823.7450413057,413451.96104478295,278173.58707803226,233112.03319502072
2023-07-18,369250.2422966809,552607.0291803578,596641.6804904534,619294.3539102072,412175.26319111546,274671.9951830819,234356.846473029
2023-07-19,370088.11940735765,553704.3567873032,597995.5385251815,620699.6138246903,412876.89190060145,274671.9951830819,226390.04149377593
2023-07-20,370088.11940735765,553704.3567873032,597995.5385251815,620699.6138246903,412876.89190060145,274671.9951830819,201327.80082987552
2023-07-21,364809.07118522987,546793.4270218657,589465.5503441318,611845.7678863668,408459.8417958132,274671.9951830819,206970.9543568465
2023-07-24,359518.2503734416,539854.6251162663,580916.5397851003,602972.1773481147,404017.0135870584,271143.34039528354,206556.01659751034
2023-07-25,369286.89664582047,552668.5834113968,596700.9072964586,619355.8293782453,412223.2790316499,282012.4039240234,217178.4232365145
2023-07-26,357371.83422731835,537037.2032513772,577448.3190779466,599372.2788289748,402211.49076465325,271328.73965869454,207800.82987551866
2023-07-27,379436.62616293767,565986.1721479197,613101.0364824287,636378.6216845427,420754.4772756073,261890.0271192571,219502.07468879665
2023-07-28,379436.62616293767,565986.1721479197,613101.0364824287,636378.6216845427,420754.4772756073,276902.5476480387,233775.9336099585
2023-07-31,379436.62616293767,565986.1721479197,613101.0364824287,636378.6216845427,420754.4772756073,276902.5476480387,236099.58506224063
2023-08-01,382264.0700962404,569676.5312253665,617669.6750549196,641120.717594896,423105.97607439215,281704.8307252085,236680.4979253112
2023-08-02,378465.0168025701,565053.2915947798,611531.0912931059,634749.0704421673,420444.87974900013,271398.9954498433,209543.56846473026
2023-08-03,386545.7395447823,576173.0669156025,624588.0793305493,648301.7926790968,428015.8379534248,271398.9954498433,208298.755186722
2023-08-04,380862.7495378755,568753.9636225166,615405.394203949,638770.468873552,423287.2999016874,267912.38821833645,206556.01659751034
2023-08-07,387605.4365006154,577553.4667102658,626300.3581596881,650079.0815375182,428893.6987091291,273814.89376171393,213195.02074688795
2023-08-08,387605.4365006154,577553.4667102658,626300.3581596881,650079.0815375182,428893.6987091291,273814.89376171393,202655.60165975103
2023-08-09,387605.4365006154,577553.4667102658,626300.3581596881,650079.0815375182,428893.6987091291,273814.89376171393,191452.28215767632
2023-08-10,371454.4506935674,556495.839947129,600203.2830337302,622991.1796903143,415490.1404996732,273814.89376171393,189045.64315352697
2023-08-11,360288.71188997297,541937.9694202312,582161.4663994127,604264.3700468253,406223.7940491519,273814.89376171393,175601.65975103734
2023-08-14,384016.9297201254,573167.9775884183,620501.9795245219,644060.5560673564,426288.8828686696,273814.89376171393,190373.44398340248
2023-08-15,381868.58221428655,570340.4196725349,617030.6380889995,640457.418335265,424472.1942396117,273814.89376171393,180580.91286307055
2023-08-16,381868.58221428655,570340.4196725349,617030.6380889995,640457.418335265,424472.1942396117,273814.89376171393,169958.5062240664
2023-08-17,381868.58221428655,570340.4196725349,617030.6380889995,640457.418335265,424472.1942396117,273814.89376171393,165062.24066390042
2023-08-18,392055.64611271553,583653.4617725144,633491.0928901065,657542.8266371791,432964.89087771607,283413.28710203577,167468.87966804978
2023-08-21,411041.0423446788,605307.1053124175,664168.0631803911,689384.508365193,448682.1053484704,298160.15018307965,181991.70124481327
2023-08-22,417553.6410590485,612827.97312133,674691.2460959475,700307.2245914738,454256.92641522246,305507.6641003749,177012.44813278006
2023-08-23,440547.66910406976,638641.5371209453,711845.4411716086,738872.0516674522,473391.1545454491,318118.44288812805,188049.79253112033
2023-08-24,450102.0300401184,649158.4726793165,727283.5622935881,754896.3113838779,481186.8019890862,330208.2738127308,169377.59336099584
2023-08-25,449761.25976472674,648789.8664021664,726732.9390942471,754324.7826931508,480913.5736740295,330208.2738127308,171286.3070539419
2023-08-28,457168.93882460974,656820.1261423606,738702.4101373329,766748.6982167552,486865.9800064577,330208.2738127308,177676.34854771782
2023-08-29,479457.3983566303,680942.5017762929,774716.533968411,804130.1690038375,504746.61975188606,349449.7420174719,191618.25726141076
2023-08-30,479723.8107715139,681203.0606186603,775147.0082991276,804576.9871381273,504939.75822479423,347395.0484500366,194190.8713692946
2023-08-31,482697.7523580277,684373.8386513744,779952.3606120243,809564.7840910321,507290.0880835138,350780.9530467866,197925.31120331952
2023-09-01,486619.03196969006,688554.3781927122,786288.4400215414,816141.4252016817,510388.90068035567,355736.049224941,199502.07468879665
2023-09-05,484954.8268607703,686493.9188110594,783599.3852312431,813350.2751639939,509079.77830703295,355730.06312621007,199336.0995850622
2023-09-06,471524.4239086735,667482.0656587172,758810.5558751377,787620.2892071627,496989.27750791307,342395.3684160355,194605.80912863067
2023-09-07,449156.7220334697,635818.7220551394,717534.0933890421,744776.6847408895,476849.1457729275,318908.4014954149,181327.80082987552
2023-09-08,440873.1864507679,624092.6880230821,702410.5928307241,729078.990775853,469311.2165071538,318908.4014954149,178257.26141078837
2023-09-11,447542.9099503245,633534.2367385286,715482.1766359549,742646.862937565,474786.1600439923,318908.4014954149,178008.2987551867
2023-09-12,445175.3077167746,630182.6987282427,710276.4247225997,737243.4644268407,473217.1899150456,310905.74921232206,173526.97095435683
2023-09-13,445022.0367751145,629965.7309540249,709993.6800256,736949.9847720066,473079.1650748093,311211.8313765021,176348.54771784233
2023-09-14,449385.31881678593,636142.3198273736,717947.7021778408,745205.996999832,477055.74965382187,319873.373994936,179834.02489626556
2023-09-15,450534.1752124071,637768.6216713751,719783.1399966378,747111.1208208831,478275.34568001307,319873.373994936,163817.42738589208
2023-09-18,458594.05051853636,649178.0459673451,734026.412850105,761895.1675071685,485923.40492581576,319873.373994936,165643.15352697094
2023-09-19,456864.2972273253,646729.4362212651,730868.1371248051,758616.9816399626,484349.466891218,319873.373994936,160995.8506224066
2023-09-20,457598.6709538845,647769.003351014,732042.9506542078,759836.3992727674,485128.0208844201,297011.6945317193,153029.04564315354
2023-09-21,449691.64859799756,636575.9551276217,716822.4210434818,744037.9923567481,478449.306474163,285815.88554528373,144481.32780082987
2023-09-22,452564.4845633644,640642.6935344387,722083.8255044442,749499.1563733709,481055.383535631,285815.88554528373,148215.76763485477
2023-09-25,452998.65204466385,641257.2937387237,724383.4699507158,751886.1113383782,482235.10527216084,290503.76603700203,151286.3070539419
2023-09-26,449224.036514675,635914.0113056755,716365.432402684,743563.6532445115,478216.8767205964,284830.76354247174,143070.53941908712
2023-09-27,445807.1829144212,631077.1706596593,709100.4135914521,736022.803722988,474579.49999070825,284830.76354247174,146804.97925311205
2023-09-28,455570.78183950234,644898.357534252,729754.3942585796,757460.953338027,484973.2398709926,293390.7010079804,154688.79668049794
2023-09-29,461364.6489809286,653100.0586797696,742022.0553836165,770194.380315797,491141.0421773957,302019.4677735284,156680.49792531118
2023-10-02,459527.8787549466,650499.957555811,738083.2359953487,766106.0159121886,489185.72712449386,300959.7400325112,158672.19917012448
2023-10-03,437623.014616307,619491.7992889879,691323.90330679,717571.373305877,465867.12691190914,284099.77017846593,148547.71784232365
2023-10-04,443866.4042103679,628329.8368786655,704578.2668909898,731328.9648399121,472513.4637708768,286990.31781264464,154688.79668049794
2023-10-05,436127.38167502696,617374.606383396,688206.6914491778,714335.8103767595,464274.9660839878,281705.71759059915,152365.14522821576
2023-10-06,447977.5312603368,634149.4793751276,712942.3295839868,740010.5856030912,476889.9222366594,290699.34035870124,161825.7261410788
2023-10-09,445882.1458250823,631183.2868986466,708596.1176967062,735499.3612439787,474659.30099442205,284043.16571863706,160663.90041493776
2023-10-10,450086.90855259274,637135.4784896957,717506.9179068155,744748.4774880975,479135.4383678851,286479.00624820706,166721.99170124478
2023-10-11,450503.78830290237,637725.6064719567,718383.9874435738,745658.8466927004,479579.22346386494,287534.4994303379,170622.40663900413
2023-10-12,447693.56693594024,633747.5042404137,712403.8807819635,739451.693534591,476587.630904774,286285.00041369104,171618.2572614108
2023-10-13,453685.83011815697,642230.0514935998,722677.4470932289,750115.3159718615,482966.6336975016,287273.5166152078,157510.3734439834
2023-10-16,457879.23827732814,648166.1697481568,731975.2089947866,759766.0856681771,487430.6836807844,287273.5166152078,164232.36514522822
2023-10-17,449745.6386032122,636652.3824734354,714700.4969717476,741835.5052694046,478772.1429160711,291735.642458638,160165.97510373444
2023-10-18,444270.1625435855,628901.3904029751,703098.9007950708,729793.4317041517,472943.2805958165,281664.4615239692,151701.244813278
2023-10-19,453924.1227874548,642567.3745994015,722021.1574382825,749434.1089909748,483220.30573371134,281664.4615239692,144481.32780082987
2023-10-20,437193.60913378897,618883.9400903054,686654.57041226,712724.7600157482,465410.00767516997,281664.4615239692,138008.2987551867
2023-10-23,429165.4278350982,607519.3812996653,669749.8266890999,695178.1944901109,456863.688969267,278244.24106842175,135933.60995850622
2023-10-24,435086.11957808095,615900.6132239318,682105.3237983773,708002.7923178048,463166.50111467676,281481.5464964414,141410.78838174272
2023-10-25,432390.4289049549,612084.6387215726,675182.1285611145,700816.7443737012,460296.8310402327,273687.76496977516,124149.377593361
2023-10-26,420180.99559044116,594801.1697090057,656116.9721128196,681027.7418099877,451290.31847357564,273687.76496977516,121991.70124481327
2023-10-27,423458.5409280058,599440.807914961,661234.8930692959,686339.9746890235,453611.5404352061,273687.76496977516,125643.15352697096
2023-10-30,410297.1142053095,580809.7130014498,638286.2027706254,662519.9922836408,443107.5578987909,267391.4492031476,120331.95020746888
2023-10-31,412746.1133816424,584276.4751586774,642861.6849138743,667269.1915943589,445221.7364669197,268944.51351383945,123817.4273858921
2023-11-01,423479.8921394596,599471.0323317734,662924.4628104621,688093.6922643388,454483.91861087794,278474.63052494114,132531.1203319502
2023-11-02,429721.2322550426,608306.1687140933,674590.464847547,700202.6169850065,459869.50185436354,289811.20784200315,141742.7385892116
2023-11-03,435815.6531675031,616933.3287367322,689898.0193371917,716091.3528504209,467695.89189163485,289811.20784200315,152614.10788381743
2023-11-06,436098.6143006649,617333.8837707608,690608.7419844363,716829.0594790843,468059.2675470618,289811.20784200315,151701.244813278
2023-11-07,438200.7522605588,620309.6350078618,695047.3553449734,721436.1935148953,470315.46630928124,291981.3854757182,154356.84647302906
2023-11-08,434741.5179286949,615412.8009090256,687728.4455375281,713839.4069196259,466602.71273806825,290288.12367970444,155020.7468879668
2023-11-09,426338.00565165683,603516.9298808216,669930.1533034436,695365.3675585946,457583.3265895458,284849.4255489083,152448.132780083
2023-11-10,452350.0741587312,640339.1777619217,724889.7934000083,752411.6583520254,485501.7591035531,304461.4681909494,171037.34439834024
2023-11-13,448947.67656599585,635522.8007976796,717708.8317227607,744958.0573586965,481850.00770389906,299126.16248023626,165975.10373443982
2023-11-14,448947.67656599585,635522.8007976796,717708.8317227607,744958.0573586965,481850.00770389906,305838.6230295491,183983.40248962658
2023-11-15,444907.8677833139,629804.1152441757,710327.9997572068,737296.9976089484,478133.54172674945,311643.4243233371,188132.78008298756
2023-11-16,440328.4890258727,623321.6234845493,701960.5776202937,728611.8898539657,473921.0863980511,312998.1290335524,188464.73029045644
2023-11-17,442811.80395924224,626836.9624518638,706481.0039073357,733303.9430047466,476214.0346596264,315816.0506778973,192116.18257261408
2023-11-20,451920.5897572417,639731.206846867,723088.0094980987,750541.466184925,484611.3258735932,326194.1420412568,200746.88796680496
2023-11-21,447851.1648898945,633970.5972606582,715669.1831125591,742840.9694824016,480859.518794408,317833.00849628256,189377.59336099584
2023-11-22,439813.39431329275,622592.4640490473,700989.8555563878,727604.3124200547,473462.2172008981,317833.00849628256,190788.38174273857
2023-11-24,439334.0284672723,621913.8817977704,700114.3928636034,726695.6110664133,473021.0483838925,317833.00849628256,191618.25726141076
2023-11-27,436303.61008392123,617624.0723631671,694595.2872846839,720966.9618026718,470224.3770823601,317979.0457813362,190290.45643153525
2023-11-28,426251.61457656923,603394.6361239555,676310.5948410594,701988.0550926797,460936.3984355195,308814.45287374704,187053.94190871366
2023-11-29,430715.98574876005,609714.3250749108,684382.8155666502,710366.7535348773,465086.13855289365,314913.52230431134,192946.05809128628
2023-11-30,433079.0369314541,613059.4206939394,688684.5859637985,714831.8490953852,467267.85018921853,317352.5323259844,188962.65560165973
2023-12-01,437750.9744224579,619672.9370443196,697175.2600500225,723644.8883020456,471588.49904769583,322530.6370710017,191618.25726141076
2023-12-04,432778.8570794768,612634.4911303634,688139.0458543047,714265.5964839965,466990.24122349906,312068.2672014643,184979.25311203318
2023-12-05,431257.2438492766,610480.5209635404,685373.9742135125,711395.5434667615,465582.9004974716,310987.03413366375,181825.72614107883
2023-12-06,444199.20257869264,628800.940666876,708780.1683785127,735690.3997714621,477628.8620167584,323769.9850685354,178257.26141078837
2023-12-07,453144.22063807125,641463.3581979454,725626.8999682126,753176.7506190358,485512.68877784605,335021.24965839146,192365.14522821576
2023-12-08,456460.9163120015,646158.4169633957,731701.7261940731,759482.2195557156,488556.10076281073,332281.6130532771,196846.47302904562
2023-12-11,478368.6921943738,677170.6970458085,771867.9047038051,801173.3859334635,508638.7637000145,351762.4243257968,216763.48547717842
2023-12-12,482414.4065799897,682897.7424717717,779343.8904391091,808933.2121527467,512318.21171537903,346484.87027014786,221410.78838174272
2023-12-13,492263.46225880546,696839.9004935946,797528.3633539034,827808.0943026292,521283.4532845981,358114.888809415,231784.2323651452
2023-12-14,509938.4083486634,721860.2577185045,830262.4175042523,861784.961120311,537322.7689081836,380116.4820836505,250705.39419087136
2023-12-15,507041.7445996187,717759.7891007739,824859.9060186092,856177.3326736301,534712.7072071561,382936.3943939515,253692.94605809127
2023-12-18,506678.5850879658,717245.7065873119,824183.904227691,855475.6651468077,534384.8339074363,382936.3943939515,251369.29460580912
2023-12-19,506141.6053746321,716485.5671118174,823185.6494317336,854439.5096465886,533899.3971433246,384077.768306424,255352.69709543567
2023-12-20,500868.3380503227,709020.8183354477,813021.7223292233,843889.6890860045,529366.2487385394,347546.2768296454,232780.08298755184
2023-12-21,493525.76073626045,698626.7890458888,801103.0714569163,831518.5232207916,521605.9007318196,368296.4338188743,251120.33195020747
2023-12-22,487182.52188916295,689647.4065283731,789335.6425891394,819304.3208005655,515859.4863009851,368296.4338188743,253360.9958506224
2023-12-26,499410.76414311246,706957.501160125,812009.9077567641,842839.4589857317,526942.3285108522,379184.62163948175,266887.9668049792
2023-12-27,501476.1718961997,709881.2577325422,815838.8409204704,846813.7651184072,528814.6913451706,383574.599738402,268547.71784232365
2023-12-28,501476.1718961997,709881.2577325422,815838.8409204704,846813.7651184072,528814.6913451706,383574.599738402,267136.92946058087
2023-12-29,501476.1718961997,709881.2577325422,815838.8409204704,846813.7651184072,528814.6913451706,383574.599738402,260580.9128630705
2024-01-02,501186.56422137667,709471.2939656199,815367.6855535948,846324.7214125085,528509.2953926699,383574.599738402,232448.13278008302
2024-01-03,511303.03291344666,723791.997363717,831825.9113965866,863407.8161295344,539177.274388903,383574.599738402,217510.37344398338
2024-01-04,511303.03291344666,723791.997363717,831825.9113965866,863407.8161295344,539177.274388903,383574.599738402,211701.244813278
2024-01-05,509751.00741319923,721594.9760975167,828940.2532852252,860412.5983394993,537774.4436517392,381886.99223278003,215269.70954356846
2024-01-08,537954.3637033772,761519.1742101535,881440.0685451435,914905.6722143752,563236.6277431152,413658.7901472266,236265.56016597507
2024-01-09,538128.2242215027,761765.2882434691,881812.29153297,915292.027379115,563370.045308419,399370.6539546058,236182.5726141079
2024-01-10,539192.8391847928,763272.3393288348,883802.489068278,917357.7866733181,564327.0936209409,399370.6539546058,233775.9336099585
2024-01-11,536382.3993132325,759293.9277858476,878537.7439617809,911893.1551769907,561805.8530089095,396696.6677284104,236182.5726141079
2024-01-12,537698.6398968056,761157.1758787977,881003.4331378643,914452.4590861489,562986.6500962587,398030.7728604085,232946.05809128628
2024-01-16,546232.7936126668,773237.9807365653,896983.959168564,931039.7171791339,570645.6635107317,408273.12611525226,242572.6141078838
2024-01-17,540437.4340141771,765034.1668938614,886131.9288437758,919775.6682057548,565444.5928030371,395924.232383305,235850.622406639
2024-01-18,540437.4340141771,765034.1668938614,886131.9288437758,919775.6682057548,565444.5928030371,396764.5958630334,258838.17427385892
2024-01-19,562936.9476340822,796884.1009923748,928293.621570487,963538.1124176406,585622.26082267,412060.8145865752,289626.5560165975
2024-01-22,556420.3916935914,787659.3737044797,915944.8369593763,950720.4819412925,579843.9651315245,412060.8145865752,292531.1203319502
2024-01-23,557177.0577323739,788730.4974575054,917361.2476389026,952190.6694346097,580523.193825351,413466.6688180569,298008.29875518667
2024-01-24,561491.0633872675,794837.3315042387,925466.8152596136,960603.9808523059,584381.4969775754,425789.67243813723,311120.3319502075
2024-01-25,582241.921384424,824211.8980331941,964575.1329569581,1001197.1226539026,602883.5475899526,448236.83959256933,308132.78008298756
2024-01-26,582241.921384424,824211.8980331941,964575.1329569581,1001197.1226539026,602883.5475899526,448236.83959256933,282240.6639004149
2024-01-29,585875.3248632787,829355.2830551908,971454.3365810054,1008337.5087567794,606108.3031406779,448236.83959256933,291203.31950207474
2024-01-30,564175.4670493611,798637.3283030961,930366.7246245889,965689.9249015155,586850.3297512959,429342.2217036549,278091.28630705393
2024-01-31,541182.2156870958,766088.4673379055,886907.988373447,920581.1923599315,566408.0193355571,403493.39131018764,266058.091286307
2024-02-01,543506.9185685802,769379.2777449535,891266.946985113,925105.6473978598,568491.1609536619,405916.9650391845,269294.60580912867
2024-02-02,552885.383329783,782655.2751569723,908843.205106592,943349.2226850454,576899.3719435068,417344.03520763636,279502.07468879665
2024-02-05,557891.9506157038,789742.487832329,918227.1987388278,953089.4980690844,581387.4347385856,428892.2757506639,291369.2946058091
2024-02-06,555560.4241927717,786442.0181344582,914695.4194536301,949423.6278456328,578764.1736942207,431701.1682202404,280746.88796680496
2024-02-07,556298.7385929796,787487.1636157278,916941.8174229203,951755.3147265648,578881.0905936362,434342.1983735855,293609.9585062241
2024-02-08,567249.0200516873,802988.1983808286,937573.6503496659,973170.4757187522,588646.1005052319,449043.1656202419,308381.7427385892
2024-02-09,579979.607172716,821009.4039806435,961620.8292957668,998130.653050894,599969.8455090013,457233.93926211377,326556.0165975104
2024-02-12,571228.8343770149,808621.9567867822,945037.7143469169,980917.9275677786,592211.3139037671,457233.93926211377,324896.2655601659
2024-02-13,536075.7594862266,758859.853589974,878423.9323783146,911775.0225131912,561042.8453991696,461617.4291541013,305062.2406639004
2024-02-14,540403.7909985227,764986.5424051919,886529.0692111747,920187.8867873293,564925.3634494909,478665.367380806,325394.19087136927
2024-02-15,544093.437005106,770209.5434060917,893438.6967550623,927359.8519139268,568235.2093180243,478665.367380806,324066.39004149375
2024-02-16,524167.94314700045,742003.3485086364,856045.5242823826,888546.9741946146,550398.4087091098,455694.0592124522,318008.2987551867
2024-02-20,506707.27133866434,717286.3143626503,825027.5738050566,856351.3662969498,533655.2839599403,442474.5614582358,302074.6887966804
2024-02-21,517697.32548037695,732843.6506707103,844012.6448489579,876057.242856575,544524.1760609928,442474.5614582358,299917.0124481328
2024-02-22,539255.1781749482,763360.5853576944,884127.8275163125,917695.4772346151,563985.0521672777,448782.81471794663,344066.39004149375
2024-02-23,536264.670976363,759127.2735268199,879224.7858031011,912606.2819114155,560857.4023520107,455755.8169349435,332365.1452282157
2024-02-26,530398.9285642955,750823.8269537382,869607.6948497916,902624.0592086207,554722.6610010494,455755.8169349435,342157.6763485477
2024-02-27,530398.9285642955,750823.8269537382,869607.6948497916,902624.0592086207,554722.6610010494,455755.8169349435,340912.86307053943
2024-02-28,524932.1135699414,743085.0953420067,859364.2257941423,891991.676728398,549821.9300915101,451790.24971721723,330041.49377593363
2024-02-29,546256.6732184158,773271.7843059342,899352.3309379142,933498.0088350463,568923.4628490069,481440.62744635006,355186.72199170117
2024-03-01,581016.9803601013,822477.8920649621,964820.7252044749,1001452.0392935289,599923.9537183252,499013.97266663075,401161.82572614105
2024-03-04,579722.0210585969,820644.7693979598,962249.2180414889,998782.8998097302,598831.7323749283,499013.97266663075,412946.0580912863
2024-03-05,549650.8226429189,778076.4853015722,905259.4004474217,939629.351842102,572181.5566321054,480410.58425639465,388713.6929460581
2024-03-06,573142.8782169645,811331.4451425717,949657.5778950719,985713.1933106215,593058.2801542853,510028.0835425955,416680.49792531115
2024-03-07,573142.8782169645,836441.5286023229,983247.4873237854,1020578.4096335203,608790.8776557599,510028.0835425955,459087.13692946057
2024-03-08,573142.8782169645,763624.8935423889,881600.5020766704,915072.1969200765,565717.1214436617,510028.0835425955,405228.21576763486
2024-03-11,573142.8782169645,734966.4793248682,842394.3464691911,874377.5025998974,548323.1955935606,510028.0835425955,387634.8547717842
2024-03-12,578804.2125336762,758267.0848194902,872988.0917534683,906132.799521067,563188.2232936024,515065.9887519023,412116.18257261405
2024-03-13,557699.9092906496,748600.6942234052,860280.2131327381,892942.4413256337,557029.1046592884,496285.7024626815,381327.8008298755
2024-03-14,557699.9092906496,715655.3443723626,817906.7710421704,848960.20826934,535436.9350494717,496285.7024626815,361244.8132780083
2024-03-15,557699.9092906496,701217.4759344748,797165.4582030198,827431.4107448152,527375.4654167732,496285.7024626815,354107.8838174274
2024-03-18,557699.9092906496,712732.7746281159,812119.929293361,842953.6577060883,534802.022630196,496285.7024626815,352531.12033195014
2024-03-19,555847.9784870977,712442.672709686,811742.1518824557,842561.5372336864,534615.4404677263,494637.7072515615,343070.5394190872
2024-03-20,572861.2714245365,727866.7030520354,831831.5087116796,863413.6259576905,544533.6801625114,509777.48743800557,360580.91286307055
2024-03-21,627306.5779860157,752330.3458209122,863695.2755394891,896487.1632850739,560264.4517416675,558227.2482547638,384149.37759336096
