date,t2ge_bm90,t2ge_baseline,t1_bm60,t1_baseline,bench,longbyungi,yangbyungi,goldenbyungi
2018-06-04,100000.0,100000.0,100000.0,100000.0,12.04,99848.3,99892.06,100000.0
2018-06-05,100661.89,100661.89,100661.89,100661.89,12.2,100509.18,100246.99,100000.0
2018-06-06,100873.98,100873.98,100873.98,100873.98,12.44,100720.95,100405.4,101072.84
2018-06-07,101031.31,101031.31,101031.31,101031.31,12.1,100878.04,100525.65,101230.49
2018-06-08,101031.31,101031.31,101031.31,101031.31,11.78,100878.04,100525.65,101230.49
2018-06-11,99283.82,99283.82,99283.82,99283.82,11.69,99133.21,99306.81,100180.4
2018-06-12,99963.17,99963.17,99963.17,99963.17,11.88,99811.53,99669.57,100992.73
2018-06-13,97988.08,97988.08,97988.08,97988.08,11.83,97839.42,98289.35,99704.47
2018-06-14,98086.81,98086.81,98086.81,98086.81,12.04,97938.01,98105.71,100445.46
2018-06-15,96121.14,96121.14,96121.14,96121.14,12.0,95975.32,97199.57,99118.54
2018-06-18,94038.64,94038.64,94038.64,94038.64,11.65,93895.98,95732.82,96971.09
2018-06-19,94038.64,94038.64,94038.64,94038.64,11.25,93895.98,95732.82,96910.25
2018-06-20,94038.64,94038.64,94038.64,94038.64,11.41,93895.98,95732.82,99065.7
2018-06-21,94038.64,94038.64,94038.64,94038.64,10.98,93895.98,95767.48,99065.7
2018-06-22,94038.64,94038.64,94038.64,94038.64,10.73,93895.98,95126.61,99065.7
2018-06-25,93654.54,93654.54,94038.64,94038.64,9.78,93895.98,94738.07,99065.7
2018-06-26,93182.83,93182.83,94038.64,94038.64,9.88,93895.98,94260.89,99065.7
2018-06-27,94160.35,94160.35,94038.64,94038.64,9.16,93895.98,95249.72,89724.98
2018-06-28,95298.72,95298.72,93445.84,93445.84,9.38,95169.18,96401.27,89159.38
2018-06-29,94580.31,94580.31,90791.01,90791.01,9.43,94102.43,95674.55,86626.33
2018-07-02,94888.55,94888.55,90501.89,90501.89,9.6,94222.81,95986.35,86350.47
2018-07-03,95795.49,95795.49,91113.42,91113.42,9.07,95123.39,96870.46,86933.95
2018-07-05,98522.0,98522.0,91113.42,91113.42,9.8,97830.76,97403.73,86933.95
2018-07-06,100460.77,100460.77,92906.4,92906.4,10.16,99755.93,98571.26,86933.95
2018-07-09,103536.82,103536.82,95751.14,95751.14,10.36,102810.4,100409.17,86933.95
2018-07-10,104566.07,104566.07,96703.0,96703.0,10.67,103832.43,101118.54,88077.67
2018-07-11,94845.59,94845.59,87713.46,87713.46,9.84,94180.15,94488.44,80316.78
2018-07-12,95370.86,95370.86,88199.23,88199.23,10.06,94701.73,94940.4,80003.87
2018-07-13,95479.25,95479.25,88299.48,88299.48,9.94,94809.36,95026.16,80003.87
2018-07-16,93421.56,93421.56,86396.52,86396.52,9.89,92766.11,93590.98,78977.64
2018-07-17,95972.5,95972.5,88755.63,88755.63,10.33,95299.15,95781.56,81865.4
2018-07-18,96495.27,96495.27,89239.1,89239.1,10.56,95818.26,96166.83,82228.0
2018-07-19,94188.76,94188.76,87106.02,87106.02,10.48,93527.92,94781.17,80942.61
2018-07-20,93300.53,93300.53,86284.59,86284.59,10.33,92645.93,94320.76,78983.4
2018-07-23,93284.3,93284.3,86269.58,86269.58,10.36,92629.81,94319.18,78424.69
2018-07-24,88827.08,88827.08,82147.53,82147.53,10.03,88203.87,91193.25,74646.78
2018-07-25,88672.29,88672.29,82004.38,82004.38,10.18,88050.16,91180.78,74277.52
2018-07-26,91925.39,91925.39,85012.86,85012.86,10.73,91280.44,93536.93,77134.81
2018-07-27,89233.39,89233.39,82523.29,82523.29,10.59,88607.33,91630.42,77356.56
2018-07-30,88989.18,88989.18,82297.44,82297.44,10.29,88364.83,91507.16,77356.56
2018-07-31,87683.26,87683.26,81089.72,81089.72,10.48,87068.07,90565.58,76361.83
2018-08-01,85829.26,85829.26,79375.14,79375.14,10.43,85227.08,89141.81,74997.6
2018-08-02,86926.26,86926.26,80389.65,80389.65,10.74,86316.38,90432.45,76250.36
2018-08-03,86933.26,86933.26,80396.12,80396.12,10.8,86323.33,90447.21,76256.5
2018-08-06,87484.53,87484.53,80905.93,80905.93,11.0,86870.73,90858.26,77459.23
2018-08-07,88363.75,88363.75,81719.04,81719.04,11.26,87743.78,91508.34,78397.52
2018-08-08,88055.94,88055.94,81434.38,81434.38,11.35,87438.13,91283.62,78435.12
2018-08-09,86973.39,86973.39,80433.24,80433.24,10.99,86363.18,90702.06,77470.85
2018-08-10,86973.39,86973.39,80433.24,80433.24,10.17,86363.18,90702.06,75421.25
2018-08-13,85531.51,85531.51,79099.78,79099.78,10.21,84931.42,89647.91,75727.64
2018-08-14,86965.45,86965.45,80425.89,80425.89,10.17,86355.29,90440.26,75727.64
2018-08-15,86965.45,86965.45,80425.89,80425.89,9.74,86355.29,90440.26,75727.64
2018-08-16,86965.45,86965.45,80425.89,80425.89,9.7,86355.29,90440.26,75727.64
2018-08-17,86965.45,86965.45,80425.89,80425.89,9.48,86355.29,90440.26,75484.16
2018-08-20,86965.45,86965.45,80425.89,80425.89,9.44,86355.29,90440.26,75817.8
2018-08-21,89547.55,89547.55,82813.83,82813.83,10.0,88919.28,92329.74,78176.88
2018-08-22,89307.38,89307.38,82591.71,82591.71,10.14,88680.79,92171.85,77485.55
2018-08-23,88097.99,88097.99,81473.26,81473.26,10.17,87479.89,91305.83,76815.48
2018-08-24,90397.43,90397.43,83599.79,83599.79,10.61,89763.2,92793.46,79405.28
2018-08-27,93034.93,93034.93,86038.96,86038.96,11.11,92382.19,94710.16,82377.94
2018-08-28,94210.89,94210.89,87126.5,87126.5,11.24,93549.9,95560.8,83419.2
2018-08-29,93482.35,93482.35,86452.73,86452.73,11.33,92826.47,95041.86,83164.83
2018-08-30,92496.08,92496.08,85540.63,85540.63,11.02,91847.12,94523.95,80215.76
2018-08-31,93217.65,93217.65,86207.94,86207.94,11.19,92563.63,95050.13,80559.39
2018-09-04,93896.27,93896.27,86835.53,86835.53,11.46,93237.49,95558.05,81789.4
2018-09-05,93325.29,93325.29,86307.48,86307.48,11.28,92670.51,95158.79,79513.59
2018-09-06,93325.29,93325.29,86307.48,86307.48,10.41,92670.51,95392.14,78812.14
2018-09-07,91867.99,91867.99,84959.77,84959.77,10.27,91223.44,94782.89,78812.14
2018-09-10,93934.96,93934.96,86871.31,86871.31,10.6,93275.91,95904.96,78812.14
2018-09-11,93934.96,93934.96,86871.31,86871.31,10.27,93275.91,95904.96,78812.14
2018-09-12,91846.24,91846.24,86871.31,86871.31,9.93,93275.91,93772.44,78812.14
2018-09-13,90199.51,90199.51,85765.33,85765.33,10.27,92088.39,92091.17,78010.91
2018-09-14,91566.22,91566.22,87064.85,87064.85,10.6,93483.71,92700.45,79013.42
2018-09-17,89934.83,89934.83,85513.65,85513.65,10.14,91818.15,91963.69,75198.73
2018-09-18,89823.52,89823.52,85407.82,85407.82,10.42,91704.52,91882.41,76289.7
2018-09-19,88769.68,88769.68,84405.79,84405.79,10.47,90628.62,91161.95,75923.86
2018-09-20,90394.69,90394.69,85950.91,85950.91,10.84,92287.65,92098.38,77960.53
2018-09-21,90317.87,90317.87,85877.87,85877.87,10.74,92209.22,92053.21,76527.71
2018-09-24,92046.45,92046.45,87521.47,87521.47,10.85,93974.0,93296.32,76577.36
2018-09-25,90866.3,90866.3,86399.34,86399.34,10.28,92769.14,92463.94,75595.55
2018-09-26,87777.96,87777.96,83462.81,83462.81,9.99,89616.12,90262.53,75595.55
2018-09-27,88405.69,88405.69,84059.69,84059.69,10.12,90257.0,90605.02,75178.47
2018-09-28,89276.61,89276.61,84887.8,84887.8,10.31,91146.16,91239.44,76024.86
2018-10-01,88489.2,88489.2,84139.09,84139.09,10.39,90342.25,90687.48,75737.47
2018-10-02,87117.16,87117.16,82834.5,82834.5,10.4,88941.48,89828.78,75063.34
2018-10-03,88214.86,88214.86,83878.24,83878.24,10.43,90062.17,90428.82,76009.16
2018-10-04,88214.86,88214.86,83878.24,83878.24,9.86,90062.17,89711.13,76009.16
2018-10-05,88470.86,88470.86,83878.24,83878.24,9.16,90062.17,89971.47,76009.16
2018-10-08,87545.03,87545.03,83878.24,83878.24,8.85,87178.23,89029.94,76009.16
2018-10-09,86744.06,86744.06,83269.65,83269.65,8.84,85647.11,88215.38,75457.67
2018-10-10,86190.75,86190.75,81052.99,81052.99,7.67,82379.81,87652.68,73448.97
2018-10-11,83934.19,83934.19,81052.99,81052.99,7.42,78655.32,85357.85,73448.97
2018-10-12,87003.93,87003.93,81052.99,81052.99,7.83,85155.17,88479.65,73448.97
2018-10-15,85824.35,85824.35,81052.99,81052.99,7.63,82848.22,87280.07,73448.97
2018-10-16,88891.64,88891.64,83786.96,83786.96,8.39,89601.7,90399.38,75926.45
2018-10-17,90298.13,90298.13,84727.95,84727.95,8.27,91019.42,91137.08,76779.15
2018-10-18,90298.13,90298.13,84727.95,84727.95,7.63,91019.42,91329.01,76779.15
2018-10-19,85968.81,85968.81,84727.95,84727.95,7.28,83637.43,86950.26,76779.15
2018-10-22,85451.73,85451.73,84727.95,84727.95,7.43,82331.42,86427.28,76779.15
2018-10-23,82906.28,82906.28,87994.71,87994.71,7.31,79669.08,83852.77,79739.45
2018-10-24,82906.28,82906.28,84776.88,84776.88,5.83,75572.31,83852.77,76823.5
2018-10-25,84033.62,84033.62,85929.66,85929.66,6.26,77615.89,84992.98,76823.5
2018-10-26,81148.98,81148.98,82979.93,82979.93,5.93,72314.71,82075.41,76823.5
2018-10-29,81148.98,81148.98,82979.93,82979.93,5.75,70199.96,82075.41,76823.5
2018-10-30,85689.35,85689.35,87622.75,87622.75,6.46,78043.78,86667.61,78746.23
2018-10-31,87821.2,87821.2,89802.71,89802.71,6.7,81719.4,88823.81,79922.24
2018-11-01,92490.23,92490.23,94577.08,94577.08,7.63,90395.09,93546.14,82542.38
2018-11-02,91593.81,91593.81,94511.28,94511.28,7.28,90199.9,92639.48,82484.95
2018-11-05,90347.4,90347.4,94511.28,94511.28,7.09,90199.9,91378.84,82484.95
2018-11-06,91653.43,91653.43,95157.94,95157.94,7.35,92569.76,92699.78,83049.32
2018-11-07,93577.59,93577.59,96355.39,96355.39,7.62,96392.08,94645.91,84094.4
2018-11-08,93485.66,93485.66,96436.98,96436.98,7.51,96297.38,94598.24,84165.61
2018-11-09,89550.56,89550.56,95216.78,95216.78,7.1,92243.93,93110.6,83100.68
2018-11-12,89550.56,89550.56,95216.78,95216.78,6.14,92243.93,93883.26,83100.68
2018-11-13,89196.54,89196.54,95216.78,95216.78,6.4,92686.21,93512.11,83100.68
2018-11-14,88982.86,88982.86,92350.45,92350.45,6.47,92158.43,93288.1,80599.08
2018-11-15,92828.15,92828.15,96341.26,96341.26,7.12,99748.52,97319.43,85071.65
2018-11-16,87822.49,87822.49,89195.72,89195.72,6.87,94662.69,92071.58,78761.96
2018-11-19,83649.88,83649.88,89195.72,89195.72,6.07,84760.65,87697.09,78761.96
2018-11-20,83051.49,83051.49,89195.72,89195.72,6.1,91376.35,87069.75,78761.96
2018-11-21,81496.55,81496.55,89195.72,89195.72,6.18,91051.71,85439.57,78761.96
2018-11-23,80972.69,80972.69,89292.68,89292.68,6.17,89408.84,84890.37,78847.59
2018-11-26,82649.85,82649.85,91142.18,91142.18,6.52,93097.29,86648.68,79833.1
2018-11-27,82962.75,82962.75,91487.22,91487.22,6.56,93788.1,86976.71,79408.94
2018-11-28,85083.87,85083.87,93826.29,93826.29,7.01,98572.91,89200.46,79909.16
2018-11-29,83359.71,83359.71,93394.96,93394.96,6.84,94600.04,87392.88,79541.81
2018-11-30,84366.48,84366.48,94116.88,94116.88,7.13,96988.54,88448.36,80156.65
2018-12-03,88337.62,88337.62,96790.87,96790.87,7.71,106012.3,92611.64,82434.01
2018-12-04,88337.62,88337.62,96790.87,96790.87,6.57,106012.3,94606.52,82434.01
2018-12-06,91462.72,91462.72,96790.87,96790.87,6.47,111786.27,97953.39,82434.01
2018-12-07,93076.04,93076.04,98498.17,98498.17,5.75,111000.76,99681.2,82434.01
2018-12-10,94633.28,94633.28,100146.12,100146.12,5.99,114425.19,101348.94,82434.01
2018-12-11,96843.64,96843.64,102485.25,102485.25,6.09,114421.53,103716.17,81336.16
2018-12-12,96086.33,96086.33,101683.83,101683.83,6.37,117713.3,102905.12,81886.71
2018-12-13,96678.3,96678.3,102176.89,102176.89,6.3,119644.27,103539.09,82283.78
2018-12-14,95452.71,95452.71,101418.38,101418.38,6.02,116613.73,102226.53,81672.95
2018-12-17,92978.94,92978.94,99732.53,99732.53,5.79,110313.18,99577.21,80315.32
2018-12-18,93782.88,93782.88,100147.62,100147.62,6.03,112995.68,100438.2,80649.6
2018-12-19,88324.71,88324.71,95839.81,95839.81,5.26,102710.83,94592.69,77180.48
2018-12-20,85806.91,85806.91,93107.78,93107.78,5.13,98984.5,91896.21,77083.29
2018-12-21,82771.86,82771.86,89814.5,89814.5,4.89,92650.74,88645.78,74988.57
2018-12-24,79377.33,79377.33,86131.14,86131.14,4.48,85659.09,85010.36,72440.21
2018-12-26,84238.83,84238.83,91406.28,91406.28,5.24,98542.23,90216.86,73193.42
2018-12-27,81842.04,81842.04,88805.56,88805.56,5.34,98770.67,87649.98,73193.42
2018-12-28,81202.04,81202.04,88111.11,88111.11,5.45,99146.84,86964.56,72644.45
2018-12-31,82233.56,82233.56,89230.39,89230.39,5.55,102516.14,88069.28,73371.99
2019-01-02,82233.56,82233.56,89230.39,89230.39,5.7,111045.83,88069.28,75215.68
2019-01-03,82233.56,82233.56,89230.39,89230.39,4.69,103554.7,88069.28,73606.41
2019-01-04,84641.87,84641.87,91843.62,91843.62,5.29,109603.71,90648.5,73606.41
2019-01-07,86491.56,86491.56,91843.62,91843.62,5.61,114321.55,92629.45,73606.41
2019-01-08,87255.64,87255.64,91843.62,91843.62,5.52,117685.74,93447.75,73606.41
2019-01-09,87858.28,87858.28,92484.72,92484.72,5.94,121150.96,94093.16,74120.21
2019-01-10,88469.25,88469.25,91607.12,91607.12,6.12,122768.65,94747.49,73416.87
2019-01-11,88885.34,88885.34,92324.69,92324.69,6.28,123905.72,95193.11,73991.95
2019-01-14,87205.57,87205.57,91268.81,91268.81,5.98,119266.33,93394.13,73145.74
2019-01-15,86523.63,86523.63,90987.15,90987.15,6.03,117403.96,92663.8,72920.0
2019-01-16,86874.59,86874.59,89958.63,89958.63,5.88,118665.93,93039.66,72095.72
2019-01-17,88344.69,88344.69,90487.07,90487.07,6.08,122663.67,94614.08,72519.22
2019-01-18,90569.85,90569.85,91680.15,91680.15,6.49,128781.27,96997.16,73475.4
2019-01-22,89096.98,89096.98,90929.49,90929.49,5.94,125301.38,95419.76,72873.79
2019-01-23,87852.36,87852.36,90929.49,90929.49,5.83,125301.38,94086.82,72873.79
2019-01-24,86088.04,86088.04,96042.8,96042.8,6.82,135898.44,92197.29,76971.76
2019-01-25,87759.52,87759.52,96689.55,96689.55,7.27,142482.06,93987.39,77490.09
2019-01-28,82688.18,82688.18,89212.39,89212.39,6.82,131463.68,88556.17,77490.09
2019-01-29,82688.18,82688.18,89212.39,89212.39,6.52,132122.35,88556.17,77490.09
2019-01-30,82688.18,82688.18,90119.96,90119.96,7.09,134029.06,88556.17,78278.41
2019-01-31,82214.51,82214.51,88637.33,88637.33,7.09,131824.05,88048.87,77998.99
2019-02-01,83827.25,83827.25,89854.19,89854.19,7.35,134409.95,88901.19,79069.8
2019-02-04,83855.14,83855.14,89980.8,89980.8,7.46,134478.44,88930.76,79181.21
2019-02-05,83429.74,83429.74,89524.33,89524.33,7.55,133796.23,88658.76,79216.34
2019-02-06,88795.65,88795.65,95282.21,95282.21,8.17,142401.53,91581.74,83173.13
2019-02-07,85462.41,85462.41,91705.48,91705.48,7.62,137056.01,89504.91,80965.65
2019-02-08,87830.91,87830.91,94247.0,94247.0,7.59,140854.38,91001.52,80965.65
2019-02-11,89143.72,89143.72,94247.0,94247.0,7.69,142959.73,91834.99,80965.65
2019-02-12,89838.43,89838.43,95213.88,95213.88,8.18,144073.84,92272.73,81796.27
2019-02-13,91408.09,91408.09,96877.46,96877.46,8.25,146591.1,93251.58,82801.03
2019-02-14,91970.48,91970.48,97748.59,97748.59,8.32,147493.0,93604.26,83545.59
2019-02-15,94211.71,94211.71,100130.64,100130.64,8.45,151087.27,94984.98,84976.18
2019-02-19,93857.93,93857.93,99754.63,99754.63,8.4,150519.91,94769.56,85120.86
2019-02-20,94841.44,94841.44,100799.93,100799.93,8.63,152097.17,95273.02,86164.19
2019-02-21,94980.45,94980.45,100947.67,100947.67,8.44,152320.1,95365.51,86252.86
2019-02-22,94980.45,94980.45,100786.47,100786.47,8.71,152320.1,95365.51,86115.12
2019-02-25,94980.45,94980.45,101998.83,101998.83,8.92,152320.1,95365.51,87151.0
2019-02-26,94980.45,94980.45,101998.83,101998.83,8.73,152320.1,95365.51,85216.62
2019-02-27,94980.45,94980.45,100964.22,100964.22,8.43,152320.1,95365.51,84352.24
2019-02-28,94845.83,94845.83,100946.05,100946.05,8.44,152104.2,95282.98,84337.06
2019-03-01,97684.54,97684.54,102177.59,102177.59,8.67,156656.63,96572.39,85365.97
2019-03-04,97684.54,97684.54,102177.59,102177.59,8.67,156656.63,95118.9,86618.95
2019-03-05,97684.54,97684.54,102177.59,102177.59,8.54,156656.63,95252.29,86618.95
2019-03-06,97684.54,97684.54,102177.59,102177.59,8.13,156656.63,95252.29,86618.95
2019-03-07,97684.54,97684.54,102177.59,102177.59,7.86,156656.63,95252.29,86618.95
2019-03-08,101329.02,101329.02,105133.08,105133.08,7.84,162501.29,95252.29,89124.41
2019-03-11,106780.69,106780.69,109093.6,109093.6,8.4,171244.13,97255.61,92481.86
2019-03-12,106274.24,106274.24,109578.61,109578.61,8.5,170431.94,96992.89,92893.02
2019-03-13,105755.56,105755.56,108350.58,108350.58,8.6,169600.12,96494.12,91851.98
2019-03-14,105788.55,105788.55,108384.39,108384.39,8.45,169653.04,96514.02,90204.9
2019-03-15,109995.07,109995.07,112694.13,112694.13,9.2,176399.03,98825.69,95084.16
2019-03-18,107362.31,107362.31,109996.76,109996.76,9.13,172176.87,97419.35,95319.89
2019-03-19,109644.05,109644.05,112334.49,112334.49,9.48,175836.09,98302.08,95368.87
2019-03-20,104655.05,104655.05,107223.07,107223.07,9.2,167835.25,95648.82,92878.49
2019-03-21,113674.16,113674.16,116463.49,116463.49,10.16,182299.18,100548.58,98387.55
2019-03-22,111900.72,111900.72,114646.53,114646.53,9.3,179455.12,99756.35,97288.36
2019-03-25,107863.52,107863.52,114646.53,114646.53,8.95,172980.67,98226.91,97288.36
2019-03-26,112227.23,112227.23,114646.53,114646.53,9.21,179978.74,99995.85,97288.36
2019-03-27,112227.23,112227.23,114646.53,114646.53,8.81,179978.74,99422.94,97288.36
2019-03-28,108735.02,108735.02,111770.69,111770.69,8.75,174378.28,97206.71,94847.94
2019-03-29,110077.81,110077.81,114159.3,114159.3,9.16,179545.89,98407.14,96874.89
2019-04-01,116304.11,116304.11,120616.46,120616.46,9.84,189701.5,101191.65,101958.92
2019-04-02,116087.18,116087.18,120391.48,120391.48,9.88,189347.66,101069.72,101768.74
2019-04-03,117622.34,117622.34,121983.56,121983.56,10.54,191851.63,102016.08,104026.34
2019-04-04,116236.04,116236.04,120545.86,120545.86,10.59,189590.47,101180.03,102951.81
2019-04-05,118330.6,118330.6,122718.08,122718.08,10.83,193006.86,102145.08,102951.81
2019-04-08,118991.36,118991.36,123403.35,123403.35,10.91,194084.63,102555.14,104468.25
2019-04-09,116928.72,116928.72,121264.22,121264.22,10.54,190720.28,101319.19,102657.35
2019-04-10,118051.4,118051.4,122428.53,122428.53,10.81,192551.47,102010.91,104356.07
2019-04-11,118605.76,118605.76,123003.44,123003.44,10.79,193455.67,102357.99,103085.14
2019-04-12,118605.76,118605.76,123003.44,123003.44,11.23,193455.67,102357.99,106315.67
2019-04-15,118605.76,118605.76,123003.44,123003.44,10.99,193455.67,102357.99,106225.32
2019-04-16,125510.23,125510.23,130163.92,130163.92,12.04,204717.43,106540.41,112910.66
2019-04-17,129187.01,129187.01,133977.03,133977.03,12.6,210714.55,110767.26,119186.3
2019-04-18,129077.22,129077.22,133863.17,133863.17,12.61,210535.48,110767.26,119186.3
2019-04-22,128901.64,128901.64,133681.08,133681.08,12.61,210249.1,110659.85,120084.98
2019-04-23,130601.5,130601.5,135443.97,135443.97,12.99,213021.71,111457.07,122511.02
2019-04-24,132012.77,132012.77,136907.57,136907.57,13.35,215323.6,112324.47,124659.16
2019-04-25,131011.37,131011.37,135869.03,135869.03,12.65,213690.23,111068.3,123713.54
2019-04-26,133181.57,133181.57,138119.7,138119.7,12.32,217230.01,112894.43,123713.54
2019-04-29,133608.44,133608.44,138562.4,138562.4,12.27,217926.27,112894.43,123713.54
2019-04-30,135076.77,135076.77,140085.17,140085.17,12.54,220321.23,113774.9,126122.86
2019-05-01,139266.98,139266.98,144430.75,144430.75,12.22,227155.81,116266.04,121684.75
2019-05-02,141617.45,141617.45,146868.36,146868.36,12.62,230989.61,117652.05,123182.62
2019-05-03,144188.01,144188.01,149534.24,149534.24,12.88,235182.41,119167.12,125418.56
2019-05-06,149882.97,149882.97,155440.35,155440.35,12.26,244471.35,119167.12,131029.89
2019-05-07,144136.7,144136.7,149481.03,149481.03,11.36,235098.73,118161.24,126006.42
2019-05-08,142822.54,142822.54,146485.81,146485.81,11.08,230387.95,117083.9,126006.42
2019-05-09,138906.44,138906.44,139004.6,139004.6,10.69,218621.75,113873.54,125605.64
2019-05-10,138106.53,138106.53,136264.9,136264.9,10.72,215628.47,113217.78,123130.02
2019-05-13,128465.98,128465.98,115144.84,115144.84,9.21,182207.65,105314.59,110860.56
2019-05-14,130041.67,130041.67,115144.84,115144.84,9.87,192052.42,106606.32,110860.56
2019-05-15,130775.98,130775.98,115144.84,115144.84,10.11,193485.95,107208.3,110860.56
2019-05-16,122136.0,122136.0,107537.57,107537.57,9.6,180702.92,102193.14,107736.31
2019-05-17,116704.33,116704.33,99488.39,99488.39,9.03,167177.32,97648.37,102711.03
2019-05-20,111218.57,111218.57,99488.39,99488.39,7.95,144761.27,93058.36,102711.03
2019-05-21,111218.57,111218.57,99488.39,99488.39,8.46,154098.86,93058.36,102711.03
2019-05-22,111218.57,111218.57,99488.39,99488.39,7.92,151120.15,93058.36,102711.03
2019-05-23,111218.57,111218.57,99488.39,99488.39,7.52,142412.65,93058.36,102711.03
2019-05-24,107345.04,107345.04,99488.39,99488.39,7.33,134149.38,89817.3,102711.03
2019-05-28,108147.69,108147.69,99488.39,99488.39,7.13,136412.54,90488.9,102711.03
2019-05-29,109717.81,109717.81,101129.98,101129.98,7.23,139692.36,91802.64,104405.8
2019-05-30,110171.62,110171.62,101650.41,101650.41,7.4,140624.74,92182.35,104943.08
2019-05-31,103526.87,103526.87,97545.77,97545.77,7.07,132143.28,89379.61,100705.49
2019-06-03,102831.82,102831.82,97229.05,97229.05,7.14,131256.12,88966.02,100378.5
2019-06-04,104872.06,104872.06,104286.5,104286.5,8.04,145369.42,90731.15,107664.56
2019-06-05,108171.44,108171.44,106615.63,106615.63,7.88,149942.88,90500.31,110069.14
2019-06-06,110806.48,110806.48,109212.76,109212.76,8.2,153595.46,91550.2,111292.3
2019-06-07,112439.09,112439.09,110821.89,110821.89,8.46,155858.52,92241.66,112526.85
2019-06-10,119216.8,119216.8,117502.12,117502.12,9.12,165253.51,95205.7,117772.13
2019-06-11,125907.16,125907.16,124096.25,124096.25,9.2,174527.41,98444.85,122433.12
2019-06-12,125907.16,125907.16,124096.25,124096.25,8.54,174527.41,98444.85,122433.12
2019-06-13,125907.16,125907.16,124096.25,124096.25,8.7,174527.41,98444.85,122433.12
2019-06-14,125347.73,125347.73,123544.87,123544.87,8.02,173751.96,98444.85,122520.78
2019-06-17,125397.37,125397.37,123579.13,123579.13,7.86,173820.77,98444.85,122554.75
2019-06-18,130967.68,130967.68,130587.64,130587.64,8.88,186661.65,102817.9,129505.17
2019-06-19,133066.79,133066.79,132086.45,132086.45,8.89,189653.41,103844.36,130991.56
2019-06-20,133066.79,133066.79,128138.51,128138.51,9.15,189653.41,103844.36,127076.34
2019-06-21,130262.02,130262.02,125437.61,125437.61,8.96,185655.91,102529.54,123807.17
2019-06-24,130877.61,130877.61,126030.41,126030.41,9.02,186533.28,102752.65,123119.0
2019-06-25,122841.65,122841.65,118292.07,118292.07,8.61,175080.03,98334.61,116677.01
2019-06-26,132327.42,132327.42,127426.52,127426.52,9.43,188599.62,101766.87,125592.6
2019-06-27,136085.14,136085.14,131045.07,131045.07,9.86,193955.32,102564.51,127748.08
2019-06-28,139692.8,139692.8,134519.11,134519.11,9.88,199097.12,104485.25,127748.08
2019-07-01,128363.23,128363.23,123609.15,123609.15,10.68,182949.66,104485.25,123032.22
2019-07-02,128363.23,128363.23,123609.15,123609.15,10.24,182949.66,104485.25,121771.53
2019-07-03,128363.23,128363.23,123609.15,123609.15,10.1,182949.66,104485.25,121771.53
2019-07-05,129224.68,129224.68,124438.69,124438.69,9.92,184177.44,104915.44,122741.99
2019-07-08,125470.49,125470.49,120823.55,120823.55,9.68,178826.78,103090.85,119517.95
2019-07-09,128172.04,128172.04,123425.04,123425.04,9.9,182677.17,104655.7,121200.86
2019-07-10,128737.46,128737.46,123969.51,123969.51,10.11,183483.02,105022.57,122158.46
2019-07-11,130536.48,130536.48,125701.91,125701.91,10.19,186047.08,105795.11,123865.55
2019-07-12,134361.63,134361.63,129385.39,129385.39,10.77,191498.88,107976.65,128472.17
2019-07-15,135096.01,135096.01,130092.58,130092.58,11.01,192545.56,108411.18,130269.96
2019-07-16,133142.22,133142.22,128211.15,128211.15,10.66,189760.92,107598.39,130269.96
2019-07-17,133142.22,133142.22,128211.15,128211.15,10.75,189760.92,107598.39,130269.96
2019-07-18,136281.44,136281.44,131234.09,131234.09,11.23,194235.08,109385.82,134470.01
2019-07-19,138226.9,138226.9,133107.5,133107.5,11.17,197007.85,110498.27,136389.61
2019-07-22,141578.27,141578.27,136334.75,136334.75,11.82,201784.39,112385.51,140708.08
2019-07-23,144550.41,144550.41,139196.82,139196.82,12.27,206020.44,114072.29,143562.03
2019-07-24,155149.73,155149.73,149403.58,149403.58,13.39,221127.1,119928.01,152071.48
2019-07-25,152123.59,152123.59,146489.52,146489.52,12.71,216814.11,118278.44,149105.38
2019-07-26,152123.59,152123.59,146489.52,146489.52,12.7,216814.11,118278.44,149105.38
2019-07-29,152125.1,152125.1,146490.97,146490.97,12.8,216816.26,118291.69,150447.94
2019-07-30,148570.34,148570.34,143067.87,143067.87,12.71,211749.84,116383.83,147537.83
2019-07-31,146108.22,146108.22,140696.93,140696.93,11.48,208240.7,115990.01,145092.82
2019-08-01,139819.94,139819.94,129285.92,129285.92,10.8,191351.66,110997.97,145092.82
2019-08-02,134944.44,134944.44,124721.75,124721.75,10.29,184596.39,107127.49,145092.82
2019-08-05,128633.38,128633.38,113474.22,113474.22,8.95,167949.29,102117.37,145092.82
2019-08-06,128633.38,128633.38,113474.22,113474.22,9.3,163567.93,102117.37,145092.82
2019-08-07,132568.02,132568.02,117219.39,117219.39,9.49,164163.68,105240.94,149881.56
2019-08-08,137732.22,137732.22,122268.68,122268.68,10.27,174733.82,109340.61,156337.79
2019-08-09,133327.26,133327.26,119507.48,119507.48,9.7,169145.47,107225.09,152807.21
2019-08-12,129857.95,129857.95,119507.48,119507.48,9.36,164744.14,105549.47,152807.21
2019-08-13,135430.73,135430.73,125940.85,125940.85,10.18,176229.08,110079.06,161033.18
2019-08-14,120772.15,120772.15,112309.43,112309.43,9.23,157154.62,105028.66,152455.93
2019-08-15,120772.15,120772.15,112309.43,112309.43,9.15,161103.95,105028.66,152455.93
