date,equity
2024-08-23,1380400.9534481436
2024-08-26,1372129.6799714451
2024-08-27,1416296.502034086
2024-08-28,1358938.9933267892
2024-08-29,1335189.9323997023
2024-08-30,1389302.1469944576
2024-09-03,1389302.1469944576
2024-09-04,1396103.1449904852
2024-09-05,1392948.0948802962
2024-09-06,1414065.0533804693
2024-09-09,1399153.059443318
2024-09-10,1402947.2661256592
2024-09-11,1418280.0466428045
2024-09-12,1404594.8340694085
2024-09-13,1432971.985528457
2024-09-16,1403944.6088600215
2024-09-17,1419813.5649030474
2024-09-18,1364082.160459992
2024-09-19,1454533.4335539292
2024-09-20,1454533.4335539292
2024-09-23,1454533.4335539292
2024-09-24,1447446.736867162
2024-09-25,1449512.3287154103
2024-09-26,1503346.621316233
2024-09-27,1502402.3081964182
2024-09-30,1519485.123971742
2024-10-01,1529935.2588327273
2024-10-02,1541716.5966322836
2024-10-03,1546447.3063071198
2024-10-04,1574346.374221173
2024-10-07,1571127.601423511
2024-10-08,1583869.9664538747
2024-10-09,1599043.2324225032
2024-10-10,1581408.8369129596
2024-10-11,1598942.0900770018
2024-10-14,1626493.7997577891
2024-10-15,1485748.984283555
2024-10-16,1510136.0350550953
2024-10-17,1510136.0350550953
2024-10-18,1510136.0350550953
2024-10-21,1503034.4812032988
2024-10-22,1477600.617739743
2024-10-23,1446817.906557511
2024-10-24,1430932.6699098828
2024-10-25,1420535.355765454
2024-10-28,1408189.103061843
2024-10-29,1424764.6939282324
2024-10-30,1413278.7190661584
2024-10-31,1427079.4143291586
2024-11-01,1418292.417760026
2024-11-04,1408889.0884538856
2024-11-05,1414083.1199978914
2024-11-06,1422230.1496567097
2024-11-07,1421244.5167791063
2024-11-08,1387224.7578509934
2024-11-11,1353256.473996982
2024-11-12,1339176.8503013207
2024-11-13,1352219.7343775197
2024-11-14,1352219.7343775197
2024-11-15,1352219.7343775197
2024-11-18,1358011.9665504554
2024-11-19,1356369.5414107242
2024-11-20,1353837.7959280359
2024-11-21,1337553.3543584482
2024-11-22,1326790.4199659892
2024-11-25,1337772.8741038353
2024-11-26,1359240.2255439102
2024-11-27,1344792.857720281
2024-11-29,1337312.280718777
2024-12-02,1378660.4823221802
2024-12-03,1359086.8017845652
2024-12-04,1409052.894010734
2024-12-05,1404782.5841146193
2024-12-06,1402114.7833289464
2024-12-09,1384628.3972217278
2024-12-10,1399516.6782115845
2024-12-11,1397035.2357113124
2024-12-12,1386771.2028637
2024-12-13,1386771.2028637
2024-12-16,1409928.5153831486
2024-12-17,1372533.8323445665
2024-12-18,1289156.6458069093
2024-12-19,1291589.7499393218
2024-12-20,1332752.0031416893
2024-12-23,1378857.421323214
2024-12-24,1386648.4329139655
2024-12-26,1389918.9012268945
2024-12-27,1382374.203776356
2024-12-30,1360870.2014269717
2024-12-31,1367817.623907828
2025-01-02,1343059.6571601855
2025-01-03,1391347.6926244183
2025-01-06,1418407.100651267
2025-01-07,1427020.2734466
2025-01-08,1430678.8828235988
2025-01-10,1430678.8828235988
2025-01-13,1430678.8828235988
2025-01-14,1410277.0864212136
2025-01-15,1451813.5742862807
2025-01-16,1451813.5742862807
2025-01-17,1451813.5742862807
2025-01-21,1447345.8740476144
2025-01-22,1469073.118214124
2025-01-23,1449605.5400700732
2025-01-24,1450837.1739869243
2025-01-27,1495289.7006251216
2025-01-28,1461039.378870964
2025-01-29,1445021.162975971
2025-01-30,1447300.089289315
2025-01-31,1438090.1238708445
2025-02-03,1415496.5459282342
2025-02-04,1432744.48462732
2025-02-05,1469943.1914443288
2025-02-06,1461467.450367812
2025-02-07,1461692.4757771613
2025-02-10,1446476.0041961716
2025-02-11,1445120.8804297678
2025-02-12,1454196.2925183305
2025-02-13,1471161.6982303876
2025-02-14,1470850.2042627572
2025-02-18,1479799.577269974
2025-02-19,1505234.2104640082
2025-02-20,1488964.3823591177
2025-02-21,1518759.4870727742
2025-02-24,1528025.661888373
2025-02-25,1528124.2829299266
2025-02-26,1515017.322586218
2025-02-27,1597993.1307814217
2025-02-28,1604253.2708102225
2025-03-03,1669978.1116777684
2025-03-04,1625728.4673007196
2025-03-05,1620332.909123749
2025-03-06,1603396.0614554698
2025-03-07,1620822.6835406024
2025-03-10,1608165.2778605595
2025-03-11,1580574.968707697
2025-03-12,1566745.7612711638
2025-03-13,1557535.0170325942
2025-03-14,1573088.6753601315
2025-03-17,1587793.938159548
2025-03-18,1583236.3140576924
2025-03-19,1586220.240594163
2025-03-20,1579634.6894555814
2025-03-21,1562292.366102132
2025-03-24,1562292.366102132
2025-03-25,1562292.366102132
2025-03-26,1569709.0059558542
2025-03-27,1580399.2232173667
2025-03-28,1557584.1094380296
2025-03-31,1555390.8388641307
2025-04-01,1554862.6864530053
2025-04-02,1556139.9088519732
2025-04-03,1531690.9656345302
2025-04-04,1531690.9656345302
2025-04-07,1531690.9656345302
2025-04-08,1531690.9656345302
2025-04-09,1682755.6496426582
2025-04-10,1648257.8189636546
2025-04-11,1674274.7713528366
2025-04-14,1689759.492068254
2025-04-15,1683590.5483219333
2025-04-16,1638189.6136403596
2025-04-17,1625092.8445244152
2025-04-21,1661501.8821983645
2025-04-22,1664642.675049769
2025-04-23,1689884.3141944613
2025-04-24,1689884.3141944613
2025-04-25,1704561.0830062148
2025-04-28,1699222.645093909
2025-04-29,1683337.3284176835
2025-04-30,1658371.0337557937
2025-05-01,1640741.570398394
2025-05-02,1662119.9710034668
2025-05-05,1655886.3322335822
2025-05-06,1621531.1650540875
2025-05-07,1644686.4573676386
2025-05-08,1640585.853600726
2025-05-09,1649761.480426217
2025-05-12,1778464.4416943225
2025-05-13,1816390.819606102
2025-05-14,1798907.6571787398
2025-05-15,1761923.8163341158
2025-05-16,1766886.6058368767
2025-05-19,1766886.6058368767
2025-05-20,1772033.276031737
2025-05-21,1707391.8275268746
2025-05-22,1677900.2172509192
2025-05-23,1626356.225057274
2025-05-27,1626356.225057274
2025-05-28,1626356.225057274
2025-05-29,1626356.225057274
2025-05-30,1616240.4890924925
2025-06-02,1654488.8632527096
2025-06-03,1718104.2667124795
2025-06-04,1734155.222928616
2025-06-05,1693888.1459052197
2025-06-06,1695254.15889384
2025-06-09,1750395.49494232
2025-06-10,1793356.4791930425
2025-06-11,1786069.5559333533
2025-06-12,1808580.766732871
2025-06-13,1772408.7558481665
2025-06-16,1811366.838314808
2025-06-17,1775122.1956963178
2025-06-18,1768657.805246457
2025-06-20,1785337.8182298918
2025-06-23,1788305.1905047963
2025-06-24,1815311.8510994664
2025-06-25,1815311.8510994664
2025-06-26,1815311.8510994664
2025-06-27,1793360.4958357518
2025-06-30,1809616.0404581055
2025-07-01,1805975.8242144966
2025-07-02,1848715.454261758
2025-07-03,1855247.6347048245
2025-07-07,1855247.6347048245
2025-07-08,1869704.9816506077
2025-07-09,1856633.896793303
2025-07-10,1887848.439930921
2025-07-11,1886520.5086249325
2025-07-14,1859590.1501076126
2025-07-15,1859590.1501076126
2025-07-16,1821465.9039114988
2025-07-17,1819829.398809397
2025-07-18,1832634.3172786045
2025-07-21,1811305.6928540072
2025-07-22,1775174.0033849976
2025-07-23,1791550.8446334328
2025-07-24,1791550.8446334328
2025-07-25,1791786.8802774448
2025-07-28,1814943.4082881534
2025-07-29,1792423.9904083614
2025-07-30,1818356.86938133
2025-07-31,1817096.641859864
2025-08-01,1856950.2124088677
2025-08-04,1860291.7789266864
2025-08-05,1851158.288559226
2025-08-06,1871076.5613215552
2025-08-07,1871076.5613215552
2025-08-08,1877917.4370476343
2025-08-11,1848878.6319133579
2025-08-12,1933630.428179158
2025-08-13,1951475.5142245423
2025-08-14,1959708.4357897476
2025-08-15,1946341.422496077
2025-08-18,1945688.6342959953
2025-08-19,1946339.893042456
2025-08-20,1911909.561326606
2025-08-21,1902578.8610984853
2025-08-22,1976533.7086908864
2025-08-25,1974343.1013722124
2025-08-26,1974245.6824291344
2025-08-27,1969424.1861110106
2025-08-28,1960263.002245204
2025-08-29,1911022.9789506423
2025-09-02,1911022.9789506423
2025-09-03,1911022.9789506423
2025-09-04,1949293.6816330948
2025-09-05,1976376.268649097
2025-09-08,1964097.1136015586
2025-09-09,1965872.070365121
2025-09-10,1965872.070365121
2025-09-11,1951625.3150885056
2025-09-12,1959598.0048940731
2025-09-15,1976349.263685805
2025-09-16,1981886.2472077582
2025-09-17,1970452.8324230397
2025-09-18,2058492.858324455
2025-09-19,2058492.858324455
2025-09-22,2083997.9545962196
2025-09-23,2055604.9360116085
2025-09-24,2041960.3892232685
2025-09-25,2041960.3892232685
2025-09-26,2041960.3892232685
2025-09-29,2041960.3892232685
2025-09-30,2050547.4377454356
2025-10-01,2113664.9517731355
2025-10-02,2150000.6237618406
2025-10-03,2150000.6237618406
2025-10-06,2150000.6237618406
2025-10-07,2180348.096435207
2025-10-08,2289482.30963018
2025-10-09,2284849.296843787
2025-10-10,2405306.8864371367
2025-10-13,2342402.2724852026
2025-10-14,2342402.2724852026
2025-10-15,2342402.2724852026
2025-10-16,2342402.2724852026
2025-10-17,2340575.515758271
2025-10-20,2385339.050862397
2025-10-21,2378708.333823008
2025-10-22,2289378.7738393317
2025-10-23,2372424.3795033665
2025-10-24,2412089.888280863
2025-10-27,2412089.888280863
2025-10-28,2403818.1760427654
2025-10-29,2478542.1909390963
2025-10-30,2419910.7703628186
2025-10-31,2408483.9355566273
2025-11-03,2460551.9281774536
2025-11-04,2460551.9281774536
2025-11-05,2556580.998360977
2025-11-06,2561318.9793781135
2025-11-07,2532318.172041948
2025-11-10,2538608.4237626535
2025-11-11,2538608.4237626535
2025-11-12,2538608.4237626535
2025-11-13,2543922.6892723115
2025-11-14,2587410.6220303196
2025-11-17,2520650.4051952315
2025-11-18,2437052.4106044606
2025-11-19,2451245.402230867
2025-11-20,2470731.765731983
2025-11-21,2402247.814587321
2025-11-24,2420210.9902286837
2025-11-25,2391618.382956548
2025-11-26,2436198.908988209
2025-11-28,2482586.760347137
2025-12-01,2491285.633911115
2025-12-02,2527944.4153370988
2025-12-03,2587334.585321742
2025-12-04,2575145.66008527
2025-12-05,2552228.8584683295
2025-12-08,2575317.4341991977
2025-12-09,2542930.1145706605
2025-12-10,2578400.9450072353
2025-12-11,2500330.651236449
2025-12-12,2537730.85219933
2025-12-15,2518480.220043116
2025-12-16,2506916.77275612
2025-12-17,2577457.6856175074
2025-12-18,2517533.8380167517
2025-12-19,2536977.502011508
2025-12-22,2553431.891645772
2025-12-23,2567415.684770748
2025-12-24,2567228.0419881116
2025-12-26,2567228.0419881116
2025-12-29,2573911.2683349904
2025-12-30,2578482.238446459
2025-12-31,2578482.238446459
2026-01-02,2578482.238446459
2026-01-05,2578482.238446459
2026-01-06,2639222.274104262
2026-01-07,2612303.3834741693
2026-01-08,2592188.513592813
2026-01-09,2618864.100870856
2026-01-12,2637325.892655707
2026-01-13,2638334.452262327
2026-01-14,2603778.6081661684
2026-01-15,2603778.6081661684
2026-01-16,2603778.6081661684
2026-01-20,2603778.6081661684
2026-01-21,2662015.0701384232
2026-01-22,2704943.6214247714
2026-01-23,2704943.6214247714
2026-01-26,2677999.2366442205
2026-01-27,2762730.0524331275
2026-01-28,2813611.249993302
2026-01-29,2762167.860300584
2026-01-30,2556690.3417630773
2026-02-02,2627246.1996320756
2026-02-03,2673866.165707103
2026-02-04,2513114.1886593467
2026-02-05,2501748.088141935
2026-02-06,2545831.051838819
2026-02-09,2622168.4670695853
2026-02-10,2629999.06791318
2026-02-11,2629999.06791318
2026-02-12,2473882.4414332854
2026-02-13,2481407.9741422636
2026-02-17,2421295.14974524
2026-02-18,2421982.213147626
2026-02-19,2396697.6376298703
2026-02-20,2414454.778232163
2026-02-23,2377018.7092257403
2026-02-24,2412469.999998972
2026-02-25,2457084.587887258
2026-02-26,2452639.875657226
2026-02-27,2483898.6536762835
2026-03-02,2483898.6536762835
2026-03-03,2483898.6536762835
2026-03-04,2482070.578796203
2026-03-05,2420769.947012663
2026-03-06,2442326.09780769
2026-03-09,2518264.787066742
2026-03-10,2521159.12126958
2026-03-11,2518122.538278972
2026-03-12,2445743.2314714766
2026-03-13,2356557.3993075965
2026-03-16,2446915.6061056945
2026-03-17,2446915.6061056945
2026-03-18,2414090.489187678
2026-03-19,2334859.2344974335
2026-03-20,2336194.5084663355
2026-03-23,2303607.545595694
2026-03-24,2350270.0193981645
2026-03-25,2356783.96272277
2026-03-26,2308654.812641125
2026-03-27,2267118.5294187525
2026-03-30,2375706.163770246
2026-03-31,2346072.898594465
2026-04-01,2370469.480574608
2026-04-02,2312957.5656595994
2026-04-06,2316116.0593202817
2026-04-07,2334298.9911751053
2026-04-08,2415446.2997894743
2026-04-09,2454051.5450835885
2026-04-10,2487284.4619873506
2026-04-13,2550471.8981703403
2026-04-14,2591029.0279633845
2026-04-15,2581831.321233779
2026-04-16,2601853.776359001
2026-04-17,2643426.8727595885
2026-04-20,2643426.8727595885
2026-04-21,2620647.8205527626
2026-04-22,2713611.0755574666
2026-04-23,2770505.773342845
2026-04-24,2863000.0623704605
2026-04-27,2838086.9014235
2026-04-28,2969571.3426760705
2026-04-29,2992609.665985955
2026-04-30,3060697.7546522254
2026-05-01,3097883.4592021652
2026-05-04,3082537.870189149
2026-05-05,3011170.6213629004
2026-05-06,3011170.6213629004
2026-05-07,3010192.0958261937
2026-05-08,2923284.4992579613
2026-05-11,2985200.4320356017
2026-05-12,2923643.152718532
2026-05-13,2923643.152718532
2026-05-14,2928512.417050843
2026-05-15,2837574.8073224453
2026-05-18,2837574.8073224453
2026-05-19,2837574.8073224453
