date,regime,active_CHAMP,BASE_equity,CHAMP_equity,CHAMP_cash,BASE_dd_%,CHAMP_dd_%,CHAMP_ret_%,k_today,VIX,scale
2019-10-04,NEUTRAL,longbyungi,2188388.3200553567,10530189.550657537,2445126.8795340275,-5.563088220887513,-5.689020840828851,2.7383927959808263,0.7629107571322971,17.040000915527344,1.1737088571266108
2019-10-07,BULL,longbyungi,2132868.0871668626,10227969.05995181,2844580.415248964,-7.958988110864018,-8.395782220888004,-2.870038466561653,0.7278835137589676,17.860000610351562,1.1198207903984116
2019-10-08,NEUTRAL,longbyungi,2088940.8653037269,9991523.416440114,9991523.416440114,-9.854607429324602,-10.51344781942567,-2.311755560911033,0.6410256193216292,20.280000686645508,0.986193260494814
2019-10-09,NEUTRAL,longbyungi,2079656.0495205133,9943873.410629313,3023186.0416087247,-10.25528098482159,-10.940213043673342,-0.47690431003141187,0.6974249155404715,18.639999389648438,1.0729614085238022
2019-10-10,NEUTRAL,longbyungi,2096055.609789655,10030469.59650052,2597920.797381304,-9.547580339483652,-10.164636208928425,0.870849640730964,0.7398975654979407,17.56999969482422,1.1383039469199088
2019-10-11,NEUTRAL,longbyungi,2163900.182405485,10394890.791427836,1728321.486309234,-6.619840385794518,-6.900789954821407,3.6331419124629782,0.8344030849589155,15.579999923706055,1.2836970537829469
2019-10-14,BULL,longbyungi,2157845.875622485,10357522.989226297,10357522.989226297,-6.881105733589554,-7.23546522326739,-0.3594823933345648,0.8922443563686594,14.569999694824219,1.372683625182553
2019-10-15,BULL,longbyungi,2201648.1427714364,10668081.479027461,413076.9597364627,-4.990878665312193,-4.45402666335919,2.99838571562141,0.9601181710949483,13.539999961853027,1.4771048786076129
2019-10-16,BULL,longbyungi,2179572.191530712,10511562.77521403,10511562.77521403,-5.94353621728978,-5.8558468435521815,-1.467168245022632,0.9502923764615337,13.680000305175781,1.4619882714792827
2019-10-17,BULL,longbyungi,2179572.191530712,10511562.77521403,10511562.77521403,-5.94353621728978,-5.8558468435521815,0.0,0.9427121128326043,13.789999961853027,1.4503263274347757
2019-10-18,BULL,longbyungi,2179572.191530712,10511562.77521403,10511562.77521403,-5.94353621728978,-5.8558468435521815,0.0,0.9122807017543859,14.25,1.4035087719298245
2019-10-21,BULL,longbyungi,2202259.165739808,10667868.385819132,750825.9125152864,-4.964510802885624,-4.4559351787788914,1.4869873676030876,0.9285714285714286,14.0,1.4285714285714286
2019-10-22,BULL,longbyungi,2209134.569809845,10715237.604006588,10715237.604006588,-4.667812122099657,-4.031684757856069,0.4440363948474024,0.8990318095231438,14.460000038146973,1.3831258608048365
2019-10-23,BULL,longbyungi,2182723.1827949085,10532359.08488717,772476.2495192084,-5.807559488979441,-5.669589956272436,-1.706714548737942,0.927908621528806,14.010000228881836,1.4275517254289323
2019-10-24,NEUTRAL,longbyungi,2259942.9093146664,11071348.829591997,564988.5340128113,-2.475247561465088,-0.8422646422005853,5.117464571429409,0.9482129805855978,13.710000038146973,1.4587892009009196
2019-10-25,BULL,longbyungi,2324638.21716258,11556340.720802395,1.862645149230957e-09,0.0,0.0,4.380603471856026,1.0276680151797817,12.649999618530273,1.5810277156612025
2019-10-28,BULL,longbyungi,2377946.8240767857,11960789.181864819,98783.10644871183,0.0,0.0,3.499796958516299,0.9916094843968039,13.109999656677246,1.5255530529181598
2019-10-29,BULL,longbyungi,2312789.992052231,11463566.839884154,181936.68571114168,-2.7400457976957115,-4.157103134419948,-4.157103134419948,0.9848484990791624,13.199999809265137,1.5151515370448652
2019-10-30,BULL,longbyungi,2341581.483488296,11683281.181895064,11683281.181895064,-1.5292747600698764,-2.3201479078865272,1.9166315779350462,1.05433901706729,12.329999923706055,1.622060026257369
2019-10-31,BULL,longbyungi,2341581.483488296,11683281.181895064,11683281.181895064,-1.5292747600698764,-2.3201479078865272,0.0,0.9833585277923559,13.220000267028809,1.5128592735267012
2019-11-01,BULL,longbyungi,2376663.5917437477,11952575.928657098,0.0,-0.053963878420038025,-0.0686681546078427,2.3049581925610463,1.0569105527162854,12.300000190734863,1.6260162349481313
2019-11-04,BULL,longbyungi,2451002.8126328187,12525835.069423776,0.0,0.0,0.0,4.796113776547961,1.0132502008811268,12.829999923706055,1.558846462894041
2019-11-05,BULL,longbyungi,2434012.8054249766,12392785.09442482,96686.89300670289,-0.6931859531238871,-1.0622044299763989,-1.0622044299763989,0.9923663833162036,13.100000381469727,1.5267175127941595
2019-11-06,BULL,longbyungi,2424322.1020062035,12316883.656850785,12316883.656850785,-1.0885630358765441,-1.6681635309333753,-0.6124647284344586,1.0301109443650431,12.619999885559082,1.5847860682539123
2019-11-07,BULL,longbyungi,2424322.1020062035,12316883.656850785,12316883.656850785,-1.0885630358765441,-1.6681635309333753,0.0,1.0212097774919668,12.729999542236328,1.5710919653722566
2019-11-08,BULL,longbyungi,2443978.047029948,12470518.984321104,0.0,-0.2866078148366147,-0.4416159465303937,1.247355514191817,1.0770505657572285,12.069999694824219,1.6570008703957362
2019-11-11,BULL,longbyungi,2392165.178603135,12065885.333621506,0.0,-2.4005535092177843,-3.672008558734996,-3.244721821187513,1.0244287178776514,12.6899995803833,1.576044181350233
2019-11-12,BULL,longbyungi,2380227.4265345894,11972294.244467082,0.0,-2.8876093382448564,-4.419192987044173,-0.7756669864384724,1.0252365683850655,12.680000305175781,1.577287028284716
2019-11-13,BULL,longbyungi,2354236.2979187584,11768621.951388663,0.0,-3.948037685444994,-6.045210669295098,-1.7011968543334532,1.0,13.0,1.5384615384615385
2019-11-14,BULL,longbyungi,2337688.8413921846,11641601.163003491,11641601.163003491,-4.623167735940481,-7.0592810899989145,-1.0793174333396216,0.9961685678157798,13.050000190734863,1.5325670274088918
2019-11-15,BULL,longbyungi,2299980.0020185616,11352695.655113356,0.0,-6.1616743088120485,-9.365758113597678,-2.4816647112792745,1.0788381571973404,12.050000190734863,1.6597510110728313
2019-11-18,BULL,longbyungi,2299741.3730434277,11350867.404061256,11350867.404061256,-6.171410281937173,-9.38035395524789,-0.016104114015214055,1.0433386805938833,12.460000038146973,1.6051364316828975
2019-11-19,BULL,longbyungi,2299741.3730434277,11350867.404061256,11350867.404061256,-6.171410281937173,-9.38035395524789,0.0,1.0108864966609903,12.859999656677246,1.555209994863062
2019-11-20,BULL,longbyungi,2249265.3727616654,10967582.575065687,0.0,-8.230812254941922,-12.440308256667576,-3.3767007872757993,1.0172144187500434,12.779999732971191,1.5649452596154514
2019-11-21,BULL,longbyungi,2226915.0501701054,10797867.47234989,10797867.47234989,-9.142697075161765,-13.795228721252661,-1.5474248910752442,0.9900990012712995,13.130000114440918,1.523229232725076
2019-11-22,BULL,longbyungi,2226915.0501701054,10797867.47234989,10797867.47234989,-9.142697075161765,-13.795228721252661,0.0,1.0534845898906815,12.34000015258789,1.6207455229087406
2019-11-25,BULL,longbyungi,2263856.966597193,11073442.847505929,0.0,-7.635480672280314,-11.595172807785193,2.552127777653368,1.0951979886550518,11.869999885559082,1.6849199825462333
2019-11-26,BULL,longbyungi,2255019.8001940725,11007520.294417413,11007520.294417413,-7.996033763348686,-12.121465487859162,-0.5953212022344445,1.1265164681952506,11.539999961853027,1.733102258761924
2019-11-27,BULL,longbyungi,2255019.8001940725,11007520.294417413,11007520.294417413,-7.996033763348686,-12.121465487859162,0.0,1.1063829787234043,11.75,1.702127659574468
2019-11-29,BULL,longbyungi,2255019.8001940725,11007520.294417413,11007520.294417413,-7.996033763348686,-12.121465487859162,0.0,1.0301109443650431,12.619999885559082,1.5847860682539123
2019-12-02,BULL,longbyungi,2255019.8001940725,11007520.294417413,11007520.294417413,-7.996033763348686,-12.121465487859162,0.0,0.87189806391959,14.90999984741211,1.3413816367993692
2019-12-03,BULL,longbyungi,2266649.531736182,11078658.995733602,2041495.013377335,-7.521545056841772,-11.553529690190533,0.6462736330567376,0.8145363389052572,15.960000038146973,1.253132829085011
2019-12-04,BULL,longbyungi,2330936.72368094,11471901.722760908,11471901.722760908,-4.898651618555516,-8.414076513234436,3.5495516847187325,0.8783783670582854,14.800000190734863,1.3513513339358236
2019-12-05,BULL,longbyungi,2330936.72368094,11471901.722760908,11471901.722760908,-4.898651618555516,-8.414076513234436,0.0,0.8953167761815775,14.520000457763672,1.3774104248947345
2019-12-06,BULL,longbyungi,2325133.5427467218,11429962.156296235,522215.69860643335,-5.135419234827021,-8.74890102778556,-0.36558512684486955,0.9544787158026007,13.619999885559082,1.4684287935424625
2019-12-09,BULL,longbyungi,2323850.897039178,11420692.480662828,11420692.480662828,-5.18775070098989,-8.822905480039879,-0.08109979286589075,0.819672148891053,15.859999656677246,1.2610340752170046
2019-12-10,BULL,longbyungi,2297132.195674566,11253204.574620299,1952006.2970529385,-6.277863744797907,-10.160045120744366,-1.466530215449846,0.8290816165168604,15.680000305175781,1.2755101792567083
2019-12-11,BULL,longbyungi,2368538.565392472,11716205.439438226,1507720.3597639129,-3.3645105103639383,-6.463677874554641,4.114391254044625,0.8672448431285252,14.989999771118164,1.3342228355823464
2019-12-12,BULL,longbyungi,2466168.4804246873,12413308.068702614,785836.636467671,0.0,-0.8983592718368683,5.949901039784211,0.9325681772827246,13.9399995803833,1.4347202727426531
2019-12-13,BULL,longbyungi,2413664.7805584194,12011023.58652679,0.0,-2.1289583531302947,-4.109997297933987,-3.240751618741289,1.0292953192562548,12.630000114440918,1.5835312603942382
2019-12-16,BULL,longbyungi,2431490.076629242,12148672.753378585,0.0,-1.4061652344803943,-3.0110752213707848,1.1460236162236903,1.0708401674099017,12.140000343322754,1.6474464113998486
2019-12-17,BULL,longbyungi,2454262.71006997,12325013.690144071,12325013.690144071,-0.4827638682928459,-1.6032574129122956,1.4515242968944575,1.0577705484418833,12.289999961853027,1.627339305295205
2019-12-18,BULL,longbyungi,2454262.71006997,12325013.690144071,12325013.690144071,-0.4827638682928459,-1.6032574129122956,0.0,1.0333863337711544,12.579999923706055,1.5898251288786989
2019-12-19,BULL,longbyungi,2454262.71006997,12325013.690144071,12325013.690144071,-0.4827638682928459,-1.6032574129122956,0.0,1.04,12.5,1.6
2019-12-20,BULL,longbyungi,2452803.223847626,12313737.743700007,1.862645149230957e-09,-0.54194418115181,-1.6932789274984983,-0.09148830766071425,1.0391686460554095,12.510000228881836,1.598720993931399
2019-12-23,BULL,longbyungi,2488260.9816332217,12587683.308718642,12587683.308718642,0.0,0.0,2.224714954310225,1.030927863119825,12.609999656677246,1.5860428663381922
2019-12-24,BULL,longbyungi,2488260.9816332217,12587683.308718642,12587683.308718642,0.0,0.0,0.0,1.0260457712485336,12.670000076293945,1.5785319557669746
2019-12-26,BULL,longbyungi,2488260.9816332217,12587683.308718642,12587683.308718642,0.0,0.0,0.0,1.0276680151797817,12.649999618530273,1.5810277156612025
2019-12-27,BULL,longbyungi,2488260.9816332217,12587683.308718642,12587683.308718642,0.0,0.0,0.0,0.967982107564803,13.430000305175781,1.489203242407389
2019-12-30,BULL,longbyungi,2488260.9816332217,12587683.308718642,12587683.308718642,0.0,0.0,0.0,0.8771930005194373,14.819999694824219,1.3495276931068265
2019-12-31,BULL,longbyungi,2499025.4664100977,12666719.119535327,712510.1458481271,0.0,0.0,0.6278821041036275,0.9433962446962246,13.779999732971191,1.4513788379941917
2020-01-02,BULL,longbyungi,2571916.6362945135,13209022.228052398,1.862645149230957e-09,0.0,0.0,4.281322601372772,1.0425019824877255,12.470000267028809,1.60384920382727
2020-01-03,BULL,longbyungi,2454773.779607041,12308464.045337314,912627.1728754658,-4.5546910438063914,-6.8177505281393325,-6.8177505281393325,0.9272467600242595,14.020000457763672,1.4265334769603992
2020-01-06,BULL,longbyungi,2395087.9478028417,11879100.725698143,11879100.725698143,-6.875366253955939,-10.06828120502259,-3.4883582391567525,0.9386281329921865,13.850000381469727,1.4440432815264408
2020-01-07,BULL,longbyungi,2399422.852925753,11910282.974092722,680528.5820239242,-6.706818601137887,-9.832213403362323,0.2624967084176921,0.9427121128326043,13.789999961853027,1.4503263274347757
2020-01-08,BULL,longbyungi,2377183.2888970943,11744952.030206108,399741.05408264324,-7.57152641144625,-11.083865047459751,-1.388136152988484,0.9665427646359408,13.449999809265137,1.486988868670678
2020-01-09,BULL,longbyungi,2431131.9072045633,12143542.070473576,12143542.070473576,-5.47392271985867,-8.066306038277604,3.3937136502759646,1.036682618783597,12.539999961853027,1.594896336590149
2020-01-10,BULL,longbyungi,2431131.9072045633,12143542.070473576,12143542.070473576,-5.47392271985867,-8.066306038277604,0.0,1.0350318125544082,12.5600004196167,1.5923566346990896
2020-01-13,BULL,longbyungi,2433348.9993153354,12160579.624203805,0.0,-5.387718832863076,-7.9373218225190385,0.14030135220310935,1.0551948313327848,12.319999694824219,1.6233766635888995
2020-01-14,BULL,longbyungi,2417347.2688733432,12037559.737158617,1.862645149230957e-09,-6.009890260046136,-8.86865409618216,-1.0116284819215005,1.0492332235491817,12.390000343322754,1.6142049593064332
2020-01-15,BULL,longbyungi,2415271.0664467607,12021597.963950645,12021597.963950645,-6.090616143509219,-8.989494026136047,-0.1325997424436398,1.0466988663561363,12.420000076293945,1.6103059482402098
2020-01-16,BULL,longbyungi,2429052.099759584,12127125.244617194,0.0,-5.554788771877206,-8.19059098210575,0.877814089133544,1.0551948313327848,12.319999694824219,1.6233766635888995
2020-01-17,BULL,longbyungi,2448035.2602928197,12272487.443812007,12272487.443812007,-4.816694843584656,-7.090114378424195,1.198653401055072,1.0743801314178931,12.100000381469727,1.6528925098736815
2020-01-21,BULL,longbyungi,2439985.185753433,12210400.32986028,-1.862645149230957e-09,-5.12969388973511,-7.560150031932833,-0.5059048887683604,1.0116731217180803,12.850000381469727,1.556420187258585
2020-01-22,BULL,longbyungi,2451237.850820045,12296110.20233813,0.0,-4.692173290979462,-6.911276322750748,0.7019415429668552,1.0069713519482288,12.90999984741211,1.5491866953049676
2020-01-23,BULL,longbyungi,2468244.0397469373,12428042.638291946,12428042.638291946,-4.030947002113661,-5.91247085724379,1.0729607476088532,1.001540867370495,12.979999542236328,1.5408321036469155
2020-01-24,BULL,longbyungi,2468244.0397469373,12428042.638291946,12428042.638291946,-4.030947002113661,-5.91247085724379,0.0,0.8928571171251541,14.5600004196167,1.3736263340386987
2020-01-27,BULL,longbyungi,2468244.0397469373,12428042.638291946,12428042.638291946,-4.030947002113661,-5.91247085724379,0.0,0.7131102757233121,18.229999542236328,1.0970927318820185
2020-01-28,BULL,longbyungi,2493718.1328267343,12585618.229686191,2503930.3850088883,-3.040475821193156,-4.719531753397044,1.267903530590897,0.7985257648461838,16.280000686645508,1.2285011766864364
2020-01-29,BULL,longbyungi,2474194.84596825,12464852.655695062,12464852.655695062,-3.7995706760953096,-5.633797562827326,-0.9595521792189365,0.793166594515587,16.389999389648438,1.2202562992547492
2020-01-30,BULL,longbyungi,2475436.823017583,12472931.428709663,2003710.8275219705,-3.75128073419726,-5.57263654064778,0.0648124228801894,0.8392511421619977,15.489999771118164,1.2911556033261502
2020-01-31,BULL,longbyungi,2435130.009873064,12210744.945866516,12210744.945866516,-5.318470454723789,-7.557541087831698,-2.1020438085601723,0.6900212258339234,18.84000015258789,1.0615711166675745
2020-02-03,BEAR,yangbyungi,2443835.0172045697,12259326.464159405,6027228.90506135,-4.980006633281753,-7.1897506681160355,0.39785875889033484,0.7234279630906267,17.969999313354492,1.1129660970625026
2020-02-04,BULL,longbyungi,2528139.9082635897,12730417.276660368,2418150.259668663,-1.7021052476255627,-3.6233185403807044,3.8427136586843824,0.8099688858540324,16.049999237060547,1.2461059782369728
2020-02-05,BULL,longbyungi,2607046.400192673,13222503.793703075,1883120.9490080122,0.0,0.0,3.8654390217427226,0.8580858301870474,15.149999618530273,1.3201320464416113
2020-02-06,BULL,longbyungi,2610888.1549249403,13248248.361009767,13248248.361009767,0.0,0.0,0.19470266530725588,0.868983955003402,14.960000038146973,1.336898392312926
2020-02-07,BULL,longbyungi,2610888.1549249403,13248248.361009767,13248248.361009767,0.0,0.0,0.0,0.840336119948678,15.470000267028809,1.292824799921043
2020-02-10,BULL,longbyungi,2701619.0961665493,13860468.723188467,1796969.8284327332,0.0,0.0,4.621141946436436,0.8643617043199988,15.039999961853027,1.3297872374153827
2020-02-11,BULL,longbyungi,2776981.86864448,14370358.408166762,2036051.5018481873,0.0,0.0,3.678733347056684,0.8563899696080713,15.180000305175781,1.3175230301662635
2020-02-12,BULL,longbyungi,2825695.9786205967,14694921.463707391,794810.1519720033,0.0,0.0,2.258559225329959,0.9461426649603254,13.739999771118164,1.4556040999389621
2020-02-13,BULL,longbyungi,2799793.0196975973,14491384.102852466,1163089.784192685,-0.916693059656204,-1.3850864147699538,-1.3850864147699538,0.9187279399623249,14.149999618530273,1.4134275999420383
2020-02-14,BULL,longbyungi,2839250.0765304193,14778990.568429952,14778990.568429952,0.0,0.0,1.9846721578574034,0.9502923764615337,13.680000305175781,1.4619882714792827
2020-02-18,BULL,longbyungi,2831576.1529265274,14725120.5103172,1823705.4451663513,-0.2702799470650885,-0.3645043134936854,-0.3645043134936854,0.8766014879891696,14.829999923706055,1.3486176738294917
2020-02-19,BULL,longbyungi,2941332.9742669407,15505630.764962995,1462657.6186628751,0.0,0.0,5.300535599005296,0.9040333724994153,14.380000114440918,1.3908205730760235
2020-02-20,BULL,longbyungi,2916220.0144235026,15322387.101351503,15322387.101351503,-0.853795203166241,-1.181787870413853,-1.181787870413853,0.8354755558753538,15.5600004196167,1.2853470090390058
2020-02-21,BULL,longbyungi,2916220.0144235026,15322387.101351503,15322387.101351503,-0.853795203166241,-1.181787870413853,0.0,0.7611241251796933,17.079999923706055,1.1709601925841435
2020-02-24,BULL,longbyungi,2884166.765999859,15187817.38796467,7364295.736861618,-1.9435476624787396,-2.049664291738884,-0.8782555387532587,0.5193767336545065,25.030000686645508,0.7990411286992408
2020-02-25,BEAR,yangbyungi,3020127.109252415,15733343.002906574,12618696.455066698,0.0,0.0,3.5918631427198866,0.4667863490820517,27.850000381469727,0.718132844741618
2020-02-26,BEAR,yangbyungi,2952816.0517738382,15478980.81150809,11725415.835169422,-2.228749156694887,-1.6167078500195053,-1.6167078500195053,0.4716981223481123,27.559999465942383,0.7256894189970958
2020-02-27,BEAR,yangbyungi,2858844.3641181504,15122897.522077251,15122897.522077251,-5.340263482293883,-3.879947705433928,-2.3004311056843085,0.3319714006806644,39.15999984741211,0.5107252318164067
2020-02-28,BEAR,yangbyungi,2858844.3641181504,15122897.522077251,15122897.522077251,-5.340263482293883,-3.879947705433928,0.0,0.325,40.11000061035156,0.5
2020-03-02,BEAR,yangbyungi,2858844.3641181504,15122897.522077251,15122897.522077251,-5.340263482293883,-3.879947705433928,0.0,0.3889886508755085,33.41999816894531,0.598444078270013
2020-03-03,BEAR,yangbyungi,2776116.536310929,14885190.324201984,10900031.298550121,-8.079480237568127,-5.3907976108313544,-1.571836333138199,0.3530689871740387,36.81999969482422,0.5431830571908287
2020-03-04,BEAR,yangbyungi,2757766.1683129333,14832463.02950076,14832463.02950076,-8.687082743495033,-5.725928515251876,-0.35422654029149125,0.40637699571779656,31.989999771118164,0.6251953780273793
2020-03-05,BEAR,yangbyungi,2757766.1683129333,14832463.02950076,14832463.02950076,-8.687082743495033,-5.725928515251876,0.0,0.328117121415116,39.619998931884766,0.5047955714078708
2020-03-06,BEAR,yangbyungi,2757766.1683129333,14832463.02950076,14832463.02950076,-8.687082743495033,-5.725928515251876,0.0,0.325,41.939998626708984,0.5
2020-03-09,BEAR,yangbyungi,2757766.1683129333,14832463.02950076,14832463.02950076,-8.687082743495033,-5.725928515251876,0.0,0.325,54.459999084472656,0.5
2020-03-10,BEAR,yangbyungi,2757766.1683129333,14832463.02950076,14832463.02950076,-8.687082743495033,-5.725928515251876,0.0,0.325,47.29999923706055,0.5
2020-03-11,BEAR,yangbyungi,2757766.1683129333,14832463.02950076,14832463.02950076,-8.687082743495033,-5.725928515251876,0.0,0.325,53.900001525878906,0.5
2020-03-12,BEAR,yangbyungi,2757766.1683129333,14832463.02950076,14832463.02950076,-8.687082743495033,-5.725928515251876,0.0,0.325,75.47000122070312,0.5
2020-03-13,BEAR,yangbyungi,2757766.1683129333,14832463.02950076,14832463.02950076,-8.687082743495033,-5.725928515251876,0.0,0.325,57.83000183105469,0.5
2020-03-16,BEAR,yangbyungi,2757766.1683129333,14832463.02950076,14832463.02950076,-8.687082743495033,-5.725928515251876,0.0,0.325,82.69000244140625,0.5
2020-03-17,BEAR,yangbyungi,2831224.4744280945,15030008.351178527,12422187.787206886,-6.254790874384108,-4.470344615242372,1.331844355754419,0.325,75.91000366210938,0.5
2020-03-18,BEAR,yangbyungi,2623826.7276614513,14472270.815874748,14472270.815874748,-13.121976898815424,-8.015284398229007,-3.7108265163408594,0.325,76.44999694824219,0.5
2020-03-19,BEAR,yangbyungi,2699458.817323431,14680853.202893544,12120526.8082951,-10.617708471494126,-6.689549702301623,1.441255416461673,0.325,72.0,0.5
2020-03-20,BEAR,yangbyungi,2809826.4139971444,14985231.104742045,14985231.104742045,-6.963306100958356,-4.754945582933789,2.0732984496330875,0.325,66.04000091552734,0.5
2020-03-23,BEAR,yangbyungi,2809826.4139971444,14985231.104742045,14985231.104742045,-6.963306100958356,-4.754945582933789,0.0,0.325,61.59000015258789,0.5
2020-03-24,BEAR,yangbyungi,2809826.4139971444,14985231.104742045,14985231.104742045,-6.963306100958356,-4.754945582933789,0.0,0.325,61.66999816894531,0.5
2020-03-25,BEAR,yangbyungi,2742917.435072881,14806813.230390852,11652571.424165716,-9.178741958584414,-5.888956799229216,-1.1906247765156697,0.325,63.95000076293945,0.5
2020-03-26,BEAR,yangbyungi,2752949.297753267,14833563.954194956,14833563.954194956,-8.846575055752659,-5.71893111683508,0.1806649640801572,0.325,61.0,0.5
2020-03-27,BEAR,yangbyungi,2752949.297753267,14833563.954194956,14833563.954194956,-8.846575055752659,-5.71893111683508,0.0,0.325,65.54000091552734,0.5
2020-03-30,BEAR,yangbyungi,2797595.0492899623,14953845.067116858,12423109.811638275,-7.368301131455923,-4.954432987609247,0.8108713003383672,0.325,57.08000183105469,0.5
2020-03-31,BEAR,yangbyungi,2725335.7613665834,14760756.231084486,11139128.818371434,-9.760892082413141,-6.181691784399613,-1.2912320220367257,0.325,53.540000915527344,0.5
2020-04-01,BEAR,yangbyungi,2730082.876398069,14773442.158687303,14773442.158687303,-9.603709458644015,-6.101060938174041,0.08594361565366082,0.325,57.060001373291016,0.5
2020-04-02,BEAR,yangbyungi,2816419.8128885655,15007041.978756396,12372757.807900615,-6.744990823060892,-4.616317231601707,1.5812145711196157,0.325,50.90999984741211,0.5
2020-04-03,BEAR,yangbyungi,2735763.633069854,14792162.90750767,11660588.058667455,-9.4156128499158,-5.982073201003956,-1.4318549355223031,0.325,46.79999923706055,0.5
2020-04-06,BEAR,yangbyungi,2749354.2410490196,14828370.6340548,14828370.6340548,-8.965611658325901,-5.751939487269741,0.24477641825288998,0.325,45.2400016784668,0.5
2020-04-07,BEAR,yangbyungi,2749354.2410490196,14828370.6340548,14828370.6340548,-8.965611658325901,-5.751939487269741,0.0,0.325,46.70000076293945,0.5
2020-04-08,BEAR,yangbyungi,2749354.2410490196,14828370.6340548,14828370.6340548,-8.965611658325901,-5.751939487269741,0.0,0.325,43.349998474121094,0.5
2020-04-09,BEAR,yangbyungi,2677361.1718569947,14634226.878927927,11022354.926853668,-11.349387790511468,-6.98590327418398,-1.3092723396122996,0.325,41.66999816894531,0.5
2020-04-13,BEAR,yangbyungi,2700239.81760771,14696782.959514393,12254778.369947325,-10.591848623347778,-6.5883013114294116,0.42746419817052406,0.325,41.16999816894531,0.5
2020-04-14,BEAR,yangbyungi,2761940.09392056,14865426.768041756,14865426.768041756,-8.548879103163486,-5.516413356681282,1.1474879161782026,0.34427967632049805,37.7599983215332,0.5296610404930739
2020-04-15,BEAR,yangbyungi,2761940.09392056,14865426.768041756,14865426.768041756,-8.548879103163486,-5.516413356681282,0.0,0.325,40.84000015258789,0.5
2020-04-16,BEAR,yangbyungi,2768504.41358713,14883092.142736197,12449794.91823497,-8.331526672980672,-5.404133501782182,0.11883530133436349,0.325,40.11000061035156,0.5
2020-04-17,BEAR,yangbyungi,2822860.853197992,15029371.86730107,15029371.86730107,-6.531720318991918,-4.474390061129752,0.9828584219057301,0.3407601436445946,38.150001525878906,0.5242463748378379
2020-04-20,BEAR,yangbyungi,2780424.251789583,14916402.171570431,12802634.724670488,-7.9368466555093775,-5.192417346937783,-0.7516594620725514,0.325,43.83000183105469,0.5
2020-04-21,BEAR,yangbyungi,2622064.569881551,14490154.467637382,12568145.703953369,-13.180324038394476,-7.901617189935573,-2.857577175985815,0.325,45.40999984741211,0.5
2020-04-22,BEAR,yangbyungi,2684380.7263044445,14658452.57288618,14658452.57288618,-11.116961995386987,-6.83192650043808,1.16146522540308,0.325,41.97999954223633,0.5
2020-04-23,BEAR,yangbyungi,2636532.297489368,14527810.90987616,12481558.729284229,-12.701280372864844,-7.662275543142383,-0.8912377507818814,0.325,41.380001068115234,0.5
2020-04-24,BEAR,yangbyungi,2683108.8211750016,14669906.500460101,11378481.034732256,-11.159076286720826,-6.759126158058171,0.9780936127640638,0.361814636503839,35.93000030517578,0.5566379023135984
2020-04-27,BEAR,yangbyungi,2708677.8034492475,14745087.781868953,12184017.24494944,-10.31245687802399,-6.281279324140144,0.5124864388637684,0.390507649218371,33.290000915527344,0.6007809987974938
2020-04-28,BEAR,yangbyungi,2749801.4205735275,14879257.097308815,14879257.097308815,-8.950805012501695,-5.428508775534713,0.9099255116326921,0.3872505248191684,33.56999969482422,0.595770038183336
2020-04-29,BEAR,yangbyungi,2749801.4205735275,14879257.097308815,14879257.097308815,-8.950805012501695,-5.428508775534713,0.0,0.4162664166042794,31.229999542236328,0.6404098716988913
2020-04-30,BEAR,yangbyungi,2765830.687594798,14930053.48717983,12613601.652246151,-8.420056920073282,-5.105650563763486,0.34139063219900123,0.3806734822588101,34.150001525878906,0.5856515111674001
2020-05-01,BEAR,yangbyungi,2819107.4459129255,15098886.346661199,15098886.346661199,-6.656000097600156,-4.032561014707214,1.1308255501317754,0.3495563452552457,37.189998626708984,0.537778992700378
2020-05-04,BEAR,yangbyungi,2862894.6810829816,15229284.173663184,11824732.621134713,-5.2061526711156825,-3.2037617761862203,0.8636254622237161,0.3614122757526524,35.970001220703125,0.5560188857733114
2020-05-05,BEAR,yangbyungi,2927326.9759150925,15421162.724620521,15421162.724620521,-3.072722768953051,-1.984195464551819,1.2599315159484759,0.3867896389146784,33.61000061035156,0.595060982945659
2020-05-06,BEAR,yangbyungi,2910801.268666312,15370132.565001683,12763836.080810398,-3.6199085876609027,-2.3085395000782216,-0.3309099354575018,0.3810082182579333,34.119998931884766,0.5861664896275897
2020-05-07,BEAR,yangbyungi,2954365.2102091974,15504654.788897622,15504654.788897622,-2.177454678703772,-1.4535258906305137,0.8752183712601891,0.4134859980653516,31.440000534057617,0.6361323047159255
2020-05-08,BEAR,yangbyungi,2998705.7283919374,15670988.76813618,11182413.569027483,-0.7092873937276201,-0.39631904522056116,1.0728002751642318,0.46461759158988764,27.979999542236328,0.7147962947536732
2020-05-11,NEUTRAL,longbyungi,2987183.1937774383,15629312.287140012,8202256.183436502,-1.090812216944459,-0.6612117701072395,-0.2659467223976808,0.47152702734489044,27.56999969482422,0.7254261959152161
2020-05-12,NEUTRAL,longbyungi,3026606.9651001436,15779339.665655773,15779339.665655773,0.0,0.0,0.9599103003348652,0.39346245883094316,33.040000915527344,0.6053268597399125
2020-05-13,BEAR,yangbyungi,3038997.1691269614,15815959.189233636,13453586.573238991,0.0,0.0,0.2320725984343186,0.3684807383731743,35.279998779296875,0.5668934436510373
