date,equity,cash,regime,active
2013-05-22,177365.5402239709,30269.28241589741,BEAR,yangbyungi
2013-05-23,178849.42099173812,53147.16879104859,BEAR,yangbyungi
2013-05-24,176755.185938197,52892.15414790533,BEAR,yangbyungi
2013-05-28,183196.51161199104,183196.51161199104,BEAR,yangbyungi
2013-05-29,186378.3662752175,54958.95348359732,BEAR,yangbyungi
2013-05-30,190138.03784081264,56130.64511520539,BEAR,yangbyungi
2013-05-31,184056.46244931273,88040.6028327725,BEAR,yangbyungi
2013-06-03,182382.6838744339,86884.0625919212,BEAR,yangbyungi
2013-06-04,181694.0211894845,86600.06108172076,BEAR,yangbyungi
2013-06-05,181027.190162163,181027.190162163,BEAR,yangbyungi
2013-06-06,178241.02245326916,85271.62146950622,BEAR,yangbyungi
2013-06-07,181468.00915797107,53975.425998025734,BEAR,yangbyungi
2013-06-10,183393.74130890676,183393.74130890676,BEAR,yangbyungi
2013-06-11,183393.74130890676,183393.74130890676,BEAR,yangbyungi
2013-06-12,183890.29978252816,110036.24478534405,BEAR,yangbyungi
2013-06-13,190909.7005417957,55342.448638532296,BEAR,yangbyungi
2013-06-14,193686.17712941405,193686.17712941405,BEAR,yangbyungi
2013-06-17,193673.28177527452,58105.853138824255,BEAR,yangbyungi
2013-06-18,197919.03860194914,58950.43986356715,BEAR,yangbyungi
2013-06-19,198020.10773047036,198020.10773047036,BEAR,yangbyungi
2013-06-20,197901.0277203158,138571.70052241912,BEAR,yangbyungi
2013-06-21,194569.0111054683,92730.41313278432,BEAR,yangbyungi
2013-06-24,186002.67023256063,103642.04977782836,BEAR,yangbyungi
2013-06-25,191483.6596567083,75258.4473862191,BEAR,yangbyungi
2013-06-26,194756.41645826498,194756.41645826498,BEAR,yangbyungi
2013-06-27,194756.41645826498,194756.41645826498,BEAR,yangbyungi
2013-06-28,194145.97369717987,106944.89194694987,BEAR,yangbyungi
2013-07-01,191170.2901272116,106191.04367857797,BEAR,yangbyungi
2013-07-02,189574.44800178427,104705.00274809741,BEAR,yangbyungi
2013-07-03,190418.6114110197,74791.12021609816,BEAR,yangbyungi
2013-07-05,192942.60179248697,76975.79338965821,BEAR,yangbyungi
2013-07-08,196208.37337309046,117441.63365230353,BEAR,yangbyungi
2013-07-09,193935.83588828245,193935.83588828245,BEAR,yangbyungi
2013-07-10,196348.85082309844,77574.33435531298,BEAR,yangbyungi
2013-07-11,201827.24788200093,80506.65546505748,BEAR,yangbyungi
2013-07-12,202715.56484265544,202715.56484265544,BEAR,yangbyungi
2013-07-15,202715.56484265544,202715.56484265544,BEAR,yangbyungi
2013-07-16,202467.29539134563,96205.24990173183,BEAR,yangbyungi
2013-07-17,203874.07246371883,203874.07246371883,BEAR,yangbyungi
2013-07-18,203874.07246371883,203874.07246371883,BEAR,yangbyungi
2013-07-19,203874.07246371883,203874.07246371883,BEAR,yangbyungi
2013-07-22,203874.07246371883,203874.07246371883,BEAR,yangbyungi
2013-07-23,200022.8111756295,95855.23804628543,BEAR,yangbyungi
2013-07-24,202027.4360609362,120652.67596020707,BEAR,yangbyungi
2013-07-25,205626.97986369315,61049.260786724684,BEAR,yangbyungi
2013-07-26,205212.11634339843,205212.11634339843,BEAR,yangbyungi
2013-07-29,205212.11634339843,205212.11634339843,BEAR,yangbyungi
2013-07-30,206221.01334517729,61563.634903019556,BEAR,yangbyungi
2013-07-31,205853.64519635204,98124.9536790152,BEAR,yangbyungi
2013-08-01,209977.82252892907,62802.18128215987,BEAR,yangbyungi
2013-08-02,208447.5108370709,208447.5108370709,BEAR,yangbyungi
2013-08-05,208447.5108370709,208447.5108370709,BEAR,yangbyungi
2013-08-06,208447.5108370709,208447.5108370709,BEAR,yangbyungi
2013-08-07,208447.5108370709,208447.5108370709,BEAR,yangbyungi
2013-08-08,208447.5108370709,208447.5108370709,BEAR,yangbyungi
2013-08-09,208447.5108370709,208447.5108370709,BEAR,yangbyungi
2013-08-12,209941.76512452055,62534.25325112129,BEAR,yangbyungi
2013-08-13,212357.8422858147,63355.33192097067,BEAR,yangbyungi
2013-08-14,209019.9917050927,209019.9917050927,BEAR,yangbyungi
2013-08-15,209019.9917050927,209019.9917050927,BEAR,yangbyungi
2013-08-16,208159.19653042586,99046.11551023283,BEAR,yangbyungi
2013-08-19,203338.33396538516,97294.48638277382,BEAR,yangbyungi
2013-08-20,203739.29662589257,61046.573723526904,BEAR,yangbyungi
2013-08-21,202254.71447783944,202254.71447783944,BEAR,yangbyungi
2013-08-22,203209.89510267897,60676.41434335185,BEAR,yangbyungi
2013-08-23,204623.5074004444,204623.5074004444,BEAR,yangbyungi
2013-08-26,201983.52797101685,96513.7634471951,BEAR,yangbyungi
2013-08-27,197952.8893120279,197952.8893120279,BEAR,yangbyungi
2013-08-28,199153.86030154818,59385.86679360838,BEAR,yangbyungi
2013-08-29,202095.78828530438,59972.365220981534,BEAR,yangbyungi
2013-08-30,201690.05111883444,201690.05111883444,BEAR,yangbyungi
2013-09-03,197321.52758952643,109818.80673309401,BEAR,yangbyungi
2013-09-04,203702.25883601434,79564.034677773,BEAR,yangbyungi
2013-09-05,204502.3919827083,112486.6537044293,BEAR,yangbyungi
2013-09-06,205338.9374216826,205338.9374216826,BEAR,yangbyungi
2013-09-09,208163.156831171,61601.68122650479,BEAR,yangbyungi
2013-09-10,213728.179609855,63401.33317056298,BEAR,yangbyungi
2013-09-11,211716.2066363754,211716.2066363754,BEAR,yangbyungi
2013-09-12,211716.2066363754,211716.2066363754,BEAR,yangbyungi
2013-09-13,211764.09773891792,63514.86199091264,BEAR,yangbyungi
2013-09-16,216948.29157282188,216948.29157282188,BEAR,yangbyungi
2013-09-17,216718.10482079425,102968.72504241596,BEAR,yangbyungi
2013-09-18,218149.9169607156,64936.292588034325,BEAR,yangbyungi
2013-09-19,218760.0455910727,218760.0455910727,BEAR,yangbyungi
2013-09-20,214177.94181568088,102741.82041144349,BEAR,yangbyungi
2013-09-23,214472.44075762364,214472.44075762364,BEAR,yangbyungi
2013-09-24,213293.94806038408,101556.04677007034,BEAR,yangbyungi
2013-09-25,213851.71149290266,213851.71149290266,BEAR,yangbyungi
2013-09-26,213851.71149290266,213851.71149290266,BEAR,yangbyungi
2013-09-27,213851.71149290266,213851.71149290266,BEAR,yangbyungi
2013-09-30,215986.38482834454,64155.51344787082,BEAR,yangbyungi
2013-10-01,217355.28659235672,65054.1466016192,BEAR,yangbyungi
2013-10-02,214583.54282149475,64089.293289332214,BEAR,yangbyungi
2013-10-03,210890.15223729832,100736.09794962601,BEAR,yangbyungi
2013-10-04,211744.48154849088,63238.96217043401,BEAR,yangbyungi
2013-10-07,207088.863972364,98584.2125638756,BEAR,yangbyungi
2013-10-08,207213.90890649107,207213.90890649107,BEAR,yangbyungi
2013-10-09,207213.90890649107,207213.90890649107,BEAR,yangbyungi
2013-10-10,210242.1656238928,62164.17267194734,BEAR,yangbyungi
2013-10-11,209152.06663151606,62543.58676590232,BEAR,yangbyungi
2013-10-14,209599.49230322219,61499.39490659602,BEAR,yangbyungi
2013-10-15,209656.17854871557,209656.17854871557,BEAR,yangbyungi
2013-10-16,210507.40927005454,62896.85356461469,BEAR,yangbyungi
2013-10-17,211154.37307224912,62429.44336345044,BEAR,yangbyungi
2013-10-18,212666.733021112,212666.733021112,BEAR,yangbyungi
2013-10-21,212666.733021112,212666.733021112,BEAR,yangbyungi
2013-10-22,212666.733021112,212666.733021112,BEAR,yangbyungi
2013-10-23,211759.7763188693,148626.56089301792,BEAR,yangbyungi
2013-10-24,209210.934671776,99652.37437065726,BEAR,yangbyungi
2013-10-25,210127.42739027005,210127.42739027005,BEAR,yangbyungi
2013-10-28,210842.700664126,63038.22821708102,BEAR,yangbyungi
2013-10-29,214793.0779877292,63658.672764236806,BEAR,yangbyungi
2013-10-30,215466.26610732015,215466.26610732015,BEAR,yangbyungi
2013-10-31,215215.11831401353,102259.69136622395,BEAR,yangbyungi
2013-11-01,216025.62947308988,216025.62947308988,BEAR,yangbyungi
2013-11-04,216025.62947308988,216025.62947308988,BEAR,yangbyungi
2013-11-05,215661.76287538023,102497.1648241556,BEAR,yangbyungi
2013-11-06,217224.58728183623,217224.58728183623,BEAR,yangbyungi
2013-11-07,216970.85131631163,151979.96938684527,BEAR,yangbyungi
2013-11-08,220375.8076863766,65130.91906695548,BEAR,yangbyungi
2013-11-11,218757.96166463837,218757.96166463837,BEAR,yangbyungi
2013-11-12,220337.8872228948,65627.38849939153,BEAR,yangbyungi
2013-11-13,222099.5482202213,65519.38283151857,BEAR,yangbyungi
2013-11-14,221860.15973164263,221860.15973164263,BEAR,yangbyungi
2013-11-15,221523.99354734228,105274.8364664761,BEAR,yangbyungi
2013-11-18,221876.65086625304,221876.65086625304,BEAR,yangbyungi
2013-11-19,221876.65086625304,221876.65086625304,BEAR,yangbyungi
2013-11-20,221876.65086625304,221876.65086625304,BEAR,yangbyungi
2013-11-21,225919.65044100053,66562.99525987593,BEAR,yangbyungi
2013-11-22,225204.23690342068,225204.23690342068,BEAR,yangbyungi
2013-11-25,225204.23690342068,225204.23690342068,BEAR,yangbyungi
2013-11-26,224222.37853242323,106701.57990820277,BEAR,yangbyungi
2013-11-27,224094.10432565067,66878.70087636929,BEAR,yangbyungi
2013-11-29,224485.7988730266,224485.7988730266,BEAR,yangbyungi
2013-12-02,224485.7988730266,224485.7988730266,BEAR,yangbyungi
2013-12-03,224676.85178885557,67345.73966190798,BEAR,yangbyungi
2013-12-04,223889.13416604538,223889.13416604538,BEAR,yangbyungi
2013-12-05,222214.1237322418,105903.87528119818,BEAR,yangbyungi
2013-12-06,227370.1854844846,227370.1854844846,BEAR,yangbyungi
2013-12-09,227370.1854844846,227370.1854844846,BEAR,yangbyungi
2013-12-10,227370.1854844846,227370.1854844846,BEAR,yangbyungi
2013-12-11,227370.1854844846,227370.1854844846,BEAR,yangbyungi
2013-12-12,227370.1854844846,227370.1854844846,BEAR,yangbyungi
2013-12-13,227370.1854844846,227370.1854844846,BEAR,yangbyungi
2013-12-16,227736.3667850045,68211.05564534539,BEAR,yangbyungi
2013-12-17,229992.86673278958,68280.23945623956,BEAR,yangbyungi
2013-12-18,230496.70963377474,69057.79333956723,BEAR,yangbyungi
2013-12-19,230105.6020322501,230105.6020322501,BEAR,yangbyungi
2013-12-20,231630.59276045192,69031.68060967501,BEAR,yangbyungi
2013-12-23,234462.8642793023,234462.8642793023,BEAR,yangbyungi
2013-12-24,234462.8642793023,234462.8642793023,BEAR,yangbyungi
2013-12-26,234462.8642793023,234462.8642793023,BEAR,yangbyungi
2013-12-27,234462.8642793023,234462.8642793023,BEAR,yangbyungi
2013-12-30,233882.76340543258,111198.77033309797,BEAR,yangbyungi
2013-12-31,235064.00101582566,70379.4367999745,BEAR,yangbyungi
2014-01-02,231824.91786056609,231824.91786056609,BEAR,yangbyungi
2014-01-03,231824.91786056609,231824.91786056609,BEAR,yangbyungi
2014-01-06,231824.91786056609,231824.91786056609,BEAR,yangbyungi
2014-01-07,231516.7299677733,110013.97499088368,BEAR,yangbyungi
2014-01-08,234989.07599218734,70252.51841091271,BEAR,yangbyungi
2014-01-09,236498.63041416716,236498.63041416716,BEAR,yangbyungi
2014-01-10,235836.9721069677,112145.15577047502,BEAR,yangbyungi
2014-01-13,235097.75184823544,235097.75184823544,BEAR,yangbyungi
2014-01-14,242873.62934245408,70529.32555447065,BEAR,yangbyungi
2014-01-15,244299.30094961176,116096.57400552573,BEAR,yangbyungi
2014-01-16,243870.4697320381,243870.4697320381,BEAR,yangbyungi
2014-01-17,240305.30316895552,114920.54270593234,BEAR,yangbyungi
2014-01-21,241817.32796726795,241817.32796726795,BEAR,yangbyungi
2014-01-22,244874.63792181827,72545.19839018036,BEAR,yangbyungi
2014-01-23,239852.95733133508,239852.95733133508,BEAR,yangbyungi
2014-01-24,239852.95733133508,239852.95733133508,BEAR,yangbyungi
2014-01-27,239852.95733133508,239852.95733133508,BEAR,yangbyungi
2014-01-28,240498.52705113002,71955.88719940052,BEAR,yangbyungi
2014-01-29,235354.26254079773,112169.36780234362,BEAR,yangbyungi
2014-01-30,237946.4719927585,113055.79212974328,BEAR,yangbyungi
2014-01-31,233912.70122380997,111125.1245363109,BEAR,yangbyungi
2014-02-03,233529.78789416113,233529.78789416113,BEAR,yangbyungi
2014-02-04,233529.78789416113,233529.78789416113,BEAR,yangbyungi
2014-02-05,232482.5950800008,110638.96460536943,BEAR,yangbyungi
2014-02-06,236758.54993880237,70318.12300962751,BEAR,yangbyungi
2014-02-07,241904.90560073065,71666.12982405315,BEAR,yangbyungi
2014-02-10,241673.3027856049,72221.9492053329,BEAR,yangbyungi
2014-02-11,245241.1277674872,72707.59895244529,BEAR,yangbyungi
2014-02-12,247153.37848776503,117526.16661277189,BEAR,yangbyungi
2014-02-13,251271.9375198032,73431.10598528598,BEAR,yangbyungi
2014-02-14,251239.37962365724,75329.2803481057,BEAR,yangbyungi
2014-02-18,253455.59695159053,253455.59695159053,BEAR,yangbyungi
2014-02-19,250982.524983335,119745.25838241934,BEAR,yangbyungi
2014-02-20,252113.1527929427,75341.4983732414,BEAR,yangbyungi
2014-02-21,252666.63545480766,252666.63545480766,BEAR,yangbyungi
2014-02-24,249325.52773692238,119153.71909724305,BEAR,yangbyungi
2014-02-25,248710.97705150055,248710.97705150055,BEAR,yangbyungi
2014-02-26,248114.96844287706,117961.05993598269,BEAR,yangbyungi
2014-02-27,247421.7829309146,247421.7829309146,BEAR,yangbyungi
2014-02-28,247421.7829309146,247421.7829309146,BEAR,yangbyungi
2014-03-03,247053.07924088772,117405.62655805866,BEAR,yangbyungi
2014-03-04,251722.56156534058,75277.98248537394,BEAR,yangbyungi
2014-03-05,251572.614550924,251572.614550924,BEAR,yangbyungi
2014-03-06,251241.16971154755,119386.11727185991,BEAR,yangbyungi
2014-03-07,252366.35018690338,252366.35018690338,BEAR,yangbyungi
2014-03-10,252366.35018690338,252366.35018690338,BEAR,yangbyungi
2014-03-11,252366.35018690338,252366.35018690338,BEAR,yangbyungi
2014-03-12,256831.3630738463,75709.90505607106,BEAR,yangbyungi
2014-03-13,258033.63353282138,180859.1169334254,BEAR,yangbyungi
2014-03-14,255003.6213064733,122010.14085493414,BEAR,yangbyungi
2014-03-17,257410.31020139484,122302.53553590752,BEAR,yangbyungi
2014-03-18,261507.5651739471,77655.99743292615,BEAR,yangbyungi
2014-03-19,258060.6597238867,123357.99954284405,BEAR,yangbyungi
2014-03-20,265938.1179938326,76742.67968511471,BEAR,yangbyungi
2014-03-21,268013.2906772352,268013.2906772352,BEAR,yangbyungi
2014-03-24,268013.2906772352,268013.2906772352,BEAR,yangbyungi
2014-03-25,267424.6040391025,127129.33480535941,BEAR,yangbyungi
2014-03-26,257925.864467806,125239.93359356358,BEAR,yangbyungi
2014-03-27,250945.7220683229,120463.74562640264,BEAR,yangbyungi
2014-03-28,251285.74718907115,119556.16661225373,BEAR,yangbyungi
2014-03-31,255502.10423590164,101703.1457605861,BEAR,yangbyungi
2014-04-01,260022.867559172,103474.83596540114,BEAR,yangbyungi
2014-04-02,261369.0126688187,261369.0126688187,BEAR,yangbyungi
2014-04-03,259018.73376151704,143140.76824301318,BEAR,yangbyungi
2014-04-04,266922.1317924403,157249.80519926443,BEAR,yangbyungi
2014-04-07,263337.563627867,146082.19004784588,BEAR,yangbyungi
2014-04-08,266242.9643248387,105692.24471572175,BEAR,yangbyungi
2014-04-09,269409.7378595389,269409.7378595389,BEAR,yangbyungi
2014-04-10,273098.08183373633,161645.84271572332,BEAR,yangbyungi
2014-04-11,271090.1500853352,150749.31859155666,BEAR,yangbyungi
2014-04-14,271645.8342585121,170556.73044373523,BEAR,yangbyungi
2014-04-15,271800.8209054895,170173.87457154115,BEAR,yangbyungi
2014-04-16,269203.6420598741,190474.8651623224,BEAR,yangbyungi
2014-04-17,273925.84683493746,134045.02922957196,BEAR,yangbyungi
2014-04-21,275237.11971421633,137174.12407075963,BEAR,yangbyungi
2014-04-22,277016.2086310269,110388.60290978159,BEAR,yangbyungi
2014-04-23,277392.8198141983,277392.8198141983,BEAR,yangbyungi
2014-04-24,277392.8198141983,277392.8198141983,BEAR,yangbyungi
2014-04-25,277392.8198141983,277392.8198141983,BEAR,yangbyungi
2014-04-28,266950.0376778351,66694.96397745694,BEAR,yangbyungi
2014-04-29,265758.229784769,146712.89735077493,BEAR,yangbyungi
2014-04-30,266786.1793359069,105753.15903443747,BEAR,yangbyungi
2014-05-01,262562.3528866244,145685.44216237997,BEAR,yangbyungi
2014-05-02,261325.3629038095,104540.49297465541,BEAR,yangbyungi
2014-05-05,259484.81023161268,103801.30367383323,BEAR,yangbyungi
2014-05-06,260038.69583305332,260038.69583305332,BEAR,yangbyungi
2014-05-07,260038.69583305332,260038.69583305332,BEAR,yangbyungi
2014-05-08,262175.0250176118,104015.47833322131,BEAR,yangbyungi
2014-05-09,261555.79801652106,261555.79801652106,BEAR,yangbyungi
2014-05-12,266486.0160998361,104622.31920660843,BEAR,yangbyungi
2014-05-13,267589.6612299819,267589.6612299819,BEAR,yangbyungi
2014-05-14,267589.6612299819,267589.6612299819,BEAR,yangbyungi
2014-05-15,267589.6612299819,267589.6612299819,BEAR,yangbyungi
2014-05-16,270037.9361298954,107035.8644919928,BEAR,yangbyungi
2014-05-19,272484.159505033,107718.98771391914,BEAR,yangbyungi
2014-05-20,272496.35353067075,272496.35353067075,BEAR,yangbyungi
2014-05-21,272496.35353067075,272496.35353067075,BEAR,yangbyungi
2014-05-22,271164.4114703829,149514.16357131675,BEAR,yangbyungi
2014-05-23,272860.621357613,108380.1171596623,BEAR,yangbyungi
2014-05-27,277329.9315037137,277329.9315037137,BEAR,yangbyungi
2014-05-28,277329.9315037137,277329.9315037137,BEAR,yangbyungi
2014-05-29,274988.254443054,131115.73158241407,BEAR,yangbyungi
2014-05-30,274729.13996886474,274729.13996886474,BEAR,yangbyungi
2014-06-02,274729.13996886474,274729.13996886474,BEAR,yangbyungi
2014-06-03,276902.470803584,82418.74199065944,BEAR,yangbyungi
2014-06-04,276266.7175515067,131310.55675976598,BEAR,yangbyungi
2014-06-05,275425.2957935169,131155.6684719728,BEAR,yangbyungi
2014-06-06,276320.89623997355,276320.89623997355,BEAR,yangbyungi
2014-06-09,273644.53539892973,130552.93479885653,BEAR,yangbyungi
2014-06-10,273797.34379046015,273797.34379046015,BEAR,yangbyungi
2014-06-11,275309.9440285055,82139.20313713804,BEAR,yangbyungi
2014-06-12,275091.5509799726,275091.5509799726,BEAR,yangbyungi
2014-06-13,275091.5509799726,275091.5509799726,BEAR,yangbyungi
2014-06-16,275059.2201863386,82527.46529399179,BEAR,yangbyungi
2014-06-17,276151.4954947964,82661.58713819386,BEAR,yangbyungi
2014-06-18,276499.5448249076,276499.5448249076,BEAR,yangbyungi
2014-06-19,276499.5448249076,276499.5448249076,BEAR,yangbyungi
2014-06-20,276499.5448249076,276499.5448249076,BEAR,yangbyungi
2014-06-23,276499.5448249076,276499.5448249076,BEAR,yangbyungi
2014-06-24,270251.1146553325,129745.32491624609,BEAR,yangbyungi
2014-06-25,269572.4762938729,80708.30145226858,BEAR,yangbyungi
2014-06-26,268234.07022032957,268234.07022032957,BEAR,yangbyungi
2014-06-27,268234.07022032957,268234.07022032957,BEAR,yangbyungi
2014-06-30,270910.2082424414,80470.2210660989,BEAR,yangbyungi
2014-07-01,275475.40189446753,81638.42819719575,BEAR,yangbyungi
2014-07-02,276939.1397823283,276939.1397823283,BEAR,yangbyungi
2014-07-03,277314.49697771866,83081.74193469848,BEAR,yangbyungi
2014-07-07,277149.4331266642,277149.4331266642,BEAR,yangbyungi
2014-07-08,277149.4331266642,277149.4331266642,BEAR,yangbyungi
2014-07-09,277149.4331266642,277149.4331266642,BEAR,yangbyungi
2014-07-10,279973.3929801174,83144.82993799931,BEAR,yangbyungi
2014-07-11,280848.1507047028,280848.1507047028,BEAR,yangbyungi
2014-07-14,280848.1507047028,280848.1507047028,BEAR,yangbyungi
2014-07-15,280848.1507047028,280848.1507047028,BEAR,yangbyungi
2014-07-16,280848.1507047028,280848.1507047028,BEAR,yangbyungi
2014-07-17,280848.1507047028,280848.1507047028,BEAR,yangbyungi
2014-07-18,282803.0893762942,84254.44521141087,BEAR,yangbyungi
2014-07-21,282617.4704441837,282617.4704441837,BEAR,yangbyungi
2014-07-22,282617.4704441837,282617.4704441837,BEAR,yangbyungi
2014-07-23,282617.4704441837,282617.4704441837,BEAR,yangbyungi
2014-07-24,282617.4704441837,282617.4704441837,BEAR,yangbyungi
2014-07-25,282617.4704441837,282617.4704441837,BEAR,yangbyungi
2014-07-28,282617.4704441837,282617.4704441837,BEAR,yangbyungi
2014-07-29,277346.93972512556,132894.97605871706,BEAR,yangbyungi
2014-07-30,278938.73199911206,132637.9345807654,BEAR,yangbyungi
2014-07-31,274331.9138679616,274331.9138679616,BEAR,yangbyungi
2014-08-01,275308.82986339345,82299.5741603885,BEAR,yangbyungi
2014-08-04,276760.9021926675,276760.9021926675,BEAR,yangbyungi
2014-08-05,270762.2123346241,129931.83578331803,BEAR,yangbyungi
2014-08-06,270099.90136532055,80554.93996798314,BEAR,yangbyungi
2014-08-07,273951.8859399013,273951.8859399013,BEAR,yangbyungi
2014-08-08,275357.14078485465,82185.56578197036,BEAR,yangbyungi
2014-08-11,277869.17826487636,131987.39470571576,BEAR,yangbyungi
2014-08-12,276903.2388817078,276903.2388817078,BEAR,yangbyungi
2014-08-13,277619.6411617906,83070.97166451236,BEAR,yangbyungi
2014-08-14,277624.3080499915,277624.3080499915,BEAR,yangbyungi
2014-08-15,276378.829215012,131529.40244897574,BEAR,yangbyungi
2014-08-18,278061.7812401498,278061.7812401498,BEAR,yangbyungi
2014-08-19,278470.7257252738,83418.53437204493,BEAR,yangbyungi
2014-08-20,279974.6420814913,83491.48964902715,BEAR,yangbyungi
2014-08-21,280467.7502473688,280467.7502473688,BEAR,yangbyungi
2014-08-22,280467.7502473688,280467.7502473688,BEAR,yangbyungi
2014-08-25,280467.7502473688,280467.7502473688,BEAR,yangbyungi
2014-08-26,280467.7502473688,280467.7502473688,BEAR,yangbyungi
2014-08-27,280467.7502473688,280467.7502473688,BEAR,yangbyungi
2014-08-28,283421.7498813813,84140.32507421068,BEAR,yangbyungi
2014-08-29,284311.73463906016,284311.73463906016,BEAR,yangbyungi
2014-09-02,284311.73463906016,284311.73463906016,BEAR,yangbyungi
2014-09-03,284311.73463906016,284311.73463906016,BEAR,yangbyungi
2014-09-04,281561.0743916258,134329.12854460013,BEAR,yangbyungi
2014-09-05,283303.4827622914,84371.01546303427,BEAR,yangbyungi
2014-09-08,281205.97213194787,133975.45861030906,BEAR,yangbyungi
2014-09-09,281092.8699633528,281092.8699633528,BEAR,yangbyungi
2014-09-10,281092.8699633528,281092.8699633528,BEAR,yangbyungi
2014-09-11,281269.12761105853,84327.86098900586,BEAR,yangbyungi
2014-09-12,279651.8144442864,279651.8144442864,BEAR,yangbyungi
2014-09-15,279651.8144442864,279651.8144442864,BEAR,yangbyungi
2014-09-16,287367.6327148103,83895.54433328597,BEAR,yangbyungi
2014-09-17,288740.5678299747,86389.04663192091,BEAR,yangbyungi
2014-09-18,293954.47746485437,87441.4291104957,BEAR,yangbyungi
2014-09-19,295489.9175118753,295489.9175118753,BEAR,yangbyungi
2014-09-22,295489.9175118753,295489.9175118753,BEAR,yangbyungi
2014-09-23,293883.7431786185,139923.4574098632,BEAR,yangbyungi
2014-09-24,297423.47922446165,88460.41601015136,BEAR,yangbyungi
2014-09-25,296770.6212085639,296770.6212085639,BEAR,yangbyungi
2014-09-26,297495.2132395992,89031.18636256916,BEAR,yangbyungi
2014-09-29,294966.8390750903,87257.69513341362,BEAR,yangbyungi
2014-09-30,295128.59477452206,295128.59477452206,BEAR,yangbyungi
2014-10-01,295295.46902650787,177077.15686471324,BEAR,yangbyungi
2014-10-02,290323.45638846717,205241.79509113944,BEAR,yangbyungi
2014-10-03,287797.35927774105,287797.35927774105,BEAR,yangbyungi
2014-10-06,287797.35927774105,287797.35927774105,BEAR,yangbyungi
2014-10-07,287797.35927774105,287797.35927774105,BEAR,yangbyungi
2014-10-08,297077.9551123109,86339.20778332232,BEAR,yangbyungi
2014-10-09,297664.29846585257,177796.86342030088,BEAR,yangbyungi
2014-10-10,307442.8186019735,307442.8186019735,BEAR,yangbyungi
2014-10-13,294983.1302531476,65962.85880297555,BEAR,yangbyungi
2014-10-14,294330.55096441397,294330.55096441397,BEAR,yangbyungi
2014-10-15,294330.55096441397,294330.55096441397,BEAR,yangbyungi
2014-10-16,305143.82684793574,147165.275482207,BEAR,yangbyungi
2014-10-17,314177.7580447615,314177.7580447615,BEAR,yangbyungi
2014-10-20,319923.3866015668,157088.87902238074,BEAR,yangbyungi
2014-10-21,334357.9010094212,162947.5467191421,BEAR,yangbyungi
2014-10-22,337487.9005220976,337487.9005220976,BEAR,yangbyungi
2014-10-23,336087.358674168,210553.13183324735,BEAR,yangbyungi
2014-10-24,338732.07526764134,167936.7004410736,BEAR,yangbyungi
2014-10-27,338390.79348857095,100733.42740835532,BEAR,yangbyungi
2014-10-28,344636.65850439214,102310.69972278649,BEAR,yangbyungi
2014-10-29,342030.6442834864,162731.1257652297,BEAR,yangbyungi
2014-10-30,340426.9507971372,340426.9507971372,BEAR,yangbyungi
2014-10-31,340426.9507971372,340426.9507971372,BEAR,yangbyungi
2014-11-03,336989.816346252,160806.0866814033,BEAR,yangbyungi
2014-11-04,331691.7252316142,158319.69266150906,BEAR,yangbyungi
2014-11-05,335253.76087933546,335253.76087933546,BEAR,yangbyungi
2014-11-06,335253.76087933546,335253.76087933546,BEAR,yangbyungi
2014-11-07,335253.76087933546,335253.76087933546,BEAR,yangbyungi
2014-11-10,334635.93021297036,159053.7752248774,BEAR,yangbyungi
2014-11-11,335749.57175593916,335749.57175593916,BEAR,yangbyungi
2014-11-12,334732.8473383759,159189.5702133096,BEAR,yangbyungi
2014-11-13,330834.7528579667,158261.98090402235,BEAR,yangbyungi
2014-11-14,333238.824721493,98732.1739847057,BEAR,yangbyungi
2014-11-17,330195.45545228885,330195.45545228885,BEAR,yangbyungi
2014-11-18,338684.4453356775,99058.63663568665,BEAR,yangbyungi
2014-11-19,339029.3367431507,339029.3367431507,BEAR,yangbyungi
2014-11-20,347227.4679026931,101708.80102294523,BEAR,yangbyungi
2014-11-21,355154.5532142634,355154.5532142634,BEAR,yangbyungi
2014-11-24,357051.0745666314,106546.36596427904,BEAR,yangbyungi
2014-11-25,358524.70637992106,358524.70637992106,BEAR,yangbyungi
2014-11-26,369185.0923544641,107557.41191397634,BEAR,yangbyungi
2014-11-28,371182.8462423312,371182.8462423312,BEAR,yangbyungi
2014-12-01,371182.8462423312,371182.8462423312,BEAR,yangbyungi
2014-12-02,371182.8462423312,371182.8462423312,BEAR,yangbyungi
2014-12-03,380544.9212782541,111354.8538726994,BEAR,yangbyungi
2014-12-04,383959.1078356018,383959.1078356018,BEAR,yangbyungi
2014-12-05,385881.4475326617,115187.73235068057,BEAR,yangbyungi
2014-12-08,385188.1731453489,385188.1731453489,BEAR,yangbyungi
2014-12-09,385188.1731453489,385188.1731453489,BEAR,yangbyungi
2014-12-10,385188.1731453489,385188.1731453489,BEAR,yangbyungi
2014-12-11,380167.59961664164,181667.0661829076,BEAR,yangbyungi
2014-12-12,364420.7636196157,175433.95993699256,BEAR,yangbyungi
2014-12-15,352048.14076878363,170692.74478322107,BEAR,yangbyungi
2014-12-16,344636.4499779635,164793.9747744153,BEAR,yangbyungi
2014-12-17,355842.32608383865,103496.47294646854,BEAR,yangbyungi
2014-12-18,367501.78052952094,367501.78052952094,BEAR,yangbyungi
2014-12-19,367501.78052952094,367501.78052952094,BEAR,yangbyungi
