date,yangbyungi_consensus,yangbyungi_rsi,goldenbyungi,soxl_bnh
2023-05-30,518912.57992021664,537844.032003936,302942.10299701977,10611.30334486736
2023-05-31,518912.57992021664,537844.032003936,287626.24755969294,9748.558246828143
2023-06-01,523308.942193553,541831.1921536364,292278.0509653177,10214.532871972318
2023-06-02,528465.8628286221,546508.1198436082,292278.0509653177,10145.328719723184
2023-06-05,528465.8628286221,546508.1198436082,292278.0509653177,9730.103806228373
2023-06-06,545470.6142515144,561895.2639515395,304434.2070200985,10020.761245674741
2023-06-07,532527.993492221,550261.7864612306,297501.93273200694,9983.852364475202
2023-06-08,537855.4504696936,555063.1906984468,300215.60551789845,10279.123414071511
2023-06-09,525709.0258307648,544129.1773853034,297991.9067357426,10329.873125720876
2023-06-12,559866.5983632414,574937.5589144996,322610.60599312023,11363.321799307958
2023-06-13,570066.5185898389,584141.8176955973,337124.9201332751,11806.228373702423
2023-06-14,586963.787179965,599291.9813311504,350313.4033759399,12309.111880046137
2023-06-15,573414.0379729422,587156.6364578342,334098.46085253835,11976.93194925029
2023-06-16,587938.6139502986,600224.6306768506,344230.16636220133,11672.433679354095
2023-06-20,577264.4007360383,590865.013131097,334910.47668598604,11361.014994232988
2023-06-21,568087.4682822609,582667.4000353521,328171.14934301696,10495.9630911188
2023-06-22,576539.2444582081,590252.5042392595,328171.14934301696,10652.82583621684
2023-06-23,556444.3332634231,572212.7877896968,322727.56191466126,10089.965397923877
2023-06-26,553074.2676464969,569188.1438313632,329383.0233746565,10177.62399077278
2023-06-27,592225.8588729025,604398.7797336322,355213.2962953408,11266.435986159171
2023-06-28,580054.7054901001,593450.4481577293,337180.3894355015,11118.800461361016
2023-06-29,580054.7054901001,593450.4481577293,337180.3894355015,10980.392156862745
2023-06-30,578245.6069642352,591830.9301524832,338047.48470278806,11492.502883506344
2023-07-03,580461.6979735754,593818.5423155513,341930.9791266421,11737.024221453288
2023-07-05,572308.0001860447,586526.5272794028,335865.81543962145,10994.232987312571
2023-07-06,572308.0001860447,586526.5272794028,335865.81543962145,10546.712802768165
2023-07-07,562781.76813659,577983.9866803162,330144.11616218905,10576.70126874279
2023-07-10,582058.5640367809,595286.5879529367,345318.2904940509,11215.686274509804
2023-07-11,585267.2045505607,598167.3534600015,349992.27960170025,11252.595155709343
2023-07-12,583096.7031490701,596226.3038243793,348577.30849601806,11870.818915801614
2023-07-13,602941.3522296268,613959.9277288202,358839.1526850262,12595.155709342562
2023-07-14,576980.1277817186,590829.293968955,358839.1526850262,12115.34025374856
2023-07-17,600476.4155169121,611880.0657761418,375285.7767907063,12945.790080738176
2023-07-18,599151.1281419091,610684.7393642869,369888.8950710878,13033.448673587081
2023-07-19,600171.494131999,611595.1504526237,369888.8950710878,12585.928489042677
2023-07-20,600171.494131999,611595.1504526237,369888.8950710878,11192.618223760093
2023-07-21,591327.4080872994,603709.2792233039,369888.8950710878,11504.036908881199
2023-07-24,582165.3232599589,595524.6900885527,365059.177145837,11469.434832756633
2023-07-25,597639.54158044,609350.2721672523,379504.46380086854,12050.749711649367
2023-07-26,579257.9677403008,592924.6145774255,365681.2157836049,11561.707035755479
2023-07-27,614082.2204554944,624049.7282195766,353294.56699172774,12198.38523644752
2023-07-28,614082.2204554944,624049.7282195766,372820.2201809617,12987.312572087658
2023-07-31,614082.2204554944,624049.7282195766,372820.2201809617,13116.493656286044
2023-08-01,619904.4941816404,629226.9092035994,379690.09021666535,13162.629757785468
2023-08-02,612483.5757966368,622904.0808797363,365006.5082843938,11667.820069204152
2023-08-03,624699.5538009552,634360.6127848935,365006.5082843938,11552.479815455594
2023-08-04,616749.6547984792,627289.970056717,361555.1785780488,11483.27566320646
2023-08-07,629354.7002002535,638496.924718624,370754.4441575826,11847.750865051903
2023-08-08,629354.7002002535,638496.924718624,370754.4441575826,11271.04959630911
2023-08-09,629354.7002002535,638496.924718624,370754.4441575826,10671.280276816608
2023-08-10,605149.1053432822,617009.3627154913,370754.4441575826,10505.190311418684
2023-08-11,587250.2759793232,601120.3829976143,370754.4441575826,9757.785467128027
2023-08-14,625925.9324997802,635760.8686811747,370754.4441575826,10583.621683967705
2023-08-15,621870.3045272832,632128.3790130338,370754.4441575826,10043.829296424452
2023-08-16,621870.3045272832,632128.3790130338,370754.4441575826,9517.877739331027
2023-08-17,621870.3045272832,632128.3790130338,370754.4441575826,9167.243367935409
2023-08-18,638434.4444963743,646861.0813356189,383811.1439977316,9319.492502883506
2023-08-21,668834.846728759,670435.2915988051,403423.4685322252,10113.033448673588
2023-08-22,679122.3679756549,678395.4593967889,413631.3162646581,9863.8985005767
2023-08-23,711321.8031309023,703091.6563574683,429577.3026378248,10445.213379469435
2023-08-24,726862.4862037727,714734.6930137184,446035.1422448361,9418.685121107266
2023-08-25,725168.3845315174,713485.3164862089,446035.1422448361,9527.104959630911
2023-08-28,737093.3925460114,722296.3429427191,446035.1422448361,9882.352941176472
2023-08-29,773026.9033902233,748835.8041366324,472669.6112251048,10657.439446366783
2023-08-30,773194.593624895,748924.8084290181,469157.15367294685,10784.313725490196
2023-08-31,778852.0271767941,753038.8133575862,474188.6531264671,11008.073817762399
2023-09-01,784785.3428760598,757353.5776283887,480467.9151099587,11081.891580161477
2023-09-05,780273.0423524618,753543.3241572768,479210.47065311135,11063.437139561707
2023-09-06,757110.09695726,733963.119735837,462554.0212379565,10828.143021914648
2023-09-07,715569.3713142832,698841.4644558264,430555.9762313528,10071.510957324104
2023-09-08,700746.7661238908,686174.8802057644,430555.9762313528,9914.648212226068
2023-09-11,713523.0730344888,696330.5395509608,430555.9762313528,9891.580161476355
2023-09-12,709680.3972446297,693832.2031233953,420684.1062834906,9647.05882352941
2023-09-13,709394.9403924437,693589.5450222443,421203.1174215512,9803.921568627451
2023-09-14,717407.4930711808,700445.109822659,433024.92277012876,9997.69319492503
2023-09-15,719092.7328089293,702090.5037509152,433024.92277012876,9111.880046136102
2023-09-18,732643.1166067179,714062.0432739555,433024.92277012876,9208.765859284891
2023-09-19,729417.7932450357,711306.6124367493,433024.92277012876,8955.017301038062
2023-09-20,730590.2754597652,712449.9823408358,402360.19416935666,8516.72433679354
2023-09-21,715393.5141494871,700133.7955037421,371085.65571683523,8027.681660899653
2023-09-22,721296.9519797937,705164.0571208722,381211.53037511156,8244.521337946944
2023-09-25,723876.6345942332,705896.1840908164,387035.9435399948,8419.838523644752
2023-09-26,716027.7417889868,700131.2276382821,379638.65443736705,7926.182237600922
2023-09-27,707167.615729543,693633.6606730034,379638.65443736705,8152.249134948098
2023-09-28,728140.7591175048,709120.6149796748,392087.0080155638,8595.15570934256
2023-09-29,740396.1428815764,718156.1546347366,403637.3649139574,8710.495963091118
2023-10-02,736779.5401482447,715525.1791055058,402440.3853006373,8816.608996539791
2023-10-03,690388.0041261934,681625.9038702564,380187.32468657556,8258.36216839677
2023-10-04,704380.7487367475,691908.7396303366,384056.22454209387,8611.30334486736
2023-10-05,703200.1667927962,691037.1756205433,384056.22454209387,8470.588235294117
2023-10-06,736142.8056456589,715316.8073513592,400273.42906012817,8996.539792387544
2023-10-09,729479.9628500091,710388.3473585526,390975.5462843491,8936.562860438293
2023-10-10,738203.0908588888,716757.4660385181,394260.3343121304,9264.129181084198
2023-10-11,739253.6777147204,717529.3519529791,396002.37498251244,9485.58246828143
2023-10-12,733382.6083610879,713259.1081050537,394579.690861613,9545.55940023068
2023-10-13,743804.7946180706,722587.2285458623,396074.8293523784,8756.632064590543
2023-10-16,753336.6855830431,729222.0189213158,396074.8293523784,9116.493656286044
2023-10-17,735377.994602884,716137.2141067057,403051.76420891983,8908.881199538639
2023-10-18,735377.994602884,716137.2141067057,380839.382974565,8433.67935409458
2023-10-19,738843.0148462448,719511.5739082167,387551.67072061985,8050.749711649366
2023-10-20,704452.4402455316,694429.3599029644,387551.67072061985,7686.274509803921
2023-10-23,686130.6680920346,680957.2111638776,382865.6825955355,7557.093425605536
2023-10-24,692739.6618356704,685863.9031670355,384733.4391755663,7783.160322952711
2023-10-25,680362.9456378513,677803.0339995043,376551.8049484197,6901.960784313726
2023-10-26,660042.0525747479,657558.5996721203,376551.8049484197,6786.6205305651665
2023-10-27,676799.2775558628,674252.7744599073,376551.8049484197,6985.005767012688
2023-10-30,662425.1550373111,662319.408701943,368283.2819654231,6698.9619377162635
2023-10-31,666366.1199724489,665603.0396189478,370112.6915531182,6878.892733564014
2023-11-01,687038.0561441093,682808.5839163054,383327.20818418753,7363.321799307959
2023-11-02,699133.1308804756,692875.2748747598,398940.8624374862,7866.205305651673
2023-11-03,714344.7368778263,702297.4303459104,398940.8624374862,8484.429065743945
2023-11-06,715705.077683442,703140.0331957669,398940.8624374862,8433.67935409458
2023-11-07,720622.9844516555,706763.7085434197,402177.8860074382,8581.314878892734
2023-11-08,713034.8398631664,701184.5073939601,399993.71323573915,8618.223760092273
2023-11-09,694581.6225572438,687630.6774206274,392553.326492823,8475.20184544406
2023-11-10,751840.045814442,729774.8692010649,419840.955038803,9513.264129181085
2023-11-13,744397.8990150737,724291.7840033702,412489.7268236613,9227.22029988466
2023-11-14,744397.8990150737,724291.7840033702,421575.82720852486,10228.373702422146
2023-11-15,735953.410390419,717102.430672766,429767.3090588636,10459.054209919263
2023-11-16,727413.1031326411,709831.8810523277,431587.2534162113,10479.815455594002
2023-11-17,732318.5280425686,714025.5168176567,435135.28095345874,10671.280276816608
2023-11-20,749805.241309108,728945.5035033483,449753.80372259475,11155.709342560553
2023-11-21,741609.4966148189,721952.2182838835,437477.554529859,10528.258362168397
2023-11-22,725404.4137850403,708148.6146270987,437477.554529859,10606.689734717416
2023-11-24,725000.4560249168,707804.5205626993,437477.554529859,10643.598615916955
2023-11-27,719285.1699197419,702922.2585662513,437821.9573261303,10579.008073817762
2023-11-28,700352.211919676,686729.7866966869,425199.4168769451,10399.077277970011
2023-11-29,708725.502470068,693940.4413529813,433741.33523241925,10726.643598615918
2023-11-30,713057.532736987,697642.0858213706,437007.4700364175,10500.576701268743
2023-12-01,721597.8360736825,704953.2990332679,444116.77253827173,10648.212226066897
2023-12-04,712367.299248691,697051.1882853028,429896.52896039106,10288.350634371396
2023-12-05,710031.4398737199,695051.2553007742,428894.8643307199,10103.806228373702
2023-12-06,734878.8579393328,716386.0880854783,447217.4340818078,9914.648212226068
2023-12-07,752252.3999763468,730723.0449656688,462880.68098634825,10698.961937716263
2023-12-08,757457.2108177879,735141.8112823067,458797.7854693629,10929.64244521338
2023-12-11,799679.3888647497,770966.9026828795,486092.4556171364,12059.976931949252
2023-12-12,807536.9437619902,777581.6925568844,478618.9888138497,12318.33910034602
2023-12-13,826379.7514903459,793457.7317138256,495050.8902195197,12885.813148788928
2023-12-14,859257.1596459241,821074.3795316725,524907.9455197481,13921.56862745098
2023-12-15,853955.7483595932,816654.3632071217,529589.1647255057,14103.806228373702
2023-12-18,853478.7150313419,816255.684211066,529589.1647255057,13983.852364475202
2023-12-19,852444.9782449799,815390.613619542,531471.0747642191,14196.078431372549
2023-12-20,837644.1244915617,802770.7738971538,484585.4644448437,13047.28950403691
2023-12-21,817064.7190933819,783048.1438269343,509854.71515993995,13960.784313725491
2023-12-22,806112.3054917714,773863.7627452901,509854.71515993995,14085.351787773934
2023-12-26,828854.1663652754,792940.1220398115,524370.4164562675,14828.14302191465
2023-12-27,832764.1295825725,796220.4095951817,530445.325954123,14938.869665513266
2023-12-28,832764.1295825725,796220.4095951817,530445.325954123,14853.51787773933
2023-12-29,832764.1295825725,796220.4095951817,530445.325954123,14484.429065743945
2024-01-02,832764.1295825725,796220.4095951817,530445.325954123,12929.64244521338
2024-01-03,832764.1295825725,796220.4095951817,530445.325954123,12096.885813148789
2024-01-04,837741.1471166903,800384.1967336461,530445.325954123,11778.546712802769
2024-01-05,836172.1740792763,799073.881746592,528441.3970256196,11967.704728950404
2024-01-08,887867.0049958995,842230.8427535229,571507.4260316836,13111.8800461361
2024-01-09,888679.9160947097,842869.85312809,552637.3359919409,13125.720876585929
2024-01-10,891250.3951345338,845006.873583308,552637.3359919409,13014.994232987312
2024-01-11,886945.4568115348,841435.498264428,549777.350371122,13130.33448673587
2024-01-12,890430.8137070724,844326.949119301,552398.3164996098,12950.40369088812
2024-01-16,905179.2190875257,856563.6287541669,565728.5176756745,13476.355247981544
2024-01-17,893789.4121594988,847113.5617885573,547928.4480900704,13084.198385236448
2024-01-18,893789.4121594988,847113.5617885573,548782.8327592362,14387.543252595156
2024-01-19,936332.0536698545,882394.403199876,569855.2694698608,16096.88581314879
2024-01-22,924193.4242613871,872441.8737455955,569855.2694698608,16267.589388696655
2024-01-23,925207.3772972893,873285.7757849992,571660.2337939243,16562.860438292966
2024-01-24,932650.9566558844,879445.7567991436,588815.0796967959,17291.81084198385
2024-01-25,971660.2411642204,911608.6383547836,619551.2489650269,17130.334486735872
2024-01-26,971660.2411642204,911608.6383547836,594215.0496666798,15690.888119953863
2024-01-29,976687.703616214,915735.794386615,597637.8793285472,16152.249134948097
2024-01-30,938239.9409098435,884167.2081390541,575096.8379769855,15474.048442906575
2024-01-31,898136.9259812891,851238.194062329,540405.7879924692,14795.847750865052
2024-02-01,898136.9259812891,851238.194062329,543650.5675246243,14971.164936562862
2024-02-02,914939.4679669733,865172.7005351954,558357.9278130842,15538.638985005768
2024-02-05,924490.7161383843,873093.3558844122,574264.2600116123,16207.612456747405
2024-02-06,919072.1565734115,867637.0341994336,578676.1183453181,15607.8431372549
2024-02-07,921432.3443584448,868794.5541598221,582948.0126300481,16373.70242214533
2024-02-08,939560.9233515615,883749.139702837,599287.8423127386,17139.561707035755
2024-02-09,964884.2607356538,904588.6543198912,624132.2423634559,18149.942329873127
2024-02-12,948254.2825055552,890950.2988697106,625504.0308608556,18071.510957324106
2024-02-13,880880.0131978906,835688.1553944462,631374.0785944347,16950.40369088812
2024-02-14,886677.6049213018,840500.7931293449,657279.8124224443,18092.27220299885
2024-02-15,893809.3862731578,846420.9547565237,657279.8124224443,18020.76124567474
2024-02-16,855211.2630504486,814438.2096542115,624882.172099306,17679.35409457901
2024-02-20,821870.9019381271,785239.0052196353,605451.1495441296,16793.540945790082
2024-02-21,844162.3885031535,805175.8368333306,605451.1495441296,16678.200692041522
2024-02-22,884211.4441745429,838656.8500813647,613083.6462347531,19095.732410611305
2024-02-23,878002.4473072855,832767.7408765857,622330.4830508602,18505.190311418686
2024-02-26,867546.4982861355,822850.4825912949,622330.4830508602,19021.914648212223
2024-02-27,867546.4982861355,822850.4825912949,607107.7960368993,18966.55132641292
2024-02-28,852856.7863532015,810659.1971617609,577564.8528230246,18228.373702422145
2024-02-29,897641.5410825068,847800.4272390348,620119.6629566228,19757.78546712803
2024-03-01,962922.0846781172,901695.2298792332,642090.430452506,22302.191464821226
2024-03-04,959568.060736772,899037.6218323278,642090.430452506,22920.415224913497
2024-03-05,904041.0927068098,853474.9781892784,618316.8788494972,21614.763552479817
2024-03-06,948216.0382686247,889817.6038355057,656296.2403270784,23164.93656286044
2024-03-07,981041.8477637803,916771.2296168092,656296.2403270784,25538.638985005768
2024-03-08,882124.2306451784,838922.2274345836,656296.2403270784,22620.530565167242
2024-03-11,848275.541480826,812165.9478685918,656296.2403270784,21543.25259515571
2024-03-12,853138.1665131982,816239.6255723548,661937.5384006996,22908.88119953864
2024-03-13,840618.2262548287,805751.010648641,637599.8711305807,21199.538638985006
2024-03-14,798988.4087721865,770224.3499261794,637599.8711305807,20073.817762399078
2024-03-15,779399.4790339627,755484.1004035482,637599.8711305807,19686.274509803923
2024-03-18,794091.6691692707,767949.9120656981,637599.8711305807,19612.456747404845
2024-03-19,796233.4584818953,769762.2828610148,638061.9878399038,19063.437139561705
2024-03-20,815780.0636069064,786292.4639408586,658368.5594918366,20048.442906574393
2024-03-21,847584.6850302132,813186.8877268411,722068.6280116803,21361.014994232984
2024-03-22,850640.8664571727,815752.5202452904,722068.6280116803,21439.446366782005
2024-03-25,847715.6647330984,813320.3152817534,738977.0692696975,21160.322952710496
2024-03-26,854415.3910439732,818956.1242948789,753400.9895612884,20733.56401384083
2024-03-27,854415.3910439732,818956.1242948789,753400.9895612884,21471.741637831605
2024-03-28,847478.1188628086,813137.9281359145,746325.0998082878,21467.12802768166
2024-04-01,857842.1842521657,821832.3954248136,764200.3827821264,22161.47635524798
2024-04-02,841325.7588234211,807974.3833677748,727388.1814872089,21146.48212226067
2024-04-03,859536.0541665454,823276.7445482521,751094.7902126578,21333.333333333336
2024-04-04,895778.4467878904,856317.532438366,781130.4263798415,19485.582468281427
2024-04-05,897538.2288880211,857583.6567097427,781130.4263798415,20175.317185697808
2024-04-08,903940.6579830609,862938.996823075,781130.4263798415,20299.88465974625
2024-04-09,903940.6579830609,862938.996823075,773355.0922559462,20945.790080738177
2024-04-10,903940.6579830609,862938.996823075,719890.0620782702,19831.603229527107
2024-04-11,926878.3897625847,882099.1376927882,731075.2150519646,21130.33448673587
2024-04-12,905284.5022017399,864061.5247514828,731075.2150519646,19079.584775086503
2024-04-15,905284.5022017399,864061.5247514828,731075.2150519646,18329.873125720875
2024-04-16,908540.462252698,866780.7595052022,725091.1012898892,18712.80276816609
2024-04-17,920400.9469797119,878072.791979326,725367.9911056141,17010.38062283737
2024-04-18,888200.7338013117,851653.5197684192,725367.9911056141,16078.431372549021
2024-04-19,792745.3426141399,772650.166054424,725367.9911056141,14117.64705882353
2024-04-22,813456.2834618306,789165.6746814271,725367.9911056141,14860.438292964245
2024-04-23,838898.6965769578,807654.5624488723,725367.9911056141,15847.750865051905
2024-04-24,864738.7000658503,826420.7294660264,725367.9911056141,16385.236447520187
2024-04-25,894751.3916671567,847932.8149820053,744928.4417218294,17280.276816608995
2024-04-26,928269.1698431668,871757.2108637252,742299.9682627632,18348.327566320648
2024-04-29,932917.0496724879,875027.2080493027,742299.9682627632,18758.93886966551
2024-04-30,880969.5931853201,838475.597087627,707613.4674350077,17720.876585928487
2024-05-01,836392.9974974605,807110.909403067,676422.7222085767,15813.148788927334
2024-05-02,836392.9974974605,807110.909403067,676422.7222085767,16855.8246828143
2024-05-03,836392.9974974605,807110.909403067,676422.7222085767,17970.011534025376
2024-05-06,848964.1790834634,816209.2081386868,676422.7222085767,19086.505190311418
2024-05-07,849549.1059164923,816632.5445632678,676422.7222085767,18602.076124567473
2024-05-08,857375.8144654831,822275.136209888,684382.4445502345,18528.258362168395
2024-05-09,860386.4320198975,824445.6125164188,688525.0260941309,18422.145328719722
2024-05-10,843197.2869323506,812092.2837769131,679980.9949946599,18929.64244521338
2024-05-13,850736.7304752106,817510.6582291345,673954.4332871679,19049.59630911188
2024-05-14,876232.7527511605,838948.3845616037,701867.5739291927,19990.772779700113
2024-05-15,913910.7221852303,870511.0953938373,749740.5604922761,21670.12687427912
2024-05-16,890522.6421482718,851018.9080458758,749821.0969883911,21324.10611303345
2024-05-17,901197.1865704582,859915.4752476008,749821.0969883911,20964.244521337947
2024-05-20,928590.4227195571,882786.5899477522,777776.5222023957,22339.10034602076
2024-05-21,924368.9500337868,879246.727439862,746300.5575078026,22122.26066897347
2024-05-22,926931.6978127123,881399.2307425432,743714.8000811568,22853.51787773933
2024-05-23,979492.6087949264,925088.7519469551,796411.9188462913,22530.56516724337
2024-05-24,991810.5254815379,935268.277869765,799107.6574186115,23778.546712802767
2024-05-28,1004952.9381698368,946131.0591984072,826777.8816564236,24996.539792387543
2024-05-29,981906.0150750249,927147.0229161979,826777.8816564236,23430.21914648212
2024-05-30,981906.0150750249,927147.0229161979,826777.8816564236,22989.619377162628
2024-05-31,971166.3266760021,917006.2660888343,826777.8816564236,22445.213379469435
2024-06-03,947620.5199207983,894773.5632638296,826777.8816564236,22385.236447520187
2024-06-04,949827.0030034826,896856.9950687254,826777.8816564236,21956.17070357555
2024-06-05,949827.0030034826,896856.9950687254,877086.540672817,24779.700115340253
2024-06-06,949827.0030034826,896856.9950687254,876259.5897831884,24179.930795847748
2024-06-07,937133.010439447,886369.1809808915,864090.5718288431,23815.455594002306
2024-06-10,961082.1718945673,906293.7962300854,895832.3560635234,24980.392156862745
2024-06-11,953038.0639236195,899631.0137439893,878631.467706016,25010.38062283737
2024-06-12,994779.5757052731,934096.1401180524,940413.5769170905,27132.641291810844
2024-06-13,992777.8562796274,932451.4807076517,959426.017963657,28069.204152249138
2024-06-14,968903.4695164948,912837.245407972,961897.5140033655,27681.66089965398
2024-06-17,983719.7476020718,925046.1313924138,993610.3874323092,28895.040369088816
2024-06-18,997941.3264553408,936747.6211477078,1016079.2829973106,30085.35178777393
2024-06-20,1009703.3788575444,947590.6764545009,1020197.6835279003,27640.138408304498
2024-06-21,1002116.0385405684,942016.5946005019,1020197.6835279003,26765.859284890426
2024-06-24,922347.9195843647,876296.6681279544,943941.8895037567,24507.497116493654
2024-06-25,941183.5263177855,891863.3791889683,960894.5930951807,25580.161476355246
2024-06-26,921194.1056875059,875283.1980899137,939527.7984315308,25231.833910034602
2024-06-27,898018.3998022947,856015.0545480305,909244.3626090962,24839.677047289504
2024-06-28,906058.3828962166,862702.4761093862,922233.86395307,25531.718569780853
2024-07-01,902284.25288259,859560.4143751009,917287.4498043072,25573.241061130335
2024-07-02,930677.7666541785,883228.341457905,953717.6326968691,26606.689734717416
2024-07-03,951867.5776518778,900827.8476438883,986420.1826749705,27935.409457900805
2024-07-05,959999.8160449993,907578.0844601281,1007230.5178712305,28055.36332179931
2024-07-08,972982.5593977117,918317.6663880504,1029578.03387484,29683.96770472895
2024-07-09,977138.0728804609,921755.18928195,1040374.7115640923,29577.854671280278
2024-07-10,995915.4588325014,937254.1594326,1066686.4950618534,31667.82006920415
2024-07-11,1025108.1007886444,963871.458193504,1085809.9544712752,28519.031141868512
2024-07-12,1024253.8837371382,962789.1213750194,1085809.9544712752,29540.945790080736
2024-07-15,1007897.0730865895,949352.5114525434,1045845.3209832223,29660.89965397924
2024-07-16,1016619.8045280853,956521.1354342187,1057065.6133948914,30154.55594002307
2024-07-17,1016619.8045280853,956521.1354342187,1057065.6133948914,23727.7970011534
2024-07-18,1016619.8045280853,956521.1354342187,1057065.6133948914,23891.58016147635
2024-07-19,1025051.2793155531,964454.1737255959,1057065.6133948914,21674.740484429065
2024-07-22,1011247.9835625603,951466.875949594,1057065.6133948914,24401.384083044984
2024-07-23,992938.1952151218,936392.9151346077,1057065.6133948914,23284.89042675894
2024-07-24,974778.8630135834,923671.7463919942,1057065.6133948914,19746.25144175317
2024-07-25,930530.468800013,886634.4463188584,1057065.6133948914,18242.214532871974
2024-07-26,974727.4786601516,920229.4737906868,1057065.6133948914,19326.41291810842
2024-07-29,934120.4672103653,891476.9996914538,1057065.6133948914,19234.14071510957
2024-07-30,967734.7170046248,920783.0031765953,1057065.6133948914,16871.9723183391
2024-07-31,938295.3707630979,892771.9696076722,1057065.6133948914,20567.474048442906
2024-08-01,938295.3707630979,892771.9696076722,1057065.6133948914,15953.863898500575
2024-08-02,938295.3707630979,892771.9696076722,1057065.6133948914,13527.104959630911
2024-08-05,938295.3707630979,892771.9696076722,1057065.6133948914,12936.562860438291
2024-08-06,926168.4653069731,885560.380374512,1015360.4856157274,13194.925028835063
2024-08-07,995838.2018121539,926991.3557767409,1081116.7877409812,12092.272202998847
2024-08-08,995838.2018121539,926991.3557767409,1081116.7877409812,14551.326412918108
2024-08-09,989134.6066261457,923091.2651428231,1081116.7877409812,14269.896193771625
2024-08-12,990692.5960218128,923736.7436803962,1077009.2465418521,14532.87197231834
2024-08-13,1070275.3978948735,979123.4246818731,1150160.7781024673,16267.589388696655
2024-08-14,1070540.639631449,976991.2084588427,1170573.4073751536,16138.408304498269
2024-08-15,1043084.7683623903,951934.574588612,1209522.4237308493,18454.44059976932
2024-08-16,1049471.9373814124,956306.3432171296,1182957.1448649932,18325.25951557093
2024-08-19,1079658.2550989888,976958.2718516416,1219020.971037711,19192.618223760095
2024-08-20,1039190.5598990051,949425.7806422408,1206248.8275046137,18459.05420991926
2024-08-21,1061497.4492384475,964612.2384303282,1212658.7721347471,19275.663206459052
2024-08-22,1087275.969144226,986724.426244556,1223939.9683198398,17312.57208765859
2024-08-23,1091728.033670303,987710.9996171723,1223939.9683198398,18643.598615916955
2024-08-26,1081041.6165766304,979757.866466386,1223939.9683198398,17287.19723183391
2024-08-27,1125464.6156298374,1016261.0490269058,1223939.9683198398,17767.012687427912
2024-08-28,1068765.6341635194,970679.2175971065,1223939.9683198398,16848.90426758939
2024-08-29,1049606.9182650712,954522.3290518402,1223939.9683198398,16775.086505190313
2024-08-30,1102385.0256835544,996360.4423893279,1223939.9683198398,17877.73933102653
2024-09-03,1102385.0256835544,996360.4423893279,1223939.9683198398,13905.420991926181
2024-09-04,1121892.3484862808,1009583.8110341695,1223939.9683198398,13923.87543252595
2024-09-05,1111848.3621773673,1002772.8945722862,1222637.0969726592,13725.490196078432
2024-09-06,1119667.960508223,1012218.1866201666,1202373.467109007,11930.795847750866
2024-09-09,1108646.2744273972,1002254.2048936856,1202373.467109007,12682.814302191464
2024-09-10,1118085.429053571,1007587.5293232984,1202373.467109007,13042.675893886966
2024-09-11,1164574.1089377732,1008379.3560273282,1279722.8705819505,14800.461361014994
2024-09-12,1151700.992281059,1002640.3542410288,1268065.0849153488,14708.189158016146
2024-09-13,1178778.3525528465,1017315.6948223457,1273466.3240275402,15395.617070357554
2024-09-16,1154273.3049346914,1003518.4303915503,1235373.0040471554,14920.415224913497
2024-09-17,1172629.6130275333,1012971.3476902309,1263482.9628124095,14862.745098039219
2024-09-18,1111463.222286493,972444.6748036838,1208041.8281619714,14371.395617070357
2024-09-19,1210250.2315227217,1036447.2435401686,1292203.613868322,16189.158016147636
2024-09-20,1210250.2315227217,1036447.2435401686,1265244.607196174,15492.502883506342
2024-09-23,1210250.2315227217,1036447.2435401686,1265244.607196174,15656.2860438293
2024-09-24,1205129.876891911,1033158.4748387729,1266319.7047186603,16230.680507497116
2024-09-25,1228164.878496204,1048054.0034898988,1287451.716431795,16895.04036908881
2024-09-26,1276060.8801527082,1078944.8415841507,1375474.680748505,18214.532871972315
2024-09-27,1273350.6347962022,1076653.2540178276,1375474.680748505,17356.401384083045
2024-09-30,1286881.9394482472,1089129.0256912645,1366358.803644764,16901.960784313724
2024-10-01,1293190.4374562106,1095251.9801027454,1362817.176890873,15603.229527104959
2024-10-02,1312949.0674396239,1107461.4709136537,1362817.176890873,16193.77162629758
2024-10-03,1316715.0741151178,1109841.7286333675,1376071.3258188001,16260.66897347174
2024-10-04,1348811.3246240872,1130210.5765412184,1434612.811270376,16904.267589388695
2024-10-07,1345729.742673841,1128273.9621780398,1432519.8398367302,16779.700115340253
2024-10-08,1358821.3138490734,1136504.2376355408,1448418.8728449212,17268.74279123414
2024-10-09,1374737.263069977,1146489.368652694,1462188.7789185038,17785.467128027678
2024-10-10,1356922.6253103658,1135312.8196029682,1425098.0033224556,17427.91234140715
2024-10-11,1376000.7241228702,1147326.4184101983,1431732.69408827,17813.148788927334
2024-10-14,1410399.022731462,1171231.5007813629,1484760.78075159,18869.665513264128
2024-10-15,1230994.2352628359,1045409.6289752708,1468990.4463032777,15898.500576701268
2024-10-16,1261380.6665907048,1066330.2523380872,1468990.4463032777,15866.205305651672
2024-10-17,1261380.6665907048,1066330.2523380872,1468990.4463032777,16267.589388696655
2024-10-18,1261380.6665907048,1066330.2523380872,1468990.4463032777,16262.975778546712
2024-10-21,1261380.6665907048,1066330.2523380872,1463890.2654275675,16216.83967704729
2024-10-22,1244619.4621958015,1053932.0466955444,1414642.5691668796,15884.659746251442
2024-10-23,1223229.6845567545,1035953.2642937382,1375015.3213101828,15596.309111880048
2024-10-24,1212283.1023760545,1026682.6034471899,1408187.8888447299,15808.535178777394
2024-10-25,1203465.1571906605,1020148.17511154,1404513.379906718,16341.407151095733
