date,strategy,leg,ticker,action,qty,price,pnl,side,regime_today,active_today,bear_streak,equity_eod,cash_eod,reason_short,reason_detail
2017-11-21,longbyungi,LONG,SOXL,STOP_BUY,447505.5562212012,11.373683806307314,0.0,,BULL,longbyungi,0,5076502.96831777,0.0,롱변기 진입,"BULL regime — SOXL intraday High가 시가 × (1+breakout_thr) 터치 → stop-buy 체결 (entry × 11.3737, slippage +0.05%)"
2017-11-22,longbyungi,LONG,SOXL,MOO_SELL,447505.5562212012,11.436945673942567,24737.27806204557,,BULL,longbyungi,0,5116305.401431979,5116305.401431979,롱변기 익일 MOO 청산,"전일 carry position을 익일 시가에 청산. SOXL @ 11.4369 (slippage −0.05%, commission 0.035%)"
2017-11-24,longbyungi,LONG,SOXL,STOP_BUY,448984.9072046186,11.391285628981588,0.0,,BULL,longbyungi,0,5127407.674531574,0.0,롱변기 진입,"BULL regime — SOXL intraday High가 시가 × (1+breakout_thr) 터치 → stop-buy 체결 (entry × 11.3913, slippage +0.05%)"
2017-11-27,longbyungi,LONG,SOXL,MOO_SELL,448984.9072046186,11.21039160346985,-84770.42144246586,,BULL,longbyungi,0,5031534.979989513,5031534.979989513,롱변기 익일 MOO 청산,"전일 carry position을 익일 시가에 청산. SOXL @ 11.2104 (slippage −0.05%, commission 0.035%)"
2017-12-05,yangbyungi,LONG,SOXL,STOP_BUY,403242.2278028573,8.731333051128386,0.0,,BEAR,yangbyungi,1,5021491.619355699,2386908.541695572,양변기 v5 SOXL LONG 진입,"BEAR regime — SOXL intraday High가 시가 × (1+thr) 터치 → stop-buy. F1_A6 spec, RSI-based alloc 분기, gap filter 통과"
2017-12-05,yangbyungi,LONG,SOXL,LOC_SELL,100810.55695071432,8.70697760820389,-3070.573799446458,loser,BEAR,yangbyungi,1,5021491.619355699,2386908.541695572,양변기 v5 loser LOC 전량청산,"종가 > entry → loc_on_loss 100% 적용. SOXL 종가 @ 8.7070, pnl $-3,071. F1_A6 asymmetric LOC"
2017-12-06,yangbyungi,LONG,SOXL,MOO_SELL,302431.67085214297,8.463766411781311,-82740.7457333915,,BEAR,yangbyungi,2,5025008.2892023735,1483717.0981370024,양변기 v5 carry 익일 MOO 청산,LOC 미체결분 또는 다음날 강제청산. SOXL 시가 @ 8.4638
2017-12-06,yangbyungi,LONG,SOXL,STOP_BUY,402449.9748462936,8.599317928376196,0.0,,BEAR,yangbyungi,2,5025008.2892023735,1483717.0981370024,양변기 v5 SOXL LONG 진입,"BEAR regime — SOXL intraday High가 시가 × (1+thr) 터치 → stop-buy. F1_A6 spec, RSI-based alloc 분기, gap filter 통과"
2017-12-07,yangbyungi,LONG,SOXL,MOO_SELL,402449.9748462936,9.00616151380539,161254.3270568233,,BEAR,yangbyungi,3,5106977.9875134975,5106977.9875134975,양변기 v5 carry 익일 MOO 청산,LOC 미체결분 또는 다음날 강제청산. SOXL 시가 @ 9.0062
2017-12-11,longbyungi,LONG,SOXL,STOP_BUY,561074.9284124393,9.098947238738536,0.0,,BULL,longbyungi,0,5090071.497998592,0.0,롱변기 진입,"BULL regime — SOXL intraday High가 시가 × (1+breakout_thr) 터치 → stop-buy 체결 (entry × 9.0989, slippage +0.05%)"
2017-12-12,longbyungi,LONG,SOXL,MOO_SELL,561074.9284124393,8.9955,-61594.97131088656,,BULL,longbyungi,0,5045383.016202611,5045383.016202611,롱변기 익일 MOO 청산,"전일 carry position을 익일 시가에 청산. SOXL @ 8.9955 (slippage −0.05%, commission 0.035%)"
2017-12-13,longbyungi,LONG,SOXL,STOP_BUY,559007.7834428573,9.022446376197337,0.0,,BULL,longbyungi,0,4918523.311230112,0.0,롱변기 진입,"BULL regime — SOXL intraday High가 시가 × (1+breakout_thr) 터치 → stop-buy 체결 (entry × 9.0224, slippage +0.05%)"
2017-12-14,longbyungi,LONG,SOXL,MOO_SELL,559007.7834428573,8.782938868522644,-137370.23311180342,,BULL,longbyungi,0,4826608.901960424,-9.313225746154783e-10,롱변기 익일 MOO 청산,"전일 carry position을 익일 시가에 청산. SOXL @ 8.7829 (slippage −0.05%, commission 0.035%)"
2017-12-14,longbyungi,LONG,SOXL,STOP_BUY,549811.110795326,8.923602094073294,0.0,,BULL,longbyungi,0,4826608.901960424,-9.313225746154783e-10,롱변기 진입,"BULL regime — SOXL intraday High가 시가 × (1+breakout_thr) 터치 → stop-buy 체결 (entry × 8.9236, slippage +0.05%)"
2017-12-15,longbyungi,LONG,SOXL,MOO_SELL,549811.110795326,8.862233460426332,-37163.75413435232,,BULL,longbyungi,0,4958461.390638949,0.0,롱변기 익일 MOO 청산,"전일 carry position을 익일 시가에 청산. SOXL @ 8.8622 (slippage −0.05%, commission 0.035%)"
2017-12-15,longbyungi,LONG,SOXL,STOP_BUY,540765.7397759489,9.004166629128456,0.0,,BULL,longbyungi,0,4958461.390638949,0.0,롱변기 진입,"BULL regime — SOXL intraday High가 시가 × (1+breakout_thr) 터치 → stop-buy 체결 (entry × 9.0042, slippage +0.05%)"
2017-12-18,longbyungi,LONG,SOXL,MOO_SELL,540765.7397759489,9.51190903234482,271065.1955174264,,BULL,longbyungi,0,5205580.541447512,0.0,롱변기 익일 MOO 청산,"전일 carry position을 익일 시가에 청산. SOXL @ 9.5119 (slippage −0.05%, commission 0.035%)"
2017-12-18,longbyungi,LONG,SOXL,STOP_BUY,531869.1812037409,9.664247085206508,0.0,,BULL,longbyungi,0,5205580.541447512,0.0,롱변기 진입,"BULL regime — SOXL intraday High가 시가 × (1+breakout_thr) 터치 → stop-buy 체결 (entry × 9.6642, slippage +0.05%)"
2017-12-19,longbyungi,LONG,SOXL,MOO_SELL,531869.1812037409,9.736462341308595,34797.545330327004,,BULL,longbyungi,0,5176711.769804209,5176711.769804209,롱변기 익일 MOO 청산,"전일 carry position을 익일 시가에 청산. SOXL @ 9.7365 (slippage −0.05%, commission 0.035%)"
2017-12-22,longbyungi,LONG,SOXL,STOP_BUY,537842.2767983868,9.621594987688065,0.0,,BULL,longbyungi,0,5163644.5979646575,9.313225746154783e-10,롱변기 진입,"BULL regime — SOXL intraday High가 시가 × (1+breakout_thr) 터치 → stop-buy 체결 (entry × 9.6216, slippage +0.05%)"
2017-12-26,longbyungi,LONG,SOXL,MOO_SELL,537842.2767983868,9.262034032344818,-196941.82777883575,,BULL,longbyungi,0,4979769.942025373,4979769.942025373,롱변기 익일 MOO 청산,"전일 carry position을 익일 시가에 청산. SOXL @ 9.2620 (slippage −0.05%, commission 0.035%)"
2017-12-27,longbyungi,LONG,SOXL,STOP_BUY,528765.586815701,9.414431945793629,0.0,,BULL,longbyungi,0,4979561.424509266,-9.313225746154783e-10,롱변기 진입,"BULL regime — SOXL intraday High가 시가 × (1+breakout_thr) 터치 → stop-buy 체결 (entry × 9.4144, slippage +0.05%)"
2017-12-28,longbyungi,LONG,SOXL,MOO_SELL,528765.586815701,9.527233588218689,56140.13133868575,,BULL,longbyungi,0,5035910.0733640585,5035910.0733640585,롱변기 익일 MOO 청산,"전일 carry position을 익일 시가에 청산. SOXL @ 9.5272 (slippage −0.05%, commission 0.035%)"
2018-01-02,longbyungi,LONG,SOXL,STOP_BUY,530189.6262041337,9.494995512385367,0.0,,BULL,longbyungi,0,5276093.547870098,9.313225746154783e-10,롱변기 진입,"BULL regime — SOXL intraday High가 시가 × (1+breakout_thr) 터치 → stop-buy 체결 (entry × 9.4950, slippage +0.05%)"
2018-01-03,longbyungi,LONG,SOXL,MOO_SELL,530189.6262041337,10.04564147567749,288320.69239149336,,BULL,longbyungi,0,5447592.616737499,0.0,롱변기 익일 MOO 청산,"전일 carry position을 익일 시가에 청산. SOXL @ 10.0456 (slippage −0.05%, commission 0.035%)"
2018-01-03,longbyungi,LONG,SOXL,STOP_BUY,521467.0635176432,10.20652752462387,0.0,,BULL,longbyungi,0,5447592.616737499,0.0,롱변기 진입,"BULL regime — SOXL intraday High가 시가 × (1+breakout_thr) 터치 → stop-buy 체결 (entry × 10.2065, slippage +0.05%)"
2018-01-04,longbyungi,LONG,SOXL,MOO_SELL,521467.0635176432,10.65866755771637,231967.9561522575,,BULL,longbyungi,0,5556198.721907809,5556198.721907809,롱변기 익일 MOO 청산,"전일 carry position을 익일 시가에 청산. SOXL @ 10.6587 (slippage −0.05%, commission 0.035%)"
2018-01-05,longbyungi,LONG,SOXL,STOP_BUY,508974.24941538856,10.91264388941288,0.0,,BULL,longbyungi,0,5508119.09806658,0.0,롱변기 진입,"BULL regime — SOXL intraday High가 시가 × (1+breakout_thr) 터치 → stop-buy 체결 (entry × 10.9126, slippage +0.05%)"
2018-01-08,longbyungi,LONG,SOXL,MOO_SELL,508974.24941538856,10.805261704444886,-58523.61613914557,,BULL,longbyungi,0,5539313.821756497,0.0,롱변기 익일 MOO 청산,"전일 carry position을 익일 시가에 청산. SOXL @ 10.8053 (slippage −0.05%, commission 0.035%)"
2018-01-08,longbyungi,LONG,SOXL,STOP_BUY,500600.71742435376,10.978313457055089,0.0,,BULL,longbyungi,0,5539313.821756497,0.0,롱변기 진입,"BULL regime — SOXL intraday High가 시가 × (1+breakout_thr) 터치 → stop-buy 체결 (entry × 10.9783, slippage +0.05%)"
2018-01-09,longbyungi,LONG,SOXL,MOO_SELL,500600.71742435376,11.114439885616305,64274.11093753204,,BULL,longbyungi,0,5561949.216706196,5561949.216706196,롱변기 익일 MOO 청산,"전일 carry position을 익일 시가에 청산. SOXL @ 11.1144 (slippage −0.05%, commission 0.035%)"
2018-01-12,longbyungi,LONG,SOXL,STOP_BUY,520018.1463927663,10.691940760431288,0.0,,BULL,longbyungi,0,5562460.79903078,-9.313225746154783e-10,롱변기 진입,"BULL regime — SOXL intraday High가 시가 × (1+breakout_thr) 터치 → stop-buy 체결 (entry × 10.6919, slippage +0.05%)"
2018-01-16,longbyungi,LONG,SOXL,MOO_SELL,520018.1463927663,10.931864440441132,120828.99746996816,,BULL,longbyungi,0,5529595.821796342,0.0,롱변기 익일 MOO 청산,"전일 carry position을 익일 시가에 청산. SOXL @ 10.9319 (slippage −0.05%, commission 0.035%)"
2018-01-16,longbyungi,LONG,SOXL,STOP_BUY,511462.9226466926,11.106943800151344,0.0,,BULL,longbyungi,0,5529595.821796342,0.0,롱변기 진입,"BULL regime — SOXL intraday High가 시가 × (1+breakout_thr) 터치 → stop-buy 체결 (entry × 11.1069, slippage +0.05%)"
2018-01-17,longbyungi,LONG,SOXL,MOO_SELL,511462.9226466926,11.085787722587586,-14793.315026647411,,BULL,longbyungi,0,5906459.341783483,0.0,롱변기 익일 MOO 청산,"전일 carry position을 익일 시가에 청산. SOXL @ 11.0858 (slippage −0.05%, commission 0.035%)"
2018-01-17,longbyungi,LONG,SOXL,STOP_BUY,503048.4475530518,11.26333224181652,0.0,,BULL,longbyungi,0,5906459.341783483,0.0,롱변기 진입,"BULL regime — SOXL intraday High가 시가 × (1+breakout_thr) 터치 → stop-buy 체결 (entry × 11.2633, slippage +0.05%)"
2018-01-18,longbyungi,LONG,SOXL,MOO_SELL,503048.4475530518,11.650838422298431,190899.9542157976,,BULL,longbyungi,0,5892079.625831181,0.0,롱변기 익일 MOO 청산,"전일 carry position을 익일 시가에 청산. SOXL @ 11.6508 (slippage −0.05%, commission 0.035%)"
2018-01-18,longbyungi,LONG,SOXL,STOP_BUY,494772.40554608544,11.837432515389915,0.0,,BULL,longbyungi,0,5892079.625831181,0.0,롱변기 진입,"BULL regime — SOXL intraday High가 시가 × (1+breakout_thr) 터치 → stop-buy 체결 (entry × 11.8374, slippage +0.05%)"
2018-01-19,longbyungi,LONG,SOXL,MOO_SELL,494772.40554608544,12.041976335525511,97067.43253200874,,BULL,longbyungi,0,5955952.285897323,5955952.285897323,롱변기 익일 MOO 청산,"전일 carry position을 익일 시가에 청산. SOXL @ 12.0420 (slippage −0.05%, commission 0.035%)"
2018-01-22,longbyungi,LONG,SOXL,STOP_BUY,489068.1343998605,12.173903824775216,0.0,,BULL,longbyungi,0,5975108.179384233,0.0,롱변기 진입,"BULL regime — SOXL intraday High가 시가 × (1+breakout_thr) 터치 → stop-buy 체결 (entry × 12.1739, slippage +0.05%)"
2018-01-23,longbyungi,LONG,SOXL,MOO_SELL,489068.1343998605,12.367146310806277,90307.95616789348,,BULL,longbyungi,0,6046260.242065216,6046260.242065216,롱변기 익일 MOO 청산,"전일 carry position을 익일 시가에 청산. SOXL @ 12.3671 (slippage −0.05%, commission 0.035%)"
2018-01-26,longbyungi,LONG,SOXL,STOP_BUY,519056.360520202,11.644486516513822,0.0,,BULL,longbyungi,0,6267778.213020504,0.0,롱변기 진입,"BULL regime — SOXL intraday High가 시가 × (1+breakout_thr) 터치 → stop-buy 체결 (entry × 11.6445, slippage +0.05%)"
2018-01-29,longbyungi,LONG,SOXL,MOO_SELL,519056.360520202,11.910042366027833,133559.30795115326,,BULL,longbyungi,0,6144922.577415695,-9.313225746154783e-10,롱변기 익일 MOO 청산,"전일 carry position을 익일 시가에 청산. SOXL @ 11.9100 (slippage −0.05%, commission 0.035%)"
2018-01-29,longbyungi,LONG,SOXL,STOP_BUY,510516.9598629816,12.10078774188995,0.0,,BULL,longbyungi,0,6144922.577415695,-9.313225746154783e-10,롱변기 진입,"BULL regime — SOXL intraday High가 시가 × (1+breakout_thr) 터치 → stop-buy 체결 (entry × 12.1008, slippage +0.05%)"
2018-01-30,longbyungi,LONG,SOXL,MOO_SELL,510516.9598629816,11.400963422298432,-361471.4989705719,,BULL,longbyungi,0,5675942.359593613,0.0,롱변기 익일 MOO 청산,"전일 carry position을 익일 시가에 청산. SOXL @ 11.4010 (slippage −0.05%, commission 0.035%)"
2018-01-30,longbyungi,LONG,SOXL,STOP_BUY,502118.0475402291,11.583555640389918,0.0,,BULL,longbyungi,0,5675942.359593613,0.0,롱변기 진입,"BULL regime — SOXL intraday High가 시가 × (1+breakout_thr) 터치 → stop-buy 체결 (entry × 11.5836, slippage +0.05%)"
2018-01-31,longbyungi,LONG,SOXL,MOO_SELL,502118.0475402291,11.677491730213166,43079.07892430015,,BULL,longbyungi,0,5861427.129970098,5861427.129970098,롱변기 익일 MOO 청산,"전일 carry position을 익일 시가에 청산. SOXL @ 11.6775 (slippage −0.05%, commission 0.035%)"
2018-02-01,longbyungi,LONG,SOXL,STOP_BUY,512121.2371226905,11.441385210206509,0.0,,BULL,longbyungi,0,5849790.124663436,0.0,롱변기 진입,"BULL regime — SOXL intraday High가 시가 × (1+breakout_thr) 터치 → stop-buy 체결 (entry × 11.4414, slippage +0.05%)"
2018-02-02,longbyungi,LONG,SOXL,MOO_SELL,512121.2371226905,11.063798409938812,-197404.103141319,,BULL,longbyungi,0,5664023.026828779,5664023.026828779,롱변기 익일 MOO 청산,"전일 carry position을 익일 시가에 청산. SOXL @ 11.0638 (slippage −0.05%, commission 0.035%)"
2018-02-05,longbyungi,LONG,SOXL,STOP,546625.3078663772,9.524757440701828,-459371.8241665065,,BULL,longbyungi,0,5204651.202662272,5204651.202662272,롱변기 intraday 손절,BULL regime — 진입 후 intraday Low가 entry × (1−6%) 손절선 터치 → 같은 날 손절 청산 (exit 9.5248)
2018-02-07,longbyungi,LONG,SOXL,STOP_BUY,519612.5339092367,10.012903601353168,0.0,,NEUTRAL,longbyungi,0,4850410.080010673,0.0,롱변기 진입,"NEUTRAL regime — SOXL intraday High가 시가 × (1+breakout_thr) 터치 → stop-buy 체결 (entry × 10.0129, slippage +0.05%)"
2018-02-08,longbyungi,LONG,SOXL,MOO_SELL,519612.5339092367,9.495916285037994,-272181.04899662454,,BEAR,yangbyungi,1,5097467.724029487,2959482.092199389,롱변기 익일 MOO 청산,"전일 carry position을 익일 시가에 청산. SOXL @ 9.4959 (slippage −0.05%, commission 0.035%)"
2018-02-08,yangbyungi,SHORT,SOXS,STOP_BUY,0.5318372218482831,3708461.304,0.0,,BEAR,yangbyungi,1,5097467.724029487,2959482.092199389,양변기 v5 SOXS SHORT(롱) 진입,"BEAR regime — SOXS intraday High가 시가 × (1+thr) 터치 → stop-buy. F1_A6 spec, RSI-based alloc 분기, gap filter 통과"
2018-02-09,yangbyungi,SHORT,SOXS,MOO_SELL,0.5318372218482831,3730134.0,10141.703779275762,,BEAR,yangbyungi,2,4942611.857444923,4942611.857444923,양변기 v5 carry 익일 MOO 청산,LOC 미체결분 또는 다음날 강제청산. SOXS 시가 @ 3730134.0000
2018-02-12,yangbyungi,LONG,SOXL,STOP_BUY,319254.05744793086,9.285800634233947,0.0,,BEAR,yangbyungi,3,4966965.17598024,1977044.7429779689,양변기 v5 SOXL LONG 진입,"BEAR regime — SOXL intraday High가 시가 × (1+thr) 터치 → stop-buy. F1_A6 spec, RSI-based alloc 분기, gap filter 통과"
2018-02-13,yangbyungi,LONG,SOXL,MOO_SELL,319254.05744793086,9.120770165920256,-54743.37695575692,,NEUTRAL,longbyungi,0,4930706.968652065,-9.313225746154783e-10,양변기 v5 carry 익일 MOO 청산,LOC 미체결분 또는 다음날 강제청산. SOXL 시가 @ 9.1208
2018-02-13,longbyungi,LONG,SOXL,STOP_BUY,527273.1861390913,9.26684393123388,0.0,,NEUTRAL,longbyungi,0,4930706.968652065,-9.313225746154783e-10,롱변기 진입,"NEUTRAL regime — SOXL intraday High가 시가 × (1+breakout_thr) 터치 → stop-buy 체결 (entry × 9.2668, slippage +0.05%)"
2018-02-14,longbyungi,LONG,SOXL,MOO_SELL,527273.1861390913,9.12876653957367,-76199.335484826,,BEAR,yangbyungi,1,5029828.532393162,1924667.6580017367,롱변기 익일 MOO 청산,"전일 carry position을 익일 시가에 청산. SOXL @ 9.1288 (slippage −0.05%, commission 0.035%)"
2018-02-14,yangbyungi,LONG,SOXL,STOP_BUY,311159.1624484332,9.27496837087154,0.0,,BEAR,yangbyungi,1,5029828.532393162,1924667.6580017367,양변기 v5 SOXL LONG 진입,"BEAR regime — SOXL intraday High가 시가 × (1+thr) 터치 → stop-buy. F1_A6 spec, RSI-based alloc 분기, gap filter 통과"
2018-02-15,yangbyungi,LONG,SOXL,MOO_SELL,311159.1624484332,10.24953994846344,301120.5454499917,,NEUTRAL,longbyungi,0,5112789.690454332,5112789.690454332,양변기 v5 carry 익일 MOO 청산,LOC 미체결분 또는 다음날 강제청산. SOXL 시가 @ 10.2495
2018-02-16,longbyungi,LONG,SOXL,STOP_BUY,495499.3743481054,10.314848221321103,0.0,,NEUTRAL,longbyungi,0,5069289.154278484,9.313225746154783e-10,롱변기 진입,"NEUTRAL regime — SOXL intraday High가 시가 × (1+breakout_thr) 터치 → stop-buy 체결 (entry × 10.3148, slippage +0.05%)"
2018-02-20,longbyungi,LONG,SOXL,MOO_SELL,495499.3743481054,10.094950381278991,-112498.80701472238,,BULL,longbyungi,0,5244184.387918989,0.0,롱변기 익일 MOO 청산,"전일 carry position을 익일 시가에 청산. SOXL @ 10.0950 (slippage −0.05%, commission 0.035%)"
2018-02-20,longbyungi,LONG,SOXL,STOP_BUY,487347.52802698535,10.256626137385368,0.0,,BULL,longbyungi,0,5244184.387918989,0.0,롱변기 진입,"BULL regime — SOXL intraday High가 시가 × (1+breakout_thr) 터치 → stop-buy 체결 (entry × 10.2566, slippage +0.05%)"
2018-02-21,longbyungi,LONG,SOXL,MOO_SELL,487347.52802698535,10.94852347278595,333577.4590205457,,BULL,longbyungi,0,5333868.342460156,5333868.342460156,롱변기 익일 MOO 청산,"전일 carry position을 익일 시가에 청산. SOXL @ 10.9485 (slippage −0.05%, commission 0.035%)"
2018-02-23,longbyungi,LONG,SOXL,STOP_BUY,495930.2713183734,10.751515787765978,0.0,,NEUTRAL,longbyungi,0,5449612.375843938,0.0,롱변기 진입,"NEUTRAL regime — SOXL intraday High가 시가 × (1+breakout_thr) 터치 → stop-buy 체결 (entry × 10.7515, slippage +0.05%)"
2018-02-26,longbyungi,LONG,SOXL,MOO_SELL,495930.2713183734,11.227715967655184,232347.0261855684,,BULL,longbyungi,0,5701071.240910341,0.0,롱변기 익일 MOO 청산,"전일 carry position을 익일 시가에 청산. SOXL @ 11.2277 (slippage −0.05%, commission 0.035%)"
2018-02-26,longbyungi,LONG,SOXL,STOP_BUY,487771.3359754226,11.407533539793487,0.0,,BULL,longbyungi,0,5701071.240910341,0.0,롱변기 진입,"BULL regime — SOXL intraday High가 시가 × (1+breakout_thr) 터치 → stop-buy 체결 (entry × 11.4075, slippage +0.05%)"
2018-02-27,longbyungi,LONG,SOXL,MOO_SELL,487771.3359754226,11.64150947856903,110191.82436554228,,BULL,longbyungi,0,5555465.934578259,-9.313225746154783e-10,롱변기 익일 MOO 청산,"전일 carry position을 익일 시가에 청산. SOXL @ 11.6415 (slippage −0.05%, commission 0.035%)"
2018-02-27,longbyungi,LONG,SOXL,STOP_BUY,479746.6296355805,11.827954163889885,0.0,,BULL,longbyungi,0,5555465.934578259,-9.313225746154783e-10,롱변기 진입,"BULL regime — SOXL intraday High가 시가 × (1+breakout_thr) 터치 → stop-buy 체결 (entry × 11.8280, slippage +0.05%)"
2018-02-28,longbyungi,LONG,SOXL,MOO_SELL,479746.6296355805,11.794100190639496,-20207.739903225563,,BULL,longbyungi,0,5656199.453108041,5656199.453108041,롱변기 익일 MOO 청산,"전일 carry position을 익일 시가에 청산. SOXL @ 11.7941 (slippage −0.05%, commission 0.035%)"
2018-03-02,longbyungi,LONG,SOXL,STOP_BUY,542783.8200624849,10.41707631463766,0.0,,NEUTRAL,longbyungi,0,6118259.389529917,-9.313225746154783e-10,롱변기 진입,"NEUTRAL regime — SOXL intraday High가 시가 × (1+breakout_thr) 터치 → stop-buy 체결 (entry × 10.4171, slippage +0.05%)"
2018-03-05,longbyungi,LONG,SOXL,MOO_SELL,542783.8200624849,11.099780661582948,366473.22276937496,,BULL,longbyungi,0,6181674.102704532,0.0,롱변기 익일 MOO 청산,"전일 carry position을 익일 시가에 청산. SOXL @ 11.0998 (slippage −0.05%, commission 0.035%)"
2018-03-05,longbyungi,LONG,SOXL,STOP_BUY,533854.060478911,11.27754928483486,0.0,,BULL,longbyungi,0,6181674.102704532,0.0,롱변기 진입,"BULL regime — SOXL intraday High가 시가 × (1+breakout_thr) 터치 → stop-buy 체결 (entry × 11.2775, slippage +0.05%)"
2018-03-06,longbyungi,LONG,SOXL,MOO_SELL,533854.060478911,11.847406806468964,299899.8787211068,,BULL,longbyungi,0,6354761.9457880445,0.0,롱변기 익일 MOO 청산,"전일 carry position을 익일 시가에 청산. SOXL @ 11.8474 (slippage −0.05%, commission 0.035%)"
2018-03-06,longbyungi,LONG,SOXL,STOP_BUY,525071.2113286866,12.0371490420413,0.0,,BULL,longbyungi,0,6354761.9457880445,0.0,롱변기 진입,"BULL regime — SOXL intraday High가 시가 × (1+breakout_thr) 터치 → stop-buy 체결 (entry × 12.0371, slippage +0.05%)"
2018-03-07,longbyungi,LONG,SOXL,MOO_SELL,525071.2113286866,11.744791285037994,-157879.16588641517,,BULL,longbyungi,0,6299447.949868515,0.0,롱변기 익일 MOO 청산,"전일 carry position을 익일 시가에 청산. SOXL @ 11.7448 (slippage −0.05%, commission 0.035%)"
2018-03-07,longbyungi,LONG,SOXL,STOP_BUY,516432.8556737937,11.932890080931186,0.0,,BULL,longbyungi,0,6299447.949868515,0.0,롱변기 진입,"BULL regime — SOXL intraday High가 시가 × (1+breakout_thr) 터치 → stop-buy 체결 (entry × 11.9329, slippage +0.05%)"
2018-03-08,longbyungi,LONG,SOXL,MOO_SELL,516432.8556737937,12.327166348934174,199232.1774318805,,BULL,longbyungi,0,6363925.566143988,6363925.566143988,롱변기 익일 MOO 청산,"전일 carry position을 익일 시가에 청산. SOXL @ 12.3272 (slippage −0.05%, commission 0.035%)"
2018-03-09,longbyungi,LONG,SOXL,STOP_BUY,502719.1956012591,12.654577400600909,0.0,,BULL,longbyungi,0,6542052.45903198,0.0,롱변기 진입,"BULL regime — SOXL intraday High가 시가 × (1+breakout_thr) 터치 → stop-buy 체결 (entry × 12.6546, slippage +0.05%)"
2018-03-12,longbyungi,LONG,SOXL,MOO_SELL,502719.1956012591,13.273359733104709,306511.69135377,,BULL,longbyungi,0,6634840.635174668,0.0,롱변기 익일 MOO 청산,"전일 carry position을 익일 시가에 청산. SOXL @ 13.2734 (slippage −0.05%, commission 0.035%)"
2018-03-12,longbyungi,LONG,SOXL,STOP_BUY,494448.57037471846,13.48593932883024,0.0,,BULL,longbyungi,0,6634840.635174668,0.0,롱변기 진입,"BULL regime — SOXL intraday High가 시가 × (1+breakout_thr) 터치 → stop-buy 체결 (entry × 13.4859, slippage +0.05%)"
2018-03-13,longbyungi,LONG,SOXL,MOO_SELL,494448.57037471846,13.65850012779236,80624.90510050673,,BULL,longbyungi,0,6203527.711201338,6203527.711201338,롱변기 익일 MOO 청산,"전일 carry position을 익일 시가에 청산. SOXL @ 13.6585 (slippage −0.05%, commission 0.035%)"
2018-03-13,longbyungi,LONG,SOXL,STOP,486314.0116485948,12.760684573042168,-547534.4513969263,,BULL,longbyungi,0,6203527.711201338,6203527.711201338,롱변기 intraday 손절,BULL regime — 진입 후 intraday Low가 entry × (1−6%) 손절선 터치 → 같은 날 손절 청산 (exit 12.7607)
2018-03-20,longbyungi,LONG,SOXL,STOP_BUY,506076.6518607551,12.25379043543577,0.0,,BULL,longbyungi,0,6215633.229656639,9.313225746154783e-10,롱변기 진입,"BULL regime — SOXL intraday High가 시가 × (1+breakout_thr) 터치 → stop-buy 체결 (entry × 12.2538, slippage +0.05%)"
2018-03-21,longbyungi,LONG,SOXL,MOO_SELL,506076.6518607551,12.18990209913254,-36662.02905624546,,BULL,longbyungi,0,6154854.078227019,-9.313225746154783e-10,롱변기 익일 MOO 청산,"전일 carry position을 익일 시가에 청산. SOXL @ 12.1899 (slippage −0.05%, commission 0.035%)"
2018-03-21,longbyungi,LONG,SOXL,STOP_BUY,497750.79050502006,12.385129570720194,0.0,,BULL,longbyungi,0,6154854.078227019,-9.313225746154783e-10,롱변기 진입,"BULL regime — SOXL intraday High가 시가 × (1+breakout_thr) 터치 → stop-buy 체결 (entry × 12.3851, slippage +0.05%)"
2018-03-22,longbyungi,LONG,SOXL,MOO_SELL,497750.79050502006,11.77610858821869,-307349.8718618853,,BULL,longbyungi,0,5556527.801492213,0.0,롱변기 익일 MOO 청산,"전일 carry position을 익일 시가에 청산. SOXL @ 11.7761 (slippage −0.05%, commission 0.035%)"
2018-03-22,longbyungi,LONG,SOXL,STOP_BUY,489561.9043823055,11.9647089466238,0.0,,BULL,longbyungi,0,5556527.801492213,0.0,롱변기 진입,"BULL regime — SOXL intraday High가 시가 × (1+breakout_thr) 터치 → stop-buy 체결 (entry × 11.9647, slippage +0.05%)"
2018-03-23,longbyungi,LONG,SOXL,MOO_SELL,489561.9043823055,11.279024681568146,-339667.63088061754,,NEUTRAL,longbyungi,0,5519848.17940259,5519848.17940259,롱변기 익일 MOO 청산,"전일 carry position을 익일 시가에 청산. SOXL @ 11.2790 (slippage −0.05%, commission 0.035%)"
2018-03-28,yangbyungi,LONG,SOXL,STOP_BUY,269188.2488800208,10.249178653678891,0.0,,BEAR,yangbyungi,1,5335328.8264027815,3403364.8160478915,양변기 v5 SOXL LONG 진입,"BEAR regime — SOXL intraday High가 시가 × (1+thr) 터치 → stop-buy. F1_A6 spec, RSI-based alloc 분기, gap filter 통과"
2018-03-28,yangbyungi,LONG,SOXL,LOC_SELL,67297.0622200052,9.564548409938812,-46540.29607872712,loser,BEAR,yangbyungi,1,5335328.8264027815,3403364.8160478915,양변기 v5 loser LOC 전량청산,"종가 > entry → loc_on_loss 100% 적용. SOXL 종가 @ 9.5645, pnl $-46,540. F1_A6 asymmetric LOC"
